,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.21,0.0,0.21,
Normalized EBITDA,-690000000.0,-267000000.0,-441000000.0,-596000000.0,-1265000000.0,
Net Income From Continuing Operation Net Minority Interest,-1117000000.0,-545000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Reconciled Depreciation,354000000.0,200000000.0,218000000.0,417000000.0,116000000.0,
Reconciled Cost Of Revenue,1207000000.0,1034000000.0,1564000000.0,1266000000.0,1546000000.0,
EBITDA,-690000000.0,-267000000.0,-441000000.0,-596000000.0,-1265000000.0,
EBIT,-1044000000.0,-467000000.0,-659000000.0,-1013000000.0,-1381000000.0,
Net Interest Income,3000000.0,9000000.0,2000000.0,8000000.0,20000000.0,
Interest Expense,69000000.0,72000000.0,81000000.0,87000000.0,75000000.0,
Interest Income,72000000.0,81000000.0,83000000.0,95000000.0,95000000.0,
Normalized Income,-1117000000.0,-545000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Net Income From Continuing And Discontinued Operation,-1117000000.0,-545000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Total Expenses,2417000000.0,1895000000.0,2395000000.0,2043000000.0,2533000000.0,
Total Operating Income As Reported,-1114000000.0,-655000000.0,-661000000.0,-1169000000.0,-1375000000.0,
Diluted Average Shares,1155000000.0,1137000000.0,1058000000.0,1014000000.0,1001000000.0,
Basic Average Shares,1155000000.0,1137000000.0,1058000000.0,1014000000.0,1001000000.0,
Diluted EPS,-0.97,-0.48,-0.7,-1.08,-1.46,
Basic EPS,-0.97,-0.48,-0.7,-1.08,-1.46,
Diluted NI Availto Com Stockholders,-1117000000.0,-545000000.0,-744000000.0,-1100000000.0,-1457000000.0,
Net Income Common Stockholders,-1117000000.0,-545000000.0,-744000000.0,-1100000000.0,-1457000000.0,
Net Income,-1117000000.0,-545000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Minority Interests,-2000000.0,-4000000.0,,,0.0,0.0
Net Income Including Noncontrolling Interests,-1115000000.0,-541000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Net Income Continuous Operations,-1115000000.0,-541000000.0,-743000000.0,-1100000000.0,-1457000000.0,
Tax Provision,2000000.0,2000000.0,3000000.0,0.0,1000000.0,
Pretax Income,-1113000000.0,-539000000.0,-740000000.0,-1100000000.0,-1456000000.0,
Other Income Expense,-2000000.0,107000000.0,-81000000.0,61000000.0,-101000000.0,
Other Non Operating Income Expenses,-2000000.0,107000000.0,31000000.0,61000000.0,-101000000.0,
Net Non Operating Interest Income Expense,3000000.0,9000000.0,2000000.0,8000000.0,20000000.0,
Interest Expense Non Operating,69000000.0,72000000.0,81000000.0,87000000.0,75000000.0,
Interest Income Non Operating,72000000.0,81000000.0,83000000.0,95000000.0,95000000.0,
Operating Income,-1114000000.0,-655000000.0,-661000000.0,-1169000000.0,-1375000000.0,
Operating Expense,908000000.0,861000000.0,831000000.0,777000000.0,924000000.0,
Depreciation Amortization Depletion Income Statement,52000000.0,,,,53000000.0,
Depreciation And Amortization In Income Statement,52000000.0,,,,53000000.0,
Research And Development,410000000.0,381000000.0,374000000.0,350000000.0,428000000.0,
Selling General And Administration,446000000.0,480000000.0,457000000.0,427000000.0,443000000.0,
General And Administrative Expense,446000000.0,,,,443000000.0,
Other Gand A,365000000.0,,,,364000000.0,
Salaries And Wages,81000000.0,,,,79000000.0,
Gross Profit,-206000000.0,206000000.0,170000000.0,-392000000.0,-451000000.0,
Cost Of Revenue,1509000000.0,1034000000.0,1564000000.0,1266000000.0,1609000000.0,
Total Revenue,1303000000.0,1240000000.0,1734000000.0,874000000.0,1158000000.0,
Operating Revenue,1303000000.0,1240000000.0,1734000000.0,874000000.0,1158000000.0,
