,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,69090.0,-53970.0,-388.681199,2940.0,-35.125759
Tax Rate For Calcs,0.21,0.21,0.003566,0.21,0.003903
Normalized EBITDA,-7284000.0,-11035000.0,-13047000.0,-8263000.0,-9098000.0
Total Unusual Items,329000.0,-257000.0,-109000.0,14000.0,-9000.0
Total Unusual Items Excluding Goodwill,329000.0,-257000.0,-109000.0,14000.0,-9000.0
Net Income From Continuing Operation Net Minority Interest,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Reconciled Depreciation,253000.0,206000.0,147000.0,150000.0,148000.0
Reconciled Cost Of Revenue,146126000.0,150191000.0,163683000.0,190927000.0,229251000.0
EBITDA,-6955000.0,-11292000.0,-13156000.0,-8249000.0,-9107000.0
EBIT,-7208000.0,-11498000.0,-13303000.0,-8399000.0,-9255000.0
Net Interest Income,-3665000.0,-3522000.0,-4084000.0,-5114000.0,-4581000.0
Interest Expense,3665000.0,3522000.0,4084000.0,5114000.0,4581000.0
Normalized Income,-11162910.0,-14853970.0,-17216388.681199,-13548060.0,-13773035.125759
Net Income From Continuing And Discontinued Operation,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Total Expenses,168096000.0,172235000.0,187942000.0,216992000.0,260983000.0
Total Operating Income As Reported,-7781000.0,-11537000.0,-13670000.0,-8925000.0,-9861000.0
Diluted Average Shares,27770000.0,27564000.0,27478000.0,27439000.0,27385000.0
Basic Average Shares,27770000.0,27564000.0,27478000.0,27439000.0,27385000.0
Diluted EPS,-0.39,-0.55,-0.63,-0.49,-0.5
Basic EPS,-0.39,-0.55,-0.63,-0.49,-0.5
Diluted NI Availto Com Stockholders,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Net Income Common Stockholders,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Net Income,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Net Income Including Noncontrolling Interests,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Net Income Continuous Operations,-10903000.0,-15057000.0,-17325000.0,-13537000.0,-13782000.0
Tax Provision,30000.0,37000.0,-62000.0,24000.0,-54000.0
Pretax Income,-10873000.0,-15020000.0,-17387000.0,-13513000.0,-13836000.0
Other Income Expense,573000.0,39000.0,367000.0,526000.0,606000.0
Other Non Operating Income Expenses,244000.0,296000.0,476000.0,512000.0,615000.0
Gain On Sale Of Security,329000.0,-257000.0,-109000.0,14000.0,-9000.0
Net Non Operating Interest Income Expense,-3665000.0,-3522000.0,-4084000.0,-5114000.0,-4581000.0
Interest Expense Non Operating,3665000.0,3522000.0,4084000.0,5114000.0,4581000.0
Operating Income,-7781000.0,-11537000.0,-13670000.0,-8925000.0,-9861000.0
Operating Expense,21970000.0,22044000.0,24259000.0,26065000.0,31732000.0
Research And Development,986000.0,1020000.0,840000.0,947000.0,964000.0
Selling General And Administration,20984000.0,21024000.0,23419000.0,25118000.0,30768000.0
Selling And Marketing Expense,13188000.0,13828000.0,13545000.0,16864000.0,20230000.0
General And Administrative Expense,7796000.0,7196000.0,9874000.0,8254000.0,10538000.0
Other Gand A,7796000.0,7196000.0,9874000.0,8254000.0,10538000.0
Gross Profit,14189000.0,10507000.0,10589000.0,17140000.0,21871000.0
Cost Of Revenue,146126000.0,150191000.0,163683000.0,190927000.0,229251000.0
Total Revenue,160315000.0,160698000.0,174272000.0,208067000.0,251122000.0
Operating Revenue,160315000.0,160698000.0,174272000.0,208067000.0,251122000.0
