,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.009592,
Normalized EBITDA,-4397000.0,-6025000.0,-10353000.0,-12458000.0,-5952000.0,
Net Income From Continuing Operation Net Minority Interest,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Reconciled Depreciation,4705000.0,4610000.0,4258000.0,4940000.0,4188000.0,
Reconciled Cost Of Revenue,16159000.0,15261000.0,13842000.0,15440000.0,11922000.0,
EBITDA,-4397000.0,-6025000.0,-10353000.0,-12458000.0,-5952000.0,
EBIT,-9102000.0,-10635000.0,-14611000.0,-17398000.0,-10140000.0,
Net Interest Income,-3031000.0,-2917000.0,-2622000.0,-2038000.0,-1119000.0,
Interest Expense,3031000.0,2917000.0,2622000.0,2038000.0,1119000.0,
Normalized Income,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Net Income From Continuing And Discontinued Operation,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Total Expenses,70787000.0,71783000.0,76208000.0,71791000.0,63292000.0,
Total Operating Income As Reported,-8451000.0,-10767000.0,-15126000.0,-11230000.0,-10509000.0,
Diluted Average Shares,83560337.0,83115861.0,82854334.0,,82548892.0,82373441.0
Basic Average Shares,83560337.0,83115861.0,82854334.0,,82548892.0,82373441.0
Diluted EPS,-0.15,-0.17,-0.21,,-0.14,-0.16
Basic EPS,-0.15,-0.17,-0.21,,-0.14,-0.16
Diluted NI Availto Com Stockholders,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Net Income Common Stockholders,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Net Income,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Net Income Including Noncontrolling Interests,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Net Income Continuous Operations,-12338000.0,-13782000.0,-17399000.0,-19559000.0,-11151000.0,
Tax Provision,205000.0,230000.0,166000.0,123000.0,-108000.0,
Pretax Income,-12133000.0,-13552000.0,-17233000.0,-19436000.0,-11259000.0,
Other Income Expense,-651000.0,132000.0,515000.0,-6168000.0,369000.0,
Other Non Operating Income Expenses,-651000.0,132000.0,515000.0,-860000.0,369000.0,
Net Non Operating Interest Income Expense,-3031000.0,-2917000.0,-2622000.0,-2038000.0,-1119000.0,
Interest Expense Non Operating,3031000.0,2917000.0,2622000.0,2038000.0,1119000.0,
Operating Income,-8451000.0,-10767000.0,-15126000.0,-11230000.0,-10509000.0,
Operating Expense,54628000.0,56522000.0,62366000.0,56351000.0,51370000.0,
Research And Development,5661000.0,7083000.0,7584000.0,8102000.0,7244000.0,
Selling General And Administration,48967000.0,49439000.0,54782000.0,48249000.0,44126000.0,
Gross Profit,46177000.0,45755000.0,47240000.0,45121000.0,40861000.0,
Cost Of Revenue,16159000.0,15261000.0,13842000.0,15440000.0,11922000.0,
Total Revenue,62336000.0,61016000.0,61082000.0,60561000.0,52783000.0,
Operating Revenue,62336000.0,61016000.0,61082000.0,60561000.0,52783000.0,
