,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1682184.0,-1736758.0,-3229083.0,-1832344.0,-1960898.0
Net Income From Continuing Operation Net Minority Interest,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Reconciled Depreciation,59864.0,91897.0,24908.0,24755.0,-47574.0
Reconciled Cost Of Revenue,275357.0,277229.0,576539.0,469772.0,421382.0
EBITDA,-1682184.0,-1736758.0,-3229083.0,-1832344.0,-1960898.0
EBIT,-1742048.0,-1828655.0,-3253991.0,-1857099.0,-1960898.0
Net Interest Income,8412.0,13005.0,19162.0,9406.0,25378.0
Interest Income,8412.0,13005.0,19162.0,9406.0,25378.0
Normalized Income,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Net Income From Continuing And Discontinued Operation,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Total Expenses,2329362.0,2597803.0,4347547.0,3174845.0,3164062.0
Total Operating Income As Reported,-1742048.0,-1828655.0,-3253991.0,-1857099.0,-1960898.0
Diluted Average Shares,2023280.0,2001400.0,1812455.0,1524939.0,1065003.0
Basic Average Shares,2023280.0,2001400.0,1812455.0,1524939.0,1065003.0
Diluted EPS,-0.75,-0.74,-1.67,-1.081713,-1.66
Basic EPS,-0.75,-0.74,-1.67,-1.081713,-1.66
Diluted NI Availto Com Stockholders,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Net Income Common Stockholders,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Net Income,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Net Income Including Noncontrolling Interests,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Net Income Continuous Operations,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Pretax Income,-1508226.0,-1487932.0,-3029574.0,-1649547.0,-1768737.0
Other Income Expense,225410.0,327718.0,205255.0,198146.0,166783.0
Other Non Operating Income Expenses,225410.0,327718.0,205255.0,198146.0,166783.0
Net Non Operating Interest Income Expense,8412.0,13005.0,19162.0,9406.0,25378.0
Interest Income Non Operating,8412.0,13005.0,19162.0,9406.0,25378.0
Operating Income,-1742048.0,-1828655.0,-3253991.0,-1857099.0,-1960898.0
Operating Expense,2054005.0,2320574.0,3771008.0,2705073.0,2742680.0
Research And Development,299739.0,266932.0,943552.0,732372.0,592654.0
Selling General And Administration,1754266.0,2053642.0,2827456.0,1972701.0,2150026.0
Selling And Marketing Expense,441171.0,435014.0,1061729.0,860635.0,943795.0
General And Administrative Expense,1313095.0,1618628.0,1765727.0,1112066.0,1206231.0
Other Gand A,1313095.0,1618628.0,1765727.0,1112066.0,1206231.0
Gross Profit,311957.0,491919.0,517017.0,847974.0,781782.0
Cost Of Revenue,275357.0,277229.0,576539.0,469772.0,421382.0
Total Revenue,587314.0,769148.0,1093556.0,1317746.0,1203164.0
Operating Revenue,587314.0,769148.0,1093556.0,1317746.0,1203164.0
