,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-809340.0,75810.0,482650.0,-771540.0,416640.0,
Tax Rate For Calcs,0.246,0.21,0.245,0.21,0.21,
Normalized EBITDA,7509000.0,11182000.0,6800000.0,17904000.0,9091000.0,
Total Unusual Items,-3290000.0,361000.0,1970000.0,-3674000.0,1984000.0,
Total Unusual Items Excluding Goodwill,-3290000.0,361000.0,1970000.0,-3674000.0,1984000.0,
Net Income From Continuing Operation Net Minority Interest,-3940000.0,17000.0,-694000.0,2725000.0,1884000.0,
Reconciled Depreciation,6666000.0,6590000.0,6676000.0,6367000.0,6422000.0,
Reconciled Cost Of Revenue,248226000.0,249877000.0,245243000.0,228605000.0,230528000.0,
EBITDA,4219000.0,11543000.0,8770000.0,14230000.0,11075000.0,
EBIT,-2447000.0,4953000.0,2094000.0,7863000.0,4653000.0,
Net Interest Income,-2644000.0,-3119000.0,-2834000.0,-3048000.0,-2715000.0,
Interest Expense,2644000.0,3119000.0,2834000.0,3048000.0,2715000.0,
Normalized Income,-1459340.0,-268190.0,-2181350.0,5627460.0,316640.0,
Net Income From Continuing And Discontinued Operation,-3940000.0,17000.0,-694000.0,2725000.0,1884000.0,
Total Expenses,297878000.0,299717000.0,295739000.0,269654000.0,279369000.0,
Total Operating Income As Reported,511000.0,2625000.0,-85000.0,11219000.0,2084000.0,
Diluted Average Shares,52726683.0,52661119.0,52155968.0,53961698.0,54513314.0,
Basic Average Shares,52726683.0,52585715.0,52155968.0,53502052.0,54142396.0,
Diluted EPS,-0.07,0.000323,-0.01,0.05,0.03,
Basic EPS,-0.07,0.000323,-0.01,0.05,0.03,
Diluted NI Availto Com Stockholders,-3940000.0,17000.0,-694000.0,2725000.0,1884000.0,
Net Income Common Stockholders,-3940000.0,17000.0,-694000.0,2725000.0,1884000.0,
Net Income,-3940000.0,17000.0,-694000.0,2725000.0,1884000.0,
Minority Interests,-103000.0,-218000.0,-135000.0,4000.0,-90000.0,
Net Income Including Noncontrolling Interests,-3837000.0,235000.0,-559000.0,2721000.0,1974000.0,
Net Income Continuous Operations,-3837000.0,235000.0,-559000.0,2721000.0,1974000.0,
Tax Provision,-1254000.0,1599000.0,-181000.0,2094000.0,-36000.0,
Pretax Income,-5091000.0,1834000.0,-740000.0,4815000.0,1938000.0,
Other Income Expense,-2958000.0,2328000.0,2179000.0,-3356000.0,2569000.0,
Other Non Operating Income Expenses,332000.0,1967000.0,209000.0,318000.0,585000.0,
Gain On Sale Of Security,-3290000.0,361000.0,1970000.0,-3674000.0,1984000.0,
Net Non Operating Interest Income Expense,-2644000.0,-3119000.0,-2834000.0,-3048000.0,-2715000.0,
Interest Expense Non Operating,2644000.0,3119000.0,2834000.0,3048000.0,2715000.0,
Operating Income,511000.0,2625000.0,-85000.0,11219000.0,2084000.0,
Operating Expense,49652000.0,49840000.0,50496000.0,41049000.0,48841000.0,
Selling General And Administration,49652000.0,49840000.0,50496000.0,41049000.0,48841000.0,
Selling And Marketing Expense,,,,41049000.0,48841000.0,52243000.0
Gross Profit,50163000.0,52465000.0,50411000.0,52268000.0,50925000.0,
Cost Of Revenue,248226000.0,249877000.0,245243000.0,228605000.0,230528000.0,
Total Revenue,298389000.0,302342000.0,295654000.0,280873000.0,281453000.0,
Operating Revenue,298389000.0,302342000.0,295654000.0,280873000.0,281453000.0,
