,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,26880.0,192150.0,-237699.0,-2463930.0,366870.0,,
Tax Rate For Calcs,0.21,0.21,0.231,0.21,0.21,,
Normalized EBITDA,8665000.0,7625000.0,20724000.0,16404000.0,9360000.0,,
Total Unusual Items,128000.0,915000.0,-1029000.0,-11733000.0,1747000.0,,
Total Unusual Items Excluding Goodwill,128000.0,915000.0,-1029000.0,-11733000.0,1747000.0,,
Net Income From Continuing Operation Net Minority Interest,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Reconciled Depreciation,7864000.0,8321000.0,9923000.0,10211000.0,10765000.0,,
Reconciled Cost Of Revenue,60921000.0,56991000.0,57797000.0,57823000.0,57187000.0,,
EBITDA,8793000.0,8540000.0,19695000.0,4671000.0,11107000.0,,
EBIT,929000.0,219000.0,9772000.0,-5540000.0,342000.0,,
Net Interest Income,-3492000.0,-4583000.0,-5074000.0,-6969000.0,-8915000.0,,
Interest Expense,3968000.0,5153000.0,5842000.0,7905000.0,9956000.0,,
Interest Income,476000.0,570000.0,768000.0,936000.0,1041000.0,,
Normalized Income,-4416120.0,-6123850.0,3813301.0,-5273930.0,-11670130.0,,
Net Income From Continuing And Discontinued Operation,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Total Expenses,180796000.0,176624000.0,169903000.0,173829000.0,179521000.0,,
Total Operating Income As Reported,565000.0,419000.0,8979000.0,7169000.0,-1374000.0,,
Diluted Average Shares,134809000.0,,135742000.0,129250000.0,125999000.0,124324000.0,
Basic Average Shares,134809000.0,,130970000.0,129250000.0,125999000.0,124324000.0,
Diluted EPS,-0.03,,0.02,-0.11,-0.08,-0.19,
Basic EPS,-0.03,,0.02,-0.11,-0.08,-0.19,
Diluted NI Availto Com Stockholders,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Net Income Common Stockholders,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Net Income,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Net Income Including Noncontrolling Interests,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Net Income Continuous Operations,-4315000.0,-5401000.0,3022000.0,-14543000.0,-10290000.0,,
Tax Provision,1276000.0,467000.0,908000.0,1098000.0,676000.0,,
Pretax Income,-3039000.0,-4934000.0,3930000.0,-13445000.0,-9614000.0,,
Other Income Expense,-112000.0,-770000.0,25000.0,-13645000.0,675000.0,,
Other Non Operating Income Expenses,-240000.0,-1685000.0,1054000.0,-1912000.0,-1072000.0,,
Special Income Charges,-81000.0,-113000.0,-216000.0,-11996000.0,0.0,,
Gain On Sale Of Ppe,,,,,,-179000.0,0.0
Other Special Charges,81000.0,113000.0,216000.0,11996000.0,,0.0,
Impairment Of Capital Assets,,0.0,0.0,,,0.0,11034000.0
Gain On Sale Of Security,209000.0,1028000.0,-813000.0,263000.0,1747000.0,,
Net Non Operating Interest Income Expense,-3492000.0,-4583000.0,-5074000.0,-6969000.0,-8915000.0,,
Interest Expense Non Operating,3968000.0,5153000.0,5842000.0,7905000.0,9956000.0,,
Interest Income Non Operating,476000.0,570000.0,768000.0,936000.0,1041000.0,,
Operating Income,565000.0,419000.0,8979000.0,7169000.0,-1374000.0,,
Operating Expense,119875000.0,119633000.0,112106000.0,116006000.0,122334000.0,,
Research And Development,28364000.0,29950000.0,29833000.0,31291000.0,32137000.0,,
Selling General And Administration,91511000.0,89683000.0,82273000.0,84715000.0,90197000.0,,
Selling And Marketing Expense,68184000.0,66844000.0,65644000.0,64867000.0,67106000.0,,
General And Administrative Expense,23327000.0,22839000.0,16629000.0,19848000.0,23091000.0,,
Other Gand A,23327000.0,22839000.0,16629000.0,19848000.0,23091000.0,,
Gross Profit,120440000.0,120052000.0,121085000.0,123175000.0,120960000.0,,
Cost Of Revenue,60921000.0,56991000.0,57797000.0,57823000.0,57187000.0,,
Total Revenue,181361000.0,177043000.0,178882000.0,180998000.0,178147000.0,,
Operating Revenue,176308000.0,171588000.0,173459000.0,175075000.0,172801000.0,,
