,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.26709,0.28,0.259091,0.269,0.252229
Net Income From Continuing Operation Net Minority Interest,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Reconciled Depreciation,487000.0,409000.0,2454000.0,0.0,777000.0
Net Interest Income,72909000.0,70577000.0,73094000.0,72107000.0,69192000.0
Interest Expense,31190000.0,30113000.0,29490000.0,30709000.0,29769000.0
Interest Income,104099000.0,100690000.0,102584000.0,102816000.0,98961000.0
Normalized Income,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Net Income From Continuing And Discontinued Operation,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Diluted Average Shares,30758000.0,30946000.0,30976000.0,30911000.0,30832000.0
Basic Average Shares,30558000.0,30682000.0,30677000.0,30646000.0,30551000.0
Diluted EPS,0.84,0.81,0.79,0.9,0.87
Basic EPS,0.85,0.82,0.8,0.91,0.88
Diluted NI Availto Com Stockholders,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Net Income Common Stockholders,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Net Income,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Net Income Including Noncontrolling Interests,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Net Income Continuous Operations,25989000.0,25028000.0,24490000.0,27942000.0,26753000.0
Tax Provision,9471000.0,9709000.0,8564000.0,10291000.0,9024000.0
Pretax Income,35460000.0,34737000.0,33054000.0,38233000.0,35777000.0
Gain On Sale Of Security,-1041000.0,-680000.0,-1003000.0,-3230000.0,-2691000.0
Depreciation Amortization Depletion Income Statement,714000.0,773000.0,759000.0,834000.0,762000.0
Depreciation And Amortization In Income Statement,714000.0,773000.0,759000.0,834000.0,762000.0
Amortization,144000.0,144000.0,182000.0,183000.0,182000.0
Amortization Of Intangibles Income Statement,144000.0,144000.0,182000.0,183000.0,182000.0
Depreciation Income Statement,570000.0,629000.0,577000.0,651000.0,580000.0
Selling General And Administration,24552000.0,24265000.0,25720000.0,25680000.0,25270000.0
Selling And Marketing Expense,412000.0,51000.0,314000.0,1023000.0,1175000.0
General And Administrative Expense,24140000.0,24214000.0,25406000.0,24657000.0,24095000.0
Insurance And Claims,900000.0,900000.0,715000.0,900000.0,1050000.0
Salaries And Wages,23240000.0,23314000.0,24691000.0,23757000.0,23045000.0
Total Revenue,80883000.0,79491000.0,78413000.0,81869000.0,80001000.0
Operating Revenue,80883000.0,79491000.0,78413000.0,81869000.0,80001000.0
Occupancy And Equipment,3476000.0,3293000.0,3376000.0,3423000.0,3379000.0
Professional Expense And Contract Services Expense,3283000.0,4739000.0,2673000.0,2575000.0,2332000.0
Other Non Interest Expense,8559000.0,8580000.0,8615000.0,8452000.0,7769000.0
