,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.246414,0.226,0.27027,0.284,0.23219
Net Income From Continuing Operation Net Minority Interest,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Reconciled Depreciation,53000000.0,52500000.0,52000000.0,53200000.0,52100000.0
EBIT,233200000.0,131800000.0,143600000.0,-108200000.0,187000000.0
Net Interest Income,-38000000.0,-35200000.0,-43700000.0,-36200000.0,-35400000.0
Interest Expense,38000000.0,35200000.0,43700000.0,36200000.0,35400000.0
Normalized Income,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Net Income From Continuing And Discontinued Operation,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Total Expenses,1646100000.0,1485700000.0,1577800000.0,1550500000.0,1460700000.0
Diluted Average Shares,103800000.0,104200000.0,104200000.0,103600000.0,104300000.0
Basic Average Shares,103500000.0,103800000.0,103700000.0,103600000.0,104100000.0
Diluted EPS,1.41,0.71,0.69,-1.0,1.11
Basic EPS,1.41,0.72,0.7,-1.0,1.11
Diluted NI Availto Com Stockholders,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Net Income Common Stockholders,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Net Income,146100000.0,74200000.0,72400000.0,-104000000.0,116000000.0
Minority Interests,-1000000.0,-600000.0,-500000.0,-600000.0,-400000.0
Net Income Including Noncontrolling Interests,147100000.0,74800000.0,72900000.0,-103400000.0,116400000.0
Net Income Continuous Operations,147100000.0,74800000.0,72900000.0,-103400000.0,116400000.0
Tax Provision,48100000.0,21800000.0,27000000.0,-41000000.0,35200000.0
Pretax Income,195200000.0,96600000.0,99900000.0,-144400000.0,151600000.0
Other Income Expense,270100000.0,242200000.0,243700000.0,247500000.0,246600000.0
Net Non Operating Interest Income Expense,-38000000.0,-35200000.0,-43700000.0,-36200000.0,-35400000.0
Interest Expense Non Operating,38000000.0,35200000.0,43700000.0,36200000.0,35400000.0
Other Operating Expenses,328600000.0,295700000.0,310500000.0,299000000.0,292500000.0
Depreciation And Amortization In Income Statement,53000000.0,52500000.0,52000000.0,53200000.0,52100000.0
Selling General And Administration,571100000.0,506700000.0,541900000.0,523600000.0,509000000.0
General And Administrative Expense,571100000.0,506700000.0,541900000.0,523600000.0,509000000.0
Salaries And Wages,571100000.0,506700000.0,541900000.0,523600000.0,509000000.0
Total Revenue,1841300000.0,1582300000.0,1677700000.0,1406100000.0,1612300000.0
Operating Revenue,1841300000.0,1582300000.0,1677700000.0,1406100000.0,1612300000.0
Loss Adjustment Expense,655400000.0,595600000.0,637100000.0,638500000.0,571700000.0
Net Policyholder Benefits And Claims,655400000.0,595600000.0,637100000.0,638500000.0,571700000.0
