,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-69333000.0,-69571000.0,-68809000.0,-71458000.0,-54755000.0
Net Income From Continuing Operation Net Minority Interest,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Reconciled Depreciation,0.0,0.0,15000.0,1000.0,1000.0
EBITDA,-69333000.0,-69571000.0,-68809000.0,-71458000.0,-54755000.0
EBIT,-69333000.0,-69571000.0,-68824000.0,-71459000.0,-54756000.0
Net Interest Income,10368000.0,10157000.0,8001000.0,8998000.0,9754000.0
Interest Expense,1172000.0,1154000.0,1200000.0,1246000.0,1231000.0
Interest Income,11540000.0,11311000.0,9201000.0,10244000.0,10985000.0
Normalized Income,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Income From Continuing And Discontinued Operation,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Total Expenses,80873000.0,80882000.0,78025000.0,81703000.0,65741000.0
Total Operating Income As Reported,-80873000.0,-80882000.0,-78025000.0,-81703000.0,-65741000.0
Diluted Average Shares,81721387.0,78656629.0,70573609.0,69442136.0,69160484.0
Basic Average Shares,81721387.0,78656629.0,70573609.0,69442136.0,69160484.0
Diluted EPS,-0.86,-0.9,-0.99,-1.05,-0.81
Basic EPS,-0.86,-0.9,-0.99,-1.05,-0.81
Diluted NI Availto Com Stockholders,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Income Common Stockholders,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Income,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Income Including Noncontrolling Interests,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Income Continuous Operations,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Pretax Income,-70505000.0,-70725000.0,-70024000.0,-72705000.0,-55987000.0
Net Non Operating Interest Income Expense,10368000.0,10157000.0,8001000.0,8998000.0,9754000.0
Interest Expense Non Operating,1172000.0,1154000.0,1200000.0,1246000.0,1231000.0
Interest Income Non Operating,11540000.0,11311000.0,9201000.0,10244000.0,10985000.0
Operating Income,-80873000.0,-80882000.0,-78025000.0,-81703000.0,-65741000.0
Operating Expense,80873000.0,80882000.0,78025000.0,81703000.0,65741000.0
Research And Development,69254000.0,69567000.0,69293000.0,72232000.0,55322000.0
Selling General And Administration,11619000.0,11315000.0,8732000.0,9471000.0,10419000.0
General And Administrative Expense,11619000.0,11315000.0,8732000.0,9471000.0,10419000.0
Other Gand A,11619000.0,11315000.0,8732000.0,9471000.0,10419000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
