,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.236,0.21,0.22,0.26331,0.232
Normalized EBITDA,30386000.0,25447000.0,27204000.0,26004000.0,29532000.0
Net Income From Continuing Operation Net Minority Interest,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Reconciled Depreciation,2037000.0,1987000.0,2075000.0,2270000.0,2503000.0
Reconciled Cost Of Revenue,66812000.0,64445000.0,67380000.0,69676000.0,70457000.0
EBITDA,30386000.0,25447000.0,27204000.0,26004000.0,29532000.0
EBIT,28349000.0,23460000.0,25129000.0,23734000.0,27029000.0
Net Interest Income,-783000.0,-915000.0,-725000.0,-753000.0,-1046000.0
Interest Expense,887000.0,1021000.0,873000.0,951000.0,1182000.0
Interest Income,104000.0,106000.0,148000.0,198000.0,136000.0
Normalized Income,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Net Income From Continuing And Discontinued Operation,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Total Expenses,129550000.0,122824000.0,128373000.0,131941000.0,127869000.0
Total Operating Income As Reported,27365000.0,23280000.0,25122000.0,24050000.0,27176000.0
Diluted Average Shares,13567000.0,13572000.0,13573000.0,13577000.0,13577000.0
Basic Average Shares,13544000.0,13552000.0,13548000.0,13548000.0,13552000.0
Diluted EPS,1.54,2.19,1.39,1.23,1.46
Basic EPS,1.54,2.2,1.39,1.23,1.46
Diluted NI Availto Com Stockholders,20923000.0,29765000.0,18861000.0,16727000.0,19775000.0
Net Income Common Stockholders,20923000.0,29765000.0,18861000.0,16727000.0,19775000.0
Otherunder Preferred Stock Dividend,54000.0,86000.0,64000.0,57000.0,67000.0
Net Income,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Net Income Including Noncontrolling Interests,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Net Income Continuous Operations,20977000.0,29851000.0,18925000.0,16784000.0,19842000.0
Tax Provision,6485000.0,-7412000.0,5331000.0,5999000.0,6005000.0
Pretax Income,27462000.0,22439000.0,24256000.0,22783000.0,25847000.0
Other Income Expense,880000.0,74000.0,-141000.0,-514000.0,-283000.0
Other Non Operating Income Expenses,880000.0,74000.0,-141000.0,-514000.0,-283000.0
Net Non Operating Interest Income Expense,-783000.0,-915000.0,-725000.0,-753000.0,-1046000.0
Interest Expense Non Operating,887000.0,1021000.0,873000.0,951000.0,1182000.0
Interest Income Non Operating,104000.0,106000.0,148000.0,198000.0,136000.0
Operating Income,27365000.0,23280000.0,25122000.0,24050000.0,27176000.0
Operating Expense,60746000.0,56436000.0,58965000.0,60295000.0,55212000.0
Depreciation Amortization Depletion Income Statement,45000.0,44000.0,47000.0,300000.0,303000.0
Depreciation And Amortization In Income Statement,45000.0,44000.0,47000.0,300000.0,303000.0
Amortization,45000.0,44000.0,47000.0,300000.0,303000.0
Amortization Of Intangibles Income Statement,45000.0,44000.0,47000.0,300000.0,303000.0
Selling General And Administration,60701000.0,56392000.0,58918000.0,59995000.0,54909000.0
Selling And Marketing Expense,9160000.0,7404000.0,8393000.0,10858000.0,9345000.0
General And Administrative Expense,51541000.0,48988000.0,50525000.0,49137000.0,45564000.0
Other Gand A,51541000.0,48988000.0,50525000.0,49137000.0,45564000.0
Gross Profit,88111000.0,79716000.0,84087000.0,84345000.0,82388000.0
Cost Of Revenue,68804000.0,66388000.0,69408000.0,71646000.0,72657000.0
Total Revenue,156915000.0,146104000.0,153495000.0,155991000.0,155045000.0
Operating Revenue,156915000.0,146104000.0,153495000.0,155991000.0,155045000.0
