,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.245792,0.21,0.21,0.351,0.21
Normalized EBITDA,7160000.0,3909000.0,6046000.0,6406000.0,4825000.0
Net Income From Continuing Operation Net Minority Interest,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Reconciled Depreciation,3341000.0,3320000.0,3421000.0,3145000.0,3033000.0
Reconciled Cost Of Revenue,13034000.0,12477000.0,12459000.0,13378000.0,14244000.0
EBITDA,7160000.0,3909000.0,6046000.0,6406000.0,4825000.0
EBIT,3819000.0,589000.0,2625000.0,3261000.0,1792000.0
Net Interest Income,-373000.0,-336000.0,-361000.0,-476000.0,-484000.0
Interest Expense,373000.0,336000.0,361000.0,476000.0,484000.0
Normalized Income,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Net Income From Continuing And Discontinued Operation,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Total Expenses,32225000.0,34098000.0,31232000.0,32055000.0,31843000.0
Total Operating Income As Reported,3777000.0,618000.0,2616000.0,3265000.0,1855000.0
Diluted Average Shares,21056460.0,21125019.0,21736178.0,21652457.0,21711198.0
Basic Average Shares,20806967.0,21125019.0,21270864.0,21290512.0,21299089.0
Diluted EPS,0.12,-0.01,0.04,0.08,0.03
Basic EPS,0.12,-0.01,0.04,0.08,0.03
Diluted NI Availto Com Stockholders,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Net Income Common Stockholders,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Net Income,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Net Income Including Noncontrolling Interests,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Net Income Continuous Operations,2599000.0,-267000.0,933000.0,1807000.0,717000.0
Tax Provision,847000.0,520000.0,1331000.0,978000.0,591000.0
Pretax Income,3446000.0,253000.0,2264000.0,2785000.0,1308000.0
Other Income Expense,42000.0,-29000.0,9000.0,-4000.0,-63000.0
Other Non Operating Income Expenses,42000.0,-29000.0,9000.0,-4000.0,-63000.0
Net Non Operating Interest Income Expense,-373000.0,-336000.0,-361000.0,-476000.0,-484000.0
Interest Expense Non Operating,373000.0,336000.0,361000.0,476000.0,484000.0
Operating Income,3777000.0,618000.0,2616000.0,3265000.0,1855000.0
Operating Expense,16097000.0,18549000.0,15600000.0,15780000.0,14813000.0
Depreciation Amortization Depletion Income Statement,247000.0,248000.0,248000.0,248000.0,247000.0
Depreciation And Amortization In Income Statement,247000.0,248000.0,248000.0,248000.0,247000.0
Amortization,247000.0,248000.0,248000.0,248000.0,247000.0
Amortization Of Intangibles Income Statement,247000.0,248000.0,248000.0,248000.0,247000.0
Selling General And Administration,15850000.0,18301000.0,15352000.0,15532000.0,14566000.0
Selling And Marketing Expense,2704000.0,2985000.0,2139000.0,2755000.0,3042000.0
General And Administrative Expense,13146000.0,15316000.0,13213000.0,12777000.0,11524000.0
Other Gand A,13146000.0,15316000.0,13213000.0,12777000.0,11524000.0
Gross Profit,19874000.0,19167000.0,18216000.0,19045000.0,16668000.0
Cost Of Revenue,16128000.0,15549000.0,15632000.0,16275000.0,17030000.0
Total Revenue,36002000.0,34716000.0,33848000.0,35320000.0,33698000.0
Operating Revenue,36002000.0,34716000.0,33848000.0,35320000.0,33698000.0
