,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-74422000.0,-63461000.0,-68706000.0,-60440000.0,-40063000.0,
Total Unusual Items,0.0,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Reconciled Depreciation,2084000.0,2048000.0,1987000.0,1987000.0,1938000.0,
EBITDA,-74422000.0,-63461000.0,-68706000.0,-60440000.0,-40063000.0,
EBIT,-76506000.0,-65509000.0,-70693000.0,-62427000.0,-42001000.0,
Net Interest Income,7943000.0,8845000.0,10003000.0,9637000.0,8863000.0,
Interest Expense,108000.0,72000.0,59000.0,60000.0,61000.0,
Interest Income,8051000.0,8917000.0,10062000.0,9697000.0,8924000.0,
Normalized Income,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Net Income From Continuing And Discontinued Operation,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Total Expenses,96033000.0,96526000.0,88149000.0,75865000.0,76575000.0,
Total Operating Income As Reported,-84557000.0,-74426000.0,-80755000.0,-72124000.0,-50925000.0,
Diluted Average Shares,80449405.0,80146531.0,79987426.0,76125975.0,73059398.0,
Basic Average Shares,80449405.0,80146531.0,79987426.0,76125975.0,73059398.0,
Diluted EPS,-0.95,-0.82,-0.88,-0.82,-0.58,
Basic EPS,-0.95,-0.82,-0.88,-0.82,-0.58,
Diluted NI Availto Com Stockholders,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Net Income Common Stockholders,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Net Income,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Net Income Including Noncontrolling Interests,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Net Income Continuous Operations,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Pretax Income,-76614000.0,-65581000.0,-70752000.0,-62487000.0,-42062000.0,
Other Income Expense,,,0.0,,,-4925000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0,
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,7943000.0,8845000.0,10003000.0,9637000.0,8863000.0,
Interest Expense Non Operating,108000.0,72000.0,59000.0,60000.0,61000.0,
Interest Income Non Operating,8051000.0,8917000.0,10062000.0,9697000.0,8924000.0,
Operating Income,-84557000.0,-74426000.0,-80755000.0,-72124000.0,-50925000.0,
Operating Expense,96033000.0,96526000.0,88149000.0,75865000.0,76575000.0,
Research And Development,78388000.0,80255000.0,71817000.0,60410000.0,59202000.0,
Selling General And Administration,17645000.0,16271000.0,16332000.0,15455000.0,17373000.0,
General And Administrative Expense,17645000.0,16271000.0,16332000.0,15455000.0,17373000.0,
Other Gand A,17645000.0,16271000.0,16332000.0,15455000.0,17373000.0,
Total Revenue,11476000.0,22100000.0,7394000.0,3741000.0,25650000.0,
Operating Revenue,11476000.0,22100000.0,7394000.0,3741000.0,25650000.0,
