,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-25200.0,213833.156217,318000.0,34766.721044,-15900.0,,
Tax Rate For Calcs,0.15,0.330499,0.15,0.026101,0.15,,
Normalized EBITDA,3142000.0,4235000.0,4100000.0,3009000.0,-918000.0,,
Total Unusual Items,-168000.0,647000.0,2120000.0,1332000.0,-106000.0,,
Total Unusual Items Excluding Goodwill,-168000.0,647000.0,2120000.0,1332000.0,-106000.0,,
Net Income From Continuing Operation Net Minority Interest,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Reconciled Depreciation,972000.0,2319000.0,591000.0,2194000.0,1326000.0,,
Reconciled Cost Of Revenue,3239000.0,4831000.0,2682000.0,5320000.0,4276000.0,,
EBITDA,2974000.0,4882000.0,6220000.0,4341000.0,-1024000.0,,
EBIT,2002000.0,2563000.0,5629000.0,2147000.0,-2350000.0,,
Net Interest Income,-328000.0,-307000.0,-239000.0,-388000.0,-650000.0,,
Interest Expense,516000.0,681000.0,748000.0,921000.0,1080000.0,,
Interest Income,188000.0,374000.0,509000.0,533000.0,430000.0,,
Normalized Income,784800.0,826833.156217,-35000.0,-103233.278956,-3931900.0,,
Net Income From Continuing And Discontinued Operation,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Total Expenses,5264000.0,7883000.0,4778000.0,7178000.0,6842000.0,,
Total Operating Income As Reported,975000.0,539000.0,3390000.0,-151000.0,-837000.0,,
Diluted Average Shares,109272204.0,109426413.0,,114265684.0,113076261.0,112252502.0,
Basic Average Shares,108712259.0,109294071.0,,114240974.0,113076261.0,112252502.0,
Diluted EPS,0.01,0.01,,0.01,-0.04,-0.02,
Basic EPS,0.01,0.01,,0.01,-0.04,-0.02,
Diluted NI Availto Com Stockholders,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Net Income Common Stockholders,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Net Income,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Net Income Including Noncontrolling Interests,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Net Income Continuous Operations,642000.0,1260000.0,1767000.0,1194000.0,-4022000.0,,
Tax Provision,844000.0,622000.0,3114000.0,32000.0,592000.0,,
Pretax Income,1486000.0,1882000.0,4881000.0,1226000.0,-3430000.0,,
Other Income Expense,1311000.0,2327000.0,2965000.0,2608000.0,-1021000.0,,
Other Non Operating Income Expenses,145000.0,,0.0,,-2326000.0,,
Special Income Charges,-635000.0,-101000.0,376000.0,-783000.0,0.0,,
Other Special Charges,,,-730000.0,783000.0,,,
Write Off,635000.0,101000.0,354000.0,0.0,0.0,,
Earnings From Equity Interest,1334000.0,1680000.0,845000.0,1276000.0,1411000.0,,
Gain On Sale Of Security,467000.0,748000.0,1744000.0,2115000.0,-106000.0,,
Net Non Operating Interest Income Expense,-328000.0,-307000.0,-239000.0,-388000.0,-650000.0,,
Interest Expense Non Operating,516000.0,681000.0,748000.0,921000.0,1080000.0,,
Interest Income Non Operating,188000.0,374000.0,509000.0,533000.0,430000.0,,
Operating Income,503000.0,-138000.0,2155000.0,-994000.0,-1759000.0,,
Operating Expense,2025000.0,3052000.0,2096000.0,1858000.0,2566000.0,,
Other Operating Expenses,,,1319000.0,2780000.0,2907000.0,2934000.0,650000.0
Other Taxes,0.0,0.0,0.0,0.0,0.0,,
Provision For Doubtful Accounts,,,-8000.0,0.0,0.0,,
Selling General And Administration,2025000.0,3052000.0,2104000.0,1858000.0,2566000.0,,
General And Administrative Expense,2025000.0,3052000.0,2104000.0,1858000.0,2566000.0,,
Other Gand A,823000.0,935000.0,973000.0,743000.0,916000.0,,
Salaries And Wages,1202000.0,2117000.0,1131000.0,1115000.0,1650000.0,,
Gross Profit,2528000.0,2914000.0,4251000.0,864000.0,807000.0,,
Cost Of Revenue,3239000.0,4831000.0,2682000.0,5320000.0,4276000.0,,
Total Revenue,5767000.0,7745000.0,6933000.0,6184000.0,5083000.0,,
Operating Revenue,5767000.0,7745000.0,6933000.0,6184000.0,5083000.0,,
