,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.222235,0.23,0.197083,0.15761,0.214446,
Normalized EBITDA,29932000.0,14627000.0,25778000.0,-4348000.0,8097000.0,
Net Income From Continuing Operation Net Minority Interest,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Reconciled Depreciation,2939000.0,795000.0,1849000.0,1942000.0,1672000.0,
Reconciled Cost Of Revenue,110837000.0,100734000.0,101385000.0,107800000.0,100387000.0,
EBITDA,29932000.0,14627000.0,25778000.0,-4348000.0,8097000.0,
EBIT,26993000.0,13832000.0,23929000.0,-6290000.0,6425000.0,
Net Interest Income,9102000.0,2639000.0,11481000.0,-4224000.0,5742000.0,
Interest Expense,314000.0,1549000.0,822000.0,,181000.0,359000.0
Interest Income,9416000.0,4188000.0,12303000.0,-3253000.0,5923000.0,
Normalized Income,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Net Income From Continuing And Discontinued Operation,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Total Expenses,135222000.0,137014000.0,124410000.0,132889000.0,123419000.0,
Total Operating Income As Reported,17577000.0,9644000.0,11626000.0,5852000.0,502000.0,
Diluted Average Shares,13867017.0,13867017.0,13867017.0,,13867017.0,13867017.0
Basic Average Shares,13867017.0,13867017.0,13867017.0,,13867017.0,13867017.0
Diluted EPS,1.5,0.5,1.337923,,0.35,0.4
Basic EPS,1.5,0.5,1.34,,0.35,0.4
Diluted NI Availto Com Stockholders,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Net Income Common Stockholders,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Net Income,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Net Income Including Noncontrolling Interests,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Net Income Continuous Operations,20750000.0,6847000.0,18553000.0,11037000.0,4905000.0,
Tax Provision,5929000.0,5436000.0,4554000.0,2065000.0,1339000.0,
Pretax Income,26679000.0,12283000.0,23107000.0,13102000.0,6244000.0,
Net Non Operating Interest Income Expense,9102000.0,2639000.0,11481000.0,-4224000.0,5742000.0,
Interest Expense Non Operating,314000.0,1549000.0,822000.0,,181000.0,359000.0
Interest Income Non Operating,9416000.0,4188000.0,12303000.0,-3253000.0,5923000.0,
Operating Income,17577000.0,9644000.0,11626000.0,5852000.0,502000.0,
Operating Expense,24385000.0,36280000.0,23025000.0,25089000.0,23032000.0,
Other Operating Expenses,-47000.0,11569000.0,,1677000.0,-140000.0,
Selling General And Administration,24432000.0,24711000.0,23025000.0,19024000.0,23172000.0,
Selling And Marketing Expense,17707000.0,18576000.0,16475000.0,-12240000.0,17282000.0,
General And Administrative Expense,6725000.0,6135000.0,6550000.0,31264000.0,5890000.0,
Other Gand A,6725000.0,6135000.0,6550000.0,-13489000.0,5890000.0,
Gross Profit,41962000.0,45924000.0,34651000.0,30941000.0,23534000.0,
Cost Of Revenue,110837000.0,100734000.0,101385000.0,107800000.0,100387000.0,
Total Revenue,152799000.0,146658000.0,136036000.0,138741000.0,123921000.0,
Operating Revenue,152799000.0,146658000.0,136036000.0,138741000.0,123921000.0,
