,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-26670.0,0.0,22.793162,-6125.983146,-3351.376252,,
Tax Rate For Calcs,0.21,0.0,0.000133,0.030478,0.008638,,
Normalized EBITDA,-10710000.0,-16004000.0,-29361000.0,-6007000.0,-19829000.0,,
Total Unusual Items,-127000.0,-21000.0,171000.0,-201000.0,-388000.0,,
Total Unusual Items Excluding Goodwill,-127000.0,-21000.0,171000.0,-201000.0,-388000.0,,
Net Income From Continuing Operation Net Minority Interest,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Reconciled Depreciation,779000.0,801000.0,819000.0,912000.0,909000.0,,
EBITDA,-10837000.0,-16025000.0,-29190000.0,-6208000.0,-20217000.0,,
EBIT,-11616000.0,-16826000.0,-30009000.0,-7120000.0,-21126000.0,,
Net Interest Income,2567000.0,2771000.0,3214000.0,3818000.0,4148000.0,,
Interest Expense,,,0.0,0.0,0.0,0.0,4000.0
Interest Income,2567000.0,2771000.0,3214000.0,3818000.0,4148000.0,,
Normalized Income,-9079670.0,-14055000.0,-30175977.206838,-6708125.983146,-16831351.376252,,
Net Income From Continuing And Discontinued Operation,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Total Expenses,36126000.0,42303000.0,54394000.0,49552000.0,67102000.0,,
Total Operating Income As Reported,-11616000.0,-16826000.0,-33394000.0,-10737000.0,-21126000.0,,
Diluted Average Shares,27129000.0,27107000.0,27000000.0,27062000.0,26967000.0,,
Basic Average Shares,27129000.0,27107000.0,27000000.0,27062000.0,26967000.0,,
Diluted EPS,-0.34,-0.52,-1.11,-0.26,-0.64,,
Basic EPS,-0.34,-0.52,-1.11,-0.26,-0.64,,
Diluted NI Availto Com Stockholders,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Net Income Common Stockholders,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Net Income,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Net Income Including Noncontrolling Interests,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Net Income Continuous Operations,-9180000.0,-14076000.0,-30005000.0,-6903000.0,-17216000.0,,
Tax Provision,4000.0,0.0,-4000.0,-217000.0,-150000.0,,
Pretax Income,-9176000.0,-14076000.0,-30009000.0,-7120000.0,-17366000.0,,
Other Income Expense,-127000.0,-21000.0,171000.0,-201000.0,-388000.0,,
Special Income Charges,,,0.0,0.0,0.0,0.0,0.0
Other Special Charges,,,,,,,0.0
Earnings From Equity Interest,,,,,,,0.0
Gain On Sale Of Security,-127000.0,-21000.0,171000.0,-201000.0,-388000.0,,
Net Non Operating Interest Income Expense,2567000.0,2771000.0,3214000.0,3818000.0,4148000.0,,
Interest Expense Non Operating,,,0.0,0.0,0.0,0.0,4000.0
Interest Income Non Operating,2567000.0,2771000.0,3214000.0,3818000.0,4148000.0,,
Operating Income,-11616000.0,-16826000.0,-33394000.0,-10737000.0,-21126000.0,,
Operating Expense,36126000.0,42303000.0,54394000.0,49552000.0,67102000.0,,
Other Operating Expenses,-3791000.0,-3905000.0,-1766000.0,-2858000.0,-3883000.0,,
Research And Development,29579000.0,34893000.0,43780000.0,39134000.0,58669000.0,,
Selling General And Administration,10338000.0,11315000.0,12380000.0,13276000.0,12316000.0,,
General And Administrative Expense,10338000.0,11315000.0,12380000.0,13276000.0,12316000.0,,
Other Gand A,10338000.0,11315000.0,12380000.0,13276000.0,12316000.0,,
Total Revenue,24510000.0,25477000.0,21000000.0,38815000.0,45976000.0,,
Operating Revenue,24510000.0,25477000.0,21000000.0,38815000.0,45976000.0,,
