,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-5048000.0,-3290000.0,-4881000.0,-7030000.0,-4931000.0
Total Unusual Items,1206000.0,,,,
Total Unusual Items Excluding Goodwill,1206000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Reconciled Depreciation,27000.0,27000.0,31000.0,30000.0,31000.0
EBITDA,-3842000.0,-3290000.0,-4881000.0,-7030000.0,-4931000.0
EBIT,-3869000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Interest Income,-28000.0,0.0,0.0,0.0,0.0
Interest Expense,28000.0,0.0,0.0,0.0,0.0
Normalized Income,-5103000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Income From Continuing And Discontinued Operation,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Total Expenses,5178000.0,4988000.0,5854000.0,7077000.0,5536000.0
Total Operating Income As Reported,-5074000.0,-4988000.0,-5834000.0,-7077000.0,-4986000.0
Diluted Average Shares,1327257.0,,321916.0,287719.0,237527.0
Basic Average Shares,1327257.0,,321916.0,287719.0,237527.0
Diluted EPS,-2.94,,-15.26,-25.2,-20.89
Basic EPS,-2.94,,-15.26,-25.2,-20.89
Diluted NI Availto Com Stockholders,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Income Common Stockholders,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Income,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Income Including Noncontrolling Interests,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Net Income Continuous Operations,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-3897000.0,-3317000.0,-4912000.0,-7060000.0,-4962000.0
Other Income Expense,1205000.0,1671000.0,922000.0,17000.0,24000.0
Other Non Operating Income Expenses,-1000.0,-52000.0,922000.0,17000.0,24000.0
Gain On Sale Of Security,1206000.0,,,,
Net Non Operating Interest Income Expense,-28000.0,0.0,0.0,0.0,0.0
Interest Expense Non Operating,28000.0,0.0,0.0,0.0,0.0
Operating Income,-5074000.0,-4988000.0,-5834000.0,-7077000.0,-4986000.0
Operating Expense,5178000.0,4988000.0,5854000.0,7077000.0,5536000.0
Research And Development,3383000.0,3357000.0,4355000.0,5050000.0,3812000.0
Selling General And Administration,1795000.0,1631000.0,1499000.0,2027000.0,1724000.0
General And Administrative Expense,1795000.0,1631000.0,1499000.0,2027000.0,1724000.0
Other Gand A,1795000.0,1631000.0,1499000.0,2027000.0,1724000.0
Salaries And Wages,,,,77000.0,
Total Revenue,104000.0,0.0,20000.0,0.0,550000.0
Operating Revenue,104000.0,0.0,20000.0,0.0,550000.0
