,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.225034,0.195526,0.218131,0.153324,0.280744,
Normalized EBITDA,94829000.0,66858000.0,76413000.0,51695000.0,72108000.0,
Net Income From Continuing Operation Net Minority Interest,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Reconciled Depreciation,27091000.0,25282000.0,25604000.0,21611000.0,17408000.0,
Reconciled Cost Of Revenue,48532000.0,41810000.0,40168000.0,40480000.0,29789000.0,
EBITDA,94829000.0,66858000.0,76413000.0,51695000.0,72108000.0,
EBIT,67738000.0,41576000.0,50809000.0,30084000.0,54700000.0,
Net Interest Income,-33291000.0,-22818000.0,-11428000.0,-38600000.0,-6250000.0,
Interest Expense,36525000.0,29818000.0,19493000.0,10948000.0,18368000.0,
Interest Income,3234000.0,7000000.0,8065000.0,-22488000.0,12118000.0,
Normalized Income,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Net Income From Continuing And Discontinued Operation,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Total Expenses,60608000.0,53674000.0,47509000.0,84196000.0,38863000.0,
Total Operating Income As Reported,65792000.0,34881000.0,42888000.0,42924000.0,42681000.0,
Diluted Average Shares,123305879.0,125866004.0,122889909.0,,125866004.0,125873060.0
Basic Average Shares,118465216.0,117825464.0,117963310.0,,117825464.0,117638008.0
Diluted EPS,0.12,0.06,0.14,,0.13,0.12
Basic EPS,0.12,0.07,0.14,,0.14,0.12
Diluted NI Availto Com Stockholders,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Net Income Common Stockholders,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Net Income,14247000.0,8043000.0,16763000.0,9627000.0,22756000.0,
Minority Interests,-9942000.0,-1416000.0,-7722000.0,-6575000.0,-3376000.0,
Net Income Including Noncontrolling Interests,24189000.0,9459000.0,24485000.0,16202000.0,26132000.0,
Net Income Continuous Operations,24189000.0,9459000.0,24485000.0,16202000.0,26132000.0,
Tax Provision,7024000.0,2299000.0,6831000.0,2934000.0,10200000.0,
Pretax Income,31213000.0,11758000.0,31316000.0,19136000.0,36332000.0,
Other Income Expense,15617000.0,3552000.0,-144000.0,68106000.0,23126000.0,
Other Non Operating Income Expenses,16905000.0,3857000.0,,,23225000.0,14229000.0
Earnings From Equity Interest,-1288000.0,-305000.0,-144000.0,137000.0,-99000.0,
Net Non Operating Interest Income Expense,-33291000.0,-22818000.0,-11428000.0,-38600000.0,-6250000.0,
Interest Expense Non Operating,36525000.0,29818000.0,19493000.0,10948000.0,18368000.0,
Interest Income Non Operating,3234000.0,7000000.0,8065000.0,-22488000.0,12118000.0,
Operating Income,48887000.0,31024000.0,42888000.0,-10370000.0,19456000.0,
Operating Expense,12076000.0,11864000.0,7341000.0,43716000.0,9074000.0,
Other Operating Expenses,,,-4808000.0,,-23225000.0,-14229000.0
Research And Development,3350000.0,2124000.0,2418000.0,2082000.0,1377000.0,
Selling General And Administration,8726000.0,9740000.0,9731000.0,7161000.0,7697000.0,
General And Administrative Expense,8726000.0,9740000.0,9731000.0,7161000.0,7697000.0,
Other Gand A,8726000.0,9740000.0,9731000.0,-12759000.0,7697000.0,
Gross Profit,60963000.0,42888000.0,50229000.0,33346000.0,28530000.0,
Cost Of Revenue,48532000.0,41810000.0,40168000.0,40480000.0,29789000.0,
Total Revenue,109495000.0,84698000.0,90397000.0,73826000.0,58319000.0,
Operating Revenue,109495000.0,84698000.0,90397000.0,73826000.0,58319000.0,
