,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,23.429873,231.994901,40320.0,-926854.462052,-2758560.0,
Tax Rate For Calcs,0.003905,0.057999,0.21,0.078868,0.21,
Normalized EBITDA,1546000.0,3036000.0,-1735000.0,-2848000.0,3778000.0,
Total Unusual Items,6000.0,4000.0,192000.0,-11752000.0,-13136000.0,
Total Unusual Items Excluding Goodwill,6000.0,4000.0,192000.0,-11752000.0,-13136000.0,
Net Income From Continuing Operation Net Minority Interest,-3061000.0,-1478000.0,-7089000.0,-17671000.0,-17750000.0,
Reconciled Depreciation,2075000.0,2043000.0,2069000.0,1966000.0,2332000.0,
Reconciled Cost Of Revenue,24037000.0,23986000.0,24278000.0,26500000.0,31653000.0,
EBITDA,1552000.0,3040000.0,-1543000.0,-14600000.0,-9358000.0,
EBIT,-523000.0,997000.0,-3612000.0,-16566000.0,-11690000.0,
Net Interest Income,-2550000.0,-2566000.0,-2607000.0,-2618000.0,-2987000.0,
Interest Expense,2550000.0,2566000.0,2607000.0,2618000.0,2987000.0,
Normalized Income,-3066976.570127,-1481768.005099,-7240680.0,-6845854.462052,-7372560.0,
Net Income From Continuing And Discontinued Operation,-3061000.0,-1478000.0,-7089000.0,-17671000.0,-17750000.0,
Total Expenses,37148000.0,37292000.0,40698000.0,43440000.0,48040000.0,
Total Operating Income As Reported,-859000.0,1222000.0,-3605000.0,-16597000.0,-11599000.0,
Diluted Average Shares,9823000.0,9787000.0,9714000.0,,9484000.0,9385000.0
Basic Average Shares,9823000.0,9787000.0,9714000.0,,9484000.0,9385000.0
Diluted EPS,-0.34,-0.18,-0.76,,-1.9,-0.12
Basic EPS,-0.34,-0.18,-0.76,,-1.9,-0.12
Diluted NI Availto Com Stockholders,-3378000.0,-1795000.0,-7406000.0,-17988000.0,-18067000.0,
Net Income Common Stockholders,-3378000.0,-1795000.0,-7406000.0,-17988000.0,-18067000.0,
Preferred Stock Dividends,317000.0,317000.0,317000.0,317000.0,317000.0,
Net Income,-3061000.0,-1478000.0,-7089000.0,-17671000.0,-17750000.0,
Net Income Including Noncontrolling Interests,-3061000.0,-1478000.0,-7089000.0,-17671000.0,-17750000.0,
Net Income Continuous Operations,-3061000.0,-1478000.0,-7089000.0,-17671000.0,-17750000.0,
Tax Provision,-12000.0,-91000.0,870000.0,-1513000.0,3073000.0,
Pretax Income,-3073000.0,-1569000.0,-6219000.0,-19184000.0,-14677000.0,
Other Income Expense,336000.0,-225000.0,-7000.0,-11938000.0,-13317000.0,
Other Non Operating Income Expenses,330000.0,-229000.0,-199000.0,-186000.0,-181000.0,
Special Income Charges,0.0,,,-11969000.0,-13226000.0,
Impairment Of Capital Assets,0.0,,,11969000.0,13226000.0,
Gain On Sale Of Security,6000.0,4000.0,192000.0,217000.0,90000.0,
Net Non Operating Interest Income Expense,-2550000.0,-2566000.0,-2607000.0,-2618000.0,-2987000.0,
Interest Expense Non Operating,2550000.0,2566000.0,2607000.0,2618000.0,2987000.0,
Operating Income,-859000.0,1222000.0,-3605000.0,-4628000.0,1627000.0,
Operating Expense,13111000.0,13306000.0,16420000.0,16940000.0,16387000.0,
Research And Development,1022000.0,985000.0,1171000.0,1054000.0,979000.0,
Selling General And Administration,12089000.0,12321000.0,15249000.0,15886000.0,15408000.0,
General And Administrative Expense,12089000.0,12321000.0,15249000.0,15886000.0,15408000.0,
Other Gand A,12089000.0,12321000.0,15249000.0,15886000.0,15408000.0,
Gross Profit,12252000.0,14528000.0,12815000.0,12312000.0,18014000.0,
Cost Of Revenue,24037000.0,23986000.0,24278000.0,26500000.0,31653000.0,
Total Revenue,36289000.0,38514000.0,37093000.0,38812000.0,49667000.0,
Operating Revenue,36289000.0,38514000.0,37093000.0,38812000.0,49667000.0,
