,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-5880000.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-15877000.0,16019000.0,38538000.0,15743000.0,-16343000.0,
Total Unusual Items,,0.0,0.0,-28000000.0,0.0,-31428000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-28000000.0,0.0,-31428000.0
Net Income From Continuing Operation Net Minority Interest,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Reconciled Depreciation,8230000.0,9206000.0,9266000.0,9505000.0,11635000.0,
Reconciled Cost Of Revenue,171342000.0,291978000.0,251832000.0,207861000.0,175137000.0,
EBITDA,-15877000.0,16019000.0,38538000.0,-12257000.0,-16343000.0,
EBIT,-24107000.0,6813000.0,29272000.0,-21762000.0,-27978000.0,
Net Interest Income,-8562000.0,-8717000.0,-10078000.0,-9231000.0,-7721000.0,
Interest Expense,8572000.0,8725000.0,10092000.0,9245000.0,7731000.0,
Interest Income,10000.0,8000.0,14000.0,14000.0,10000.0,
Normalized Income,-34023000.0,-7990000.0,20080000.0,-9994000.0,-37795000.0,
Net Income From Continuing And Discontinued Operation,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Total Expenses,266242000.0,401758000.0,360915000.0,313431000.0,295866000.0,
Total Operating Income As Reported,-24117000.0,6805000.0,29258000.0,-21776000.0,-27988000.0,
Diluted Average Shares,21629000.0,,12800000.0,12772000.0,12665000.0,
Basic Average Shares,21629000.0,,12779000.0,12772000.0,12665000.0,
Diluted EPS,-1.57,,1.57,-2.51,-2.98,
Basic EPS,-1.57,,1.57,-2.51,-2.98,
Diluted NI Availto Com Stockholders,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Net Income Common Stockholders,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Net Income,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Net Income Including Noncontrolling Interests,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Net Income Continuous Operations,-34023000.0,-7990000.0,20080000.0,-32114000.0,-37795000.0,
Tax Provision,1344000.0,6078000.0,-900000.0,1107000.0,2086000.0,
Pretax Income,-32679000.0,-1912000.0,19180000.0,-31007000.0,-35709000.0,
Other Income Expense,,0.0,,-28000000.0,,-31428000.0
Special Income Charges,,0.0,0.0,-28000000.0,0.0,-31428000.0
Impairment Of Capital Assets,,0.0,0.0,28000000.0,0.0,31428000.0
Net Non Operating Interest Income Expense,-8562000.0,-8717000.0,-10078000.0,-9231000.0,-7721000.0,
Interest Expense Non Operating,8572000.0,8725000.0,10092000.0,9245000.0,7731000.0,
Interest Income Non Operating,10000.0,8000.0,14000.0,14000.0,10000.0,
Operating Income,-24117000.0,6805000.0,29258000.0,6224000.0,-27988000.0,
Operating Expense,94900000.0,109780000.0,109083000.0,105570000.0,120729000.0,
Depreciation Amortization Depletion Income Statement,8230000.0,9206000.0,9266000.0,9505000.0,11635000.0,
Depreciation And Amortization In Income Statement,8230000.0,9206000.0,9266000.0,9505000.0,11635000.0,
Selling General And Administration,86670000.0,100574000.0,99817000.0,96065000.0,109094000.0,
Gross Profit,70783000.0,116585000.0,138341000.0,111794000.0,92741000.0,
Cost Of Revenue,171342000.0,291978000.0,251832000.0,207861000.0,175137000.0,
Total Revenue,242125000.0,408563000.0,390173000.0,319655000.0,267878000.0,
Operating Revenue,242125000.0,408563000.0,390173000.0,319655000.0,267878000.0,
