,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,3008682.863585,257134.0,-2563050.0,1971040.0,684149.95314,,
Tax Rate For Calcs,0.289102,0.166,0.21,0.388,0.39319,,
Normalized EBITDA,53482000.0,28175000.0,48027000.0,64353000.0,48738000.0,,
Total Unusual Items,10407000.0,1549000.0,-12205000.0,5080000.0,1740000.0,,
Total Unusual Items Excluding Goodwill,10407000.0,1549000.0,-12205000.0,5080000.0,1740000.0,,
Net Income From Continuing Operation Net Minority Interest,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Reconciled Depreciation,20904000.0,19358000.0,16552000.0,17297000.0,17380000.0,,
Reconciled Cost Of Revenue,186878000.0,168503000.0,178178000.0,170776000.0,162626000.0,,
EBITDA,63889000.0,29724000.0,35822000.0,69433000.0,50478000.0,,
EBIT,42985000.0,10366000.0,19270000.0,52136000.0,33098000.0,,
Net Interest Income,-17781000.0,-17450000.0,-17771000.0,-18103000.0,-18447000.0,,
Interest Expense,16375000.0,16030000.0,16329000.0,16689000.0,17093000.0,,
Normalized Income,11518682.863585,-6014866.0,7745950.0,18572040.0,8656149.95314,,
Net Income From Continuing And Discontinued Operation,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Total Expenses,383187000.0,359742000.0,368917000.0,346159000.0,354447000.0,,
Rent Expense Supplemental,,,,51720000.0,49298000.0,44395000.0,45701000.0
Total Operating Income As Reported,34021000.0,10403000.0,33068000.0,48638000.0,32216000.0,,
Diluted Average Shares,162393000.0,158584000.0,159739000.0,165671000.0,168010000.0,,
Basic Average Shares,156464000.0,158584000.0,159739000.0,160856000.0,161788000.0,,
Diluted EPS,0.12,-0.03,-0.01,0.13,0.06,,
Basic EPS,0.12,-0.03,-0.01,0.13,0.06,,
Diluted NI Availto Com Stockholders,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Net Income Common Stockholders,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Net Income,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Net Income Including Noncontrolling Interests,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Net Income Continuous Operations,18917000.0,-4723000.0,-1896000.0,21681000.0,9712000.0,,
Tax Provision,7693000.0,-941000.0,4837000.0,13766000.0,6293000.0,,
Pretax Income,26610000.0,-5664000.0,2941000.0,35447000.0,16005000.0,,
Other Income Expense,10370000.0,1383000.0,-12356000.0,4912000.0,2236000.0,,
Other Non Operating Income Expenses,-37000.0,-166000.0,-151000.0,-168000.0,496000.0,,
Special Income Charges,0.0,-2718000.0,0.0,0.0,0.0,,
Other Special Charges,,2718000.0,0.0,,,4088000.0,0.0
Gain On Sale Of Security,10407000.0,4267000.0,-12205000.0,5080000.0,1740000.0,,
Net Non Operating Interest Income Expense,-17781000.0,-17450000.0,-17771000.0,-18103000.0,-18447000.0,,
Total Other Finance Cost,1406000.0,1420000.0,1442000.0,1414000.0,1354000.0,,
Interest Expense Non Operating,16375000.0,16030000.0,16329000.0,16689000.0,17093000.0,,
Operating Income,34021000.0,10403000.0,33068000.0,48638000.0,32216000.0,,
Operating Expense,196309000.0,191239000.0,190739000.0,175383000.0,191821000.0,,
Other Operating Expenses,,,,6740000.0,7826000.0,7298000.0,8135000.0
Depreciation Amortization Depletion Income Statement,20904000.0,19358000.0,16552000.0,17297000.0,17380000.0,,
Depreciation And Amortization In Income Statement,20904000.0,19358000.0,16552000.0,17297000.0,17380000.0,,
Selling General And Administration,175405000.0,171881000.0,196051000.0,151346000.0,174441000.0,,
Selling And Marketing Expense,,,,3113000.0,2561000.0,2105000.0,1529000.0
General And Administrative Expense,175405000.0,171881000.0,203830000.0,148233000.0,174441000.0,,
Other Gand A,88412000.0,87079000.0,267061000.0,22324000.0,83486000.0,,
Rent And Landing Fees,,,,51720000.0,49298000.0,44395000.0,45701000.0
Salaries And Wages,86993000.0,84802000.0,82182000.0,74189000.0,90955000.0,,
Gross Profit,230330000.0,201642000.0,223807000.0,224021000.0,224037000.0,,
Cost Of Revenue,186878000.0,168503000.0,178178000.0,170776000.0,162626000.0,,
Total Revenue,417208000.0,370145000.0,401985000.0,394797000.0,386663000.0,,
Operating Revenue,417208000.0,370145000.0,401985000.0,394797000.0,386663000.0,,
