,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-639.269406,-15960.0,-5078.4,-208740.0,-44310.0,
Tax Rate For Calcs,0.008302,0.21,0.0032,0.21,0.21,
Normalized EBITDA,10433000.0,-158000.0,-1816000.0,6829000.0,2450000.0,
Total Unusual Items,-77000.0,-76000.0,-1587000.0,-994000.0,-211000.0,
Total Unusual Items Excluding Goodwill,-77000.0,-76000.0,-1587000.0,-994000.0,-211000.0,
Net Income From Continuing Operation Net Minority Interest,4778000.0,-6938000.0,-12720000.0,-5555000.0,-8772000.0,
Reconciled Depreciation,2379000.0,2420000.0,4937000.0,6596000.0,6917000.0,
Reconciled Cost Of Revenue,15088000.0,14958000.0,16058000.0,37919000.0,17184000.0,
EBITDA,10356000.0,-234000.0,-3403000.0,5835000.0,2239000.0,
EBIT,7977000.0,-2654000.0,-8340000.0,-761000.0,-4678000.0,
Net Interest Income,-3159000.0,-4249000.0,-4339000.0,-4740000.0,-4042000.0,
Interest Expense,3159000.0,4249000.0,4339000.0,4740000.0,4042000.0,
Normalized Income,4854360.730594,-6877960.0,-11138078.4,-4769740.0,-8605310.0,
Net Income From Continuing And Discontinued Operation,3956000.0,-8187000.0,-103358000.0,-5555000.0,-11166000.0,
Total Expenses,25501000.0,29761000.0,35694000.0,70366000.0,41463000.0,
Total Operating Income As Reported,8054000.0,-2578000.0,-7951000.0,-92000.0,-4467000.0,
Diluted Average Shares,37610058.0,29399365.0,26443764.0,,23445675.0,22074500.0
Basic Average Shares,37610058.0,29399365.0,26443764.0,,23445675.0,22074500.0
Diluted EPS,0.11,-0.28,-3.91,,-0.47,-0.88
Basic EPS,0.11,-0.28,-3.91,,-0.47,-0.88
Diluted NI Availto Com Stockholders,3956000.0,-8187000.0,-103358000.0,-5555000.0,-11166000.0,
Net Income Common Stockholders,3956000.0,-8187000.0,-103358000.0,-5555000.0,-11166000.0,
Preferred Stock Dividends,,,,,,19484000.0
Net Income,3956000.0,-8187000.0,-103358000.0,-5555000.0,-11166000.0,
Net Income Including Noncontrolling Interests,3956000.0,-8187000.0,-103358000.0,-5555000.0,-11166000.0,
Net Income Discontinuous Operations,-822000.0,-1249000.0,-90638000.0,0.0,-2394000.0,
Net Income Continuous Operations,4778000.0,-6938000.0,-12720000.0,-5555000.0,-8772000.0,
Tax Provision,40000.0,35000.0,41000.0,54000.0,52000.0,
Pretax Income,4818000.0,-6903000.0,-12679000.0,-5501000.0,-8720000.0,
Other Income Expense,-77000.0,-76000.0,-1587000.0,-994000.0,-211000.0,
Special Income Charges,-77000.0,-76000.0,-1587000.0,-994000.0,-211000.0,
Other Special Charges,77000.0,76000.0,76000.0,128000.0,151000.0,
Impairment Of Capital Assets,0.0,0.0,1198000.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,0.0,313000.0,541000.0,60000.0,
Net Non Operating Interest Income Expense,-3159000.0,-4249000.0,-4339000.0,-4740000.0,-4042000.0,
Interest Expense Non Operating,3159000.0,4249000.0,4339000.0,4740000.0,4042000.0,
Operating Income,8054000.0,-2578000.0,-6753000.0,233000.0,-4467000.0,
Operating Expense,8939000.0,13296000.0,15686000.0,30548000.0,18417000.0,
Depreciation Amortization Depletion Income Statement,905000.0,913000.0,987000.0,4697000.0,1055000.0,
Depreciation And Amortization In Income Statement,905000.0,913000.0,987000.0,4697000.0,1055000.0,
Selling General And Administration,8034000.0,12383000.0,14699000.0,25851000.0,17362000.0,
Selling And Marketing Expense,910000.0,1137000.0,1282000.0,12242000.0,1414000.0,
General And Administrative Expense,7124000.0,11246000.0,13417000.0,13609000.0,15948000.0,
Other Gand A,4042000.0,5184000.0,5233000.0,4751000.0,5921000.0,
Salaries And Wages,3082000.0,6062000.0,8184000.0,8858000.0,10027000.0,
Gross Profit,16993000.0,10718000.0,8933000.0,30781000.0,13950000.0,
Cost Of Revenue,16562000.0,16465000.0,20008000.0,39818000.0,23046000.0,
Total Revenue,33555000.0,27183000.0,28941000.0,70599000.0,36996000.0,
Operating Revenue,33555000.0,27183000.0,28941000.0,70599000.0,36996000.0,
