,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,112343250.44405,-4230000.0,3572990.965288,45760000.0,37657894.736842
Tax Rate For Calcs,0.260657,0.141,0.210176,0.26,0.236842
Normalized EBITDA,2211000000.0,2153000000.0,2452000000.0,2353000000.0,2089000000.0
Total Unusual Items,431000000.0,-30000000.0,17000000.0,176000000.0,159000000.0
Total Unusual Items Excluding Goodwill,431000000.0,-30000000.0,17000000.0,176000000.0,159000000.0
Net Income From Continuing Operation Net Minority Interest,1593000000.0,1510000000.0,1670000000.0,1631000000.0,1495000000.0
Reconciled Depreciation,217000000.0,194000000.0,200000000.0,110000000.0,108000000.0
Reconciled Cost Of Revenue,2747000000.0,2673000000.0,2806000000.0,2519000000.0,2363000000.0
EBITDA,2642000000.0,2123000000.0,2469000000.0,2529000000.0,2248000000.0
EBIT,2425000000.0,1929000000.0,2269000000.0,2419000000.0,2140000000.0
Net Interest Income,-29000000.0,7000000.0,46000000.0,82000000.0,52000000.0
Interest Expense,173000000.0,166000000.0,166000000.0,154000000.0,126000000.0
Interest Income,144000000.0,173000000.0,212000000.0,236000000.0,178000000.0
Normalized Income,1274343250.44405,1535770000.0,1656572990.965288,1500760000.0,1373657894.736842
Net Income From Continuing And Discontinued Operation,1593000000.0,1510000000.0,1670000000.0,1631000000.0,1495000000.0
Total Expenses,3573000000.0,3490000000.0,3637000000.0,3190000000.0,3002000000.0
Rent Expense Supplemental,120000000.0,114000000.0,113000000.0,105000000.0,102000000.0
Total Operating Income As Reported,1731000000.0,1698000000.0,2075000000.0,2006000000.0,1800000000.0
Diluted Average Shares,156253855.0,156600000.0,157000000.0,149600000.0,149657889.0
Basic Average Shares,154868992.0,155000000.0,155000000.0,148000000.0,148442950.0
Diluted EPS,10.19,9.64,10.63,10.9,9.99
Basic EPS,10.29,9.74,10.78,11.02,10.07
Diluted NI Availto Com Stockholders,1593000000.0,1510000000.0,1670000000.0,1631000000.0,1495000000.0
Net Income Common Stockholders,1593000000.0,1510000000.0,1670000000.0,1631000000.0,1495000000.0
Net Income,1593000000.0,1510000000.0,1670000000.0,1631000000.0,1495000000.0
Minority Interests,-72000000.0,-5000000.0,9000000.0,-60000000.0,-42000000.0
Net Income Including Noncontrolling Interests,1665000000.0,1515000000.0,1661000000.0,1691000000.0,1537000000.0
Net Income Continuous Operations,1665000000.0,1515000000.0,1661000000.0,1691000000.0,1537000000.0
Tax Provision,587000000.0,248000000.0,442000000.0,574000000.0,477000000.0
Pretax Income,2252000000.0,1763000000.0,2103000000.0,2265000000.0,2014000000.0
Other Income Expense,431000000.0,-30000000.0,17000000.0,176000000.0,159000000.0
Special Income Charges,-115000000.0,-96000000.0,28000000.0,2000000.0,-1000000.0
Restructuring And Mergern Acquisition,115000000.0,96000000.0,-28000000.0,-2000000.0,1000000.0
Gain On Sale Of Security,546000000.0,66000000.0,-11000000.0,174000000.0,160000000.0
Net Non Operating Interest Income Expense,-29000000.0,7000000.0,46000000.0,82000000.0,52000000.0
Interest Expense Non Operating,173000000.0,166000000.0,166000000.0,154000000.0,126000000.0
Interest Income Non Operating,144000000.0,173000000.0,212000000.0,236000000.0,178000000.0
Operating Income,1850000000.0,1786000000.0,2040000000.0,2007000000.0,1803000000.0
Operating Expense,746000000.0,740000000.0,756000000.0,650000000.0,570000000.0
Depreciation Amortization Depletion Income Statement,137000000.0,117000000.0,125000000.0,89000000.0,39000000.0
Depreciation And Amortization In Income Statement,137000000.0,117000000.0,125000000.0,89000000.0,39000000.0
Amortization,137000000.0,117000000.0,125000000.0,89000000.0,39000000.0
Amortization Of Intangibles Income Statement,137000000.0,117000000.0,125000000.0,89000000.0,39000000.0
Selling General And Administration,609000000.0,623000000.0,631000000.0,561000000.0,531000000.0
Selling And Marketing Expense,93000000.0,97000000.0,92000000.0,64000000.0,76000000.0
General And Administrative Expense,516000000.0,526000000.0,539000000.0,497000000.0,455000000.0
Other Gand A,396000000.0,412000000.0,426000000.0,392000000.0,353000000.0
Rent And Landing Fees,120000000.0,114000000.0,113000000.0,105000000.0,102000000.0
Gross Profit,2596000000.0,2526000000.0,2796000000.0,2657000000.0,2373000000.0
Cost Of Revenue,2827000000.0,2750000000.0,2881000000.0,2540000000.0,2432000000.0
Total Revenue,5423000000.0,5276000000.0,5677000000.0,5197000000.0,4805000000.0
Operating Revenue,5423000000.0,5276000000.0,5677000000.0,5197000000.0,4805000000.0
