,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.097015,0.21,0.261247,
Normalized EBITDA,1118000.0,718000.0,243000.0,1338000.0,2862000.0,
Net Income From Continuing Operation Net Minority Interest,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Reconciled Depreciation,770000.0,770000.0,739000.0,745000.0,736000.0,
Reconciled Cost Of Revenue,1730000.0,1675000.0,1952000.0,1779000.0,2323000.0,
EBITDA,1118000.0,718000.0,243000.0,1338000.0,2862000.0,
EBIT,348000.0,-52000.0,-496000.0,593000.0,2126000.0,
Net Interest Income,-294000.0,-276000.0,-299000.0,-298000.0,-281000.0,
Interest Expense,294000.0,,,,281000.0,
Normalized Income,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Net Income From Continuing And Discontinued Operation,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Total Expenses,7353000.0,7014000.0,7644000.0,6976000.0,7904000.0,
Total Operating Income As Reported,334000.0,-52000.0,-105000.0,593000.0,1747000.0,
Diluted Average Shares,3823000.0,3821000.0,,3823000.0,3808000.0,3810000.0
Basic Average Shares,3821000.0,3816000.0,,3810000.0,3795000.0,3791000.0
Diluted EPS,0.001831,-0.04,,0.07,0.36,-0.04
Basic EPS,0.001832,-0.04,,0.07,0.36,-0.04
Diluted NI Availto Com Stockholders,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Net Income Common Stockholders,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Net Income,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Net Income Including Noncontrolling Interests,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Net Income Continuous Operations,7000.0,-139000.0,-726000.0,273000.0,1363000.0,
Tax Provision,47000.0,16000.0,-78000.0,187000.0,482000.0,
Pretax Income,54000.0,-123000.0,-804000.0,460000.0,1845000.0,
Other Income Expense,14000.0,205000.0,-400000.0,165000.0,379000.0,
Other Non Operating Income Expenses,14000.0,205000.0,,165000.0,379000.0,-535000.0
Net Non Operating Interest Income Expense,-294000.0,-276000.0,-299000.0,-298000.0,-281000.0,
Total Other Finance Cost,,276000.0,,298000.0,281000.0,238000.0
Interest Expense Non Operating,294000.0,,,,281000.0,
Operating Income,334000.0,-52000.0,-105000.0,593000.0,1747000.0,
Operating Expense,5568000.0,5293000.0,5677000.0,5179000.0,5568000.0,
Depreciation Amortization Depletion Income Statement,715000.0,724000.0,724000.0,727000.0,723000.0,
Depreciation And Amortization In Income Statement,715000.0,724000.0,724000.0,727000.0,723000.0,
Research And Development,719000.0,654000.0,664000.0,581000.0,532000.0,
Selling General And Administration,4134000.0,3915000.0,4289000.0,3871000.0,4313000.0,
Selling And Marketing Expense,1970000.0,2096000.0,1993000.0,1838000.0,2039000.0,
General And Administrative Expense,2164000.0,1819000.0,2296000.0,2033000.0,2274000.0,
Other Gand A,2164000.0,1819000.0,2296000.0,2033000.0,2274000.0,
Gross Profit,5902000.0,5241000.0,5572000.0,5772000.0,7315000.0,
Cost Of Revenue,1785000.0,1721000.0,1967000.0,1797000.0,2336000.0,
Total Revenue,7687000.0,6962000.0,7539000.0,7569000.0,9651000.0,
Operating Revenue,7687000.0,6962000.0,7539000.0,7569000.0,9651000.0,
