,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.385376,0.23,0.26657,0.244,0.216326
Normalized EBITDA,-9125000.0,59973000.0,151078000.0,125586000.0,-9730000.0
Net Income From Continuing Operation Net Minority Interest,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Reconciled Depreciation,14466000.0,13465000.0,13757000.0,13045000.0,14072000.0
Reconciled Cost Of Revenue,308138000.0,382395000.0,536040000.0,464209000.0,296825000.0
EBITDA,-9125000.0,59973000.0,151078000.0,125586000.0,-9730000.0
EBIT,-23591000.0,46508000.0,137321000.0,112541000.0,-23802000.0
Net Interest Income,4838000.0,6817000.0,4798000.0,5364000.0,8344000.0
Interest Income,4838000.0,6817000.0,4798000.0,5364000.0,8344000.0
Normalized Income,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Net Income From Continuing And Discontinued Operation,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Total Expenses,628837000.0,731944000.0,959267000.0,819227000.0,594046000.0
Total Operating Income As Reported,-23591000.0,46508000.0,137321000.0,112541000.0,-23802000.0
Diluted Average Shares,54777000.0,55983000.0,56890000.0,57936000.0,59093000.0
Basic Average Shares,54777000.0,55734000.0,56656000.0,57785000.0,59093000.0
Diluted EPS,-0.19,0.75,1.8,1.56,-0.2
Basic EPS,-0.19,0.76,1.81,1.56,-0.2
Diluted NI Availto Com Stockholders,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Net Income Common Stockholders,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Net Income,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Net Income Including Noncontrolling Interests,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Net Income Continuous Operations,-10196000.0,42248000.0,102557000.0,90157000.0,-11741000.0
Tax Provision,-6393000.0,12628000.0,37275000.0,29031000.0,-3241000.0
Pretax Income,-16589000.0,54876000.0,139832000.0,119188000.0,-14982000.0
Other Income Expense,2164000.0,1551000.0,-2287000.0,1283000.0,476000.0
Other Non Operating Income Expenses,2164000.0,1551000.0,-2287000.0,1283000.0,476000.0
Net Non Operating Interest Income Expense,4838000.0,6817000.0,4798000.0,5364000.0,8344000.0
Interest Income Non Operating,4838000.0,6817000.0,4798000.0,5364000.0,8344000.0
Operating Income,-23591000.0,46508000.0,137321000.0,112541000.0,-23802000.0
Operating Expense,320699000.0,349549000.0,423227000.0,355018000.0,297221000.0
Other Operating Expenses,-4929000.0,-4922000.0,-7417000.0,-6225000.0,-5528000.0
Selling General And Administration,325628000.0,354471000.0,430644000.0,361243000.0,302749000.0
Gross Profit,297108000.0,396057000.0,560548000.0,467559000.0,273419000.0
Cost Of Revenue,308138000.0,382395000.0,536040000.0,464209000.0,296825000.0
Total Revenue,605246000.0,778452000.0,1096588000.0,931768000.0,570244000.0
Operating Revenue,605246000.0,778452000.0,1096588000.0,931768000.0,570244000.0
