,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-16559000.0,-18294000.0,-17356000.0,-20223000.0,-14904000.0
Total Unusual Items,,,0.0,-13032000.0,
Total Unusual Items Excluding Goodwill,,,0.0,-13032000.0,
Net Income From Continuing Operation Net Minority Interest,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Reconciled Depreciation,64000.0,63000.0,4000.0,-87000.0,52000.0
Reconciled Cost Of Revenue,5011000.0,3471000.0,3965000.0,3311000.0,2300000.0
EBITDA,-16559000.0,-18294000.0,-17356000.0,-33255000.0,-14904000.0
EBIT,-16623000.0,-18357000.0,-17360000.0,-33255000.0,-14956000.0
Net Interest Income,-892000.0,-669000.0,-485000.0,-947000.0,-1470000.0
Interest Expense,1401000.0,1385000.0,1485000.0,1850000.0,2134000.0
Interest Income,509000.0,716000.0,1000000.0,903000.0,664000.0
Normalized Income,-18024000.0,-19742000.0,-18845000.0,-22073000.0,-17090000.0
Net Income From Continuing And Discontinued Operation,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Total Expenses,30335000.0,29509000.0,28493000.0,28172000.0,22485000.0
Total Operating Income As Reported,-14294000.0,-17757000.0,-16343000.0,-18146000.0,-14431000.0
Diluted Average Shares,53719662.0,53676376.0,53462646.0,46558474.0,38984745.0
Basic Average Shares,53719662.0,53676376.0,53462646.0,46558474.0,38984745.0
Diluted EPS,-0.34,-0.37,-0.35,-0.75,-0.44
Basic EPS,-0.34,-0.37,-0.35,-0.75,-0.44
Diluted NI Availto Com Stockholders,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Net Income Common Stockholders,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Net Income,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Net Income Including Noncontrolling Interests,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Net Income Continuous Operations,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Pretax Income,-18024000.0,-19742000.0,-18845000.0,-35105000.0,-17090000.0
Other Income Expense,-2838000.0,-1316000.0,-2017000.0,-16012000.0,-1189000.0
Other Non Operating Income Expenses,-2838000.0,-1316000.0,-2017000.0,-2980000.0,-1189000.0
Special Income Charges,,,0.0,-13032000.0,
Other Special Charges,,,0.0,13032000.0,
Net Non Operating Interest Income Expense,-892000.0,-669000.0,-485000.0,-947000.0,-1470000.0
Interest Expense Non Operating,1401000.0,1385000.0,1485000.0,1850000.0,2134000.0
Interest Income Non Operating,509000.0,716000.0,1000000.0,903000.0,664000.0
Operating Income,-14294000.0,-17757000.0,-16343000.0,-18146000.0,-14431000.0
Operating Expense,25324000.0,26038000.0,24528000.0,24861000.0,20185000.0
Research And Development,4098000.0,4631000.0,3154000.0,3541000.0,2677000.0
Selling General And Administration,21226000.0,21407000.0,21374000.0,21320000.0,17508000.0
Gross Profit,11030000.0,8281000.0,8185000.0,6715000.0,5754000.0
Cost Of Revenue,5011000.0,3471000.0,3965000.0,3311000.0,2300000.0
Total Revenue,16041000.0,11752000.0,12150000.0,10026000.0,8054000.0
Operating Revenue,16041000.0,11752000.0,12150000.0,10026000.0,8054000.0
