,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2641580.0,-2212564.0,-1662322.0,-652074.0,-1057149.0,
Total Unusual Items,-15932.0,9500.0,-41393.0,15273.0,-53215.0,
Total Unusual Items Excluding Goodwill,-15932.0,9500.0,-41393.0,15273.0,-53215.0,
Net Income From Continuing Operation Net Minority Interest,-2703699.0,-2184790.0,-1781693.0,-649539.0,-1179323.0,
Reconciled Depreciation,33195.0,-7760.0,39204.0,15931.0,28778.0,
Reconciled Cost Of Revenue,2720.0,0.0,0.0,0.0,4822.0,
EBITDA,-2657512.0,-2203064.0,-1703715.0,-636801.0,-1110364.0,
EBIT,-2690707.0,-2203064.0,-1742919.0,-652732.0,-1139142.0,
Net Interest Income,11.0,6993.0,0.0,-1.0,7319.0,
Interest Expense,,,,1.0,,
Interest Income,11.0,6993.0,0.0,,7319.0,15443.0
Normalized Income,-2687767.0,-2194290.0,-1740300.0,-664812.0,-1126108.0,
Net Income From Continuing And Discontinued Operation,-2703699.0,-2184790.0,-1781693.0,-649539.0,-1179323.0,
Total Expenses,2874630.0,2287064.0,1826919.0,813005.0,1290420.0,
Total Operating Income As Reported,-2690707.0,-2203064.0,-1742919.0,-668005.0,-1139142.0,
Diluted Average Shares,16668513.0,,13855202.0,10765143.0,9051531.0,6440998.0
Basic Average Shares,16668513.0,,13855202.0,10765143.0,9051531.0,6440998.0
Diluted EPS,-0.16,,-0.13,-0.06,-0.13,-0.37
Basic EPS,-0.16,,-0.13,-0.06,-0.13,-0.37
Diluted NI Availto Com Stockholders,-2703699.0,-2184790.0,-1781693.0,-649539.0,-1179323.0,
Net Income Common Stockholders,-2703699.0,-2184790.0,-1781693.0,-649539.0,-1179323.0,
Net Income,-2703699.0,-2184790.0,-1781693.0,-649539.0,-1179323.0,
Minority Interests,2929.0,1781.0,2619.0,3194.0,5715.0,
Net Income Including Noncontrolling Interests,-2706628.0,-2186571.0,-1784312.0,-652733.0,-1185038.0,
Net Income Continuous Operations,-2706628.0,-2186571.0,-1784312.0,-652733.0,-1185038.0,
Pretax Income,-2706628.0,-2186571.0,-1784312.0,-652733.0,-1185038.0,
Other Income Expense,-15932.0,9500.0,-41393.0,15273.0,-53215.0,
Gain On Sale Of Security,-15932.0,9500.0,-41393.0,15273.0,-53215.0,
Net Non Operating Interest Income Expense,11.0,6993.0,0.0,-1.0,7319.0,
Interest Expense Non Operating,,,,1.0,,
Interest Income Non Operating,11.0,6993.0,0.0,,7319.0,15443.0
Operating Income,-2690707.0,-2203064.0,-1742919.0,-668005.0,-1139142.0,
Operating Expense,2871910.0,2287064.0,1826919.0,813005.0,1285598.0,
Research And Development,1953220.0,967206.0,573089.0,245779.0,574491.0,
Selling General And Administration,918690.0,1319858.0,1253830.0,567226.0,711107.0,
General And Administrative Expense,918690.0,1319858.0,1253830.0,567226.0,711107.0,
Other Gand A,918690.0,1319858.0,1253830.0,567226.0,711107.0,
Gross Profit,181203.0,84000.0,84000.0,145000.0,146456.0,
Cost Of Revenue,2720.0,0.0,0.0,0.0,4822.0,
Total Revenue,183923.0,84000.0,84000.0,145000.0,151278.0,
Operating Revenue,183923.0,84000.0,84000.0,145000.0,150378.0,
