,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-11564000.0,-16111000.0,-7341000.0,-8619000.0,-12808000.0,
Net Income From Continuing Operation Net Minority Interest,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Reconciled Depreciation,15000.0,13000.0,10000.0,10000.0,10000.0,
EBITDA,-11564000.0,-16111000.0,-7341000.0,-8619000.0,-12808000.0,
EBIT,-11579000.0,-16124000.0,-7351000.0,-8629000.0,-12818000.0,
Normalized Income,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Net Income From Continuing And Discontinued Operation,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Total Expenses,11579000.0,16124000.0,7351000.0,8629000.0,12818000.0,
Total Operating Income As Reported,-11579000.0,-16124000.0,-7351000.0,-8629000.0,-12818000.0,
Diluted Average Shares,11744143.0,11398971.0,,1847644.0,1845237.0,1843306.0
Basic Average Shares,11744143.0,11398971.0,,1847644.0,1845237.0,1843306.0
Diluted EPS,-0.96,-1.37,,-4.54,-6.78,-4.03
Basic EPS,-0.96,-1.37,,-4.54,-6.78,-4.03
Diluted NI Availto Com Stockholders,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Net Income Common Stockholders,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Net Income,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Net Income Including Noncontrolling Interests,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Net Income Continuous Operations,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Pretax Income,-11249000.0,-15656000.0,-7155000.0,-8392000.0,-12511000.0,
Other Income Expense,330000.0,468000.0,-1118000.0,237000.0,307000.0,
Other Non Operating Income Expenses,330000.0,468000.0,-1118000.0,237000.0,307000.0,
Operating Income,-11579000.0,-16124000.0,-7351000.0,-8629000.0,-12818000.0,
Operating Expense,11579000.0,16124000.0,7351000.0,8629000.0,12818000.0,
Research And Development,8619000.0,12692000.0,5230000.0,5870000.0,5740000.0,
Selling General And Administration,2960000.0,3432000.0,2121000.0,2759000.0,7078000.0,
General And Administrative Expense,2960000.0,3432000.0,2121000.0,2759000.0,7078000.0,
Other Gand A,2960000.0,3432000.0,2121000.0,2759000.0,7078000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
