,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-47250.0,735840.0,1590120.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.21,0.21,
Normalized EBITDA,14868000.0,8586000.0,33599000.0,38033000.0,36840000.0,
Total Unusual Items,-651000.0,0.0,-225000.0,3504000.0,7572000.0,
Total Unusual Items Excluding Goodwill,-651000.0,0.0,-225000.0,3504000.0,7572000.0,
Net Income From Continuing Operation Net Minority Interest,-6801000.0,-11923000.0,12677000.0,21459000.0,23467000.0,
Reconciled Depreciation,18468000.0,17999000.0,18053000.0,16993000.0,17467000.0,
Reconciled Cost Of Revenue,75920000.0,72220000.0,74701000.0,70966000.0,76801000.0,
EBITDA,14217000.0,8586000.0,33374000.0,41537000.0,44412000.0,
EBIT,-4251000.0,-9413000.0,15321000.0,24544000.0,26945000.0,
Net Interest Income,-2315000.0,-2179000.0,-2151000.0,-2221000.0,-2731000.0,
Interest Expense,2558000.0,2549000.0,2835000.0,2970000.0,3452000.0,
Interest Income,243000.0,370000.0,684000.0,749000.0,721000.0,
Normalized Income,-6150000.0,-11923000.0,12854750.0,18690840.0,17485120.0,
Net Income From Continuing And Discontinued Operation,-6801000.0,-11923000.0,12677000.0,21459000.0,23467000.0,
Total Expenses,84550000.0,81039000.0,84369000.0,78802000.0,88305000.0,
Rent Expense Supplemental,2035000.0,2285000.0,1837000.0,1267000.0,2455000.0,
Total Operating Income As Reported,-4262000.0,-9770000.0,14608000.0,24034000.0,26314000.0,
Diluted Average Shares,43350232.0,43201941.0,43674259.0,43656385.0,43664447.0,
Basic Average Shares,43350232.0,43201941.0,43116028.0,43108844.0,43073440.0,
Diluted EPS,-0.16,-0.28,0.29,0.49,0.54,
Basic EPS,-0.16,-0.28,0.29,0.5,0.54,
Diluted NI Availto Com Stockholders,-6801000.0,-11923000.0,12677000.0,21459000.0,23467000.0,
Net Income Common Stockholders,-6801000.0,-11923000.0,12677000.0,21459000.0,23467000.0,
Net Income,-6801000.0,-11923000.0,12677000.0,21459000.0,23467000.0,
Minority Interests,8000.0,39000.0,191000.0,-115000.0,-26000.0,
Net Income Including Noncontrolling Interests,-6809000.0,-11962000.0,12486000.0,21574000.0,23493000.0,
Net Income Continuous Operations,-6809000.0,-11962000.0,12486000.0,21574000.0,23493000.0,
Pretax Income,-6809000.0,-11962000.0,12486000.0,21574000.0,23493000.0,
Other Income Expense,-883000.0,-13000.0,-196000.0,3265000.0,7482000.0,
Other Non Operating Income Expenses,-232000.0,-13000.0,29000.0,-239000.0,-90000.0,
Special Income Charges,-651000.0,0.0,-225000.0,3504000.0,7572000.0,
Gain On Sale Of Ppe,0.0,0.0,-225000.0,4465000.0,13206000.0,
Impairment Of Capital Assets,651000.0,,0.0,961000.0,5634000.0,13617000.0
Net Non Operating Interest Income Expense,-2315000.0,-2179000.0,-2151000.0,-2221000.0,-2731000.0,
Interest Expense Non Operating,2558000.0,2549000.0,2835000.0,2970000.0,3452000.0,
Interest Income Non Operating,243000.0,370000.0,684000.0,749000.0,721000.0,
Operating Income,-3611000.0,-9770000.0,14833000.0,20530000.0,18742000.0,
Operating Expense,8630000.0,8819000.0,9668000.0,7836000.0,11504000.0,
Other Operating Expenses,1231000.0,1325000.0,1347000.0,1005000.0,5184000.0,
Selling General And Administration,7399000.0,7494000.0,8321000.0,6831000.0,6320000.0,
General And Administrative Expense,7399000.0,7494000.0,8321000.0,6831000.0,6320000.0,
Other Gand A,7399000.0,7494000.0,8321000.0,6831000.0,6320000.0,
Gross Profit,5019000.0,-951000.0,24501000.0,28366000.0,30246000.0,
Cost Of Revenue,75920000.0,72220000.0,74701000.0,70966000.0,76801000.0,
Total Revenue,80939000.0,71269000.0,99202000.0,99332000.0,107047000.0,
Operating Revenue,80939000.0,71269000.0,99202000.0,99332000.0,107047000.0,
