,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,-7464769.381747,-178269000.0,-2567400.0,-257024400.0,2533014.769765,
Tax Rate For Calcs,0.143278,0.21,0.066,0.114,0.030408,
Normalized EBITDA,869300000.0,712400000.0,935900000.0,1133200000.0,1053900000.0,
Total Unusual Items,-52100000.0,-848900000.0,-38900000.0,-2254600000.0,83300000.0,
Total Unusual Items Excluding Goodwill,-52100000.0,-848900000.0,-38900000.0,-2254600000.0,83300000.0,
Net Income From Continuing Operation Net Minority Interest,516100000.0,-375300000.0,615900000.0,-1199000000.0,877000000.0,
Reconciled Depreciation,105200000.0,105900000.0,119000000.0,109200000.0,111600000.0,
Reconciled Cost Of Revenue,1248400000.0,1049500000.0,1179500000.0,1407100000.0,1258000000.0,
EBITDA,817200000.0,-136500000.0,897000000.0,-1121400000.0,1137200000.0,
EBIT,712000000.0,-242400000.0,778000000.0,-1230600000.0,1025600000.0,
Net Interest Income,-98900000.0,-100200000.0,-104400000.0,-104000000.0,-102800000.0,
Interest Expense,100600000.0,100200000.0,104400000.0,104000000.0,104800000.0,
Interest Income,1700000.0,,,,2000000.0,
Normalized Income,560735230.618253,295331000.0,652232600.0,798575600.0,796233014.769765,
Net Income From Continuing And Discontinued Operation,516100000.0,-375300000.0,615900000.0,-1199000000.0,877000000.0,
Total Expenses,1749100000.0,1554800000.0,1670800000.0,1898300000.0,1720200000.0,
Total Operating Income As Reported,713800000.0,-150300000.0,793000000.0,-1229400000.0,941600000.0,
Diluted Average Shares,177991000.0,,181753000.0,181947000.0,183461000.0,183561000.0
Basic Average Shares,177801000.0,,181243000.0,181947000.0,182766000.0,182916000.0
Diluted EPS,2.9,,3.39,-6.59,4.78,2.14
Basic EPS,2.9,,3.4,-6.59,4.8,2.15
Diluted NI Availto Com Stockholders,516100000.0,-375300000.0,615900000.0,-1199000000.0,877000000.0,
Net Income Common Stockholders,516100000.0,-375300000.0,615900000.0,-1199000000.0,877000000.0,
Net Income,516100000.0,-375300000.0,615900000.0,-1199000000.0,877000000.0,
Minority Interests,-7700000.0,-4700000.0,-13200000.0,-16600000.0,-15800000.0,
Net Income Including Noncontrolling Interests,523800000.0,-370600000.0,629100000.0,-1182400000.0,892800000.0,
Net Income Continuous Operations,523800000.0,-370600000.0,629100000.0,-1182400000.0,892800000.0,
Tax Provision,87600000.0,28000000.0,44500000.0,-152200000.0,28000000.0,
Pretax Income,611400000.0,-342600000.0,673600000.0,-1334600000.0,920800000.0,
Other Income Expense,-55600000.0,-851800000.0,-15000000.0,-2251200000.0,82000000.0,
Special Income Charges,-52100000.0,-766000000.0,-300000.0,-2252100000.0,0.0,
Other Special Charges,,,,,,0.0
Write Off,52100000.0,484300000.0,300000.0,2100000.0,0.0,
Impairment Of Capital Assets,,547700000.0,0.0,2250000000.0,,
Earnings From Equity Interest,-3500000.0,-2900000.0,23900000.0,3400000.0,-1300000.0,
Gain On Sale Of Security,,-82900000.0,-38600000.0,-2500000.0,83300000.0,300000.0
Net Non Operating Interest Income Expense,-98900000.0,-100200000.0,-104400000.0,-104000000.0,-102800000.0,
Interest Expense Non Operating,100600000.0,100200000.0,104400000.0,104000000.0,104800000.0,
Interest Income Non Operating,1700000.0,,,,2000000.0,
Operating Income,765900000.0,609400000.0,793000000.0,1020600000.0,941600000.0,
Operating Expense,500700000.0,505300000.0,491300000.0,491200000.0,462200000.0,
Selling General And Administration,500700000.0,505300000.0,491300000.0,491200000.0,462200000.0,
Gross Profit,1266600000.0,1114700000.0,1284300000.0,1511800000.0,1403800000.0,
Cost Of Revenue,1248400000.0,1049500000.0,1179500000.0,1407100000.0,1258000000.0,
Total Revenue,2515000000.0,2164200000.0,2463800000.0,2918900000.0,2661800000.0,
Excise Taxes,162500000.0,148500000.0,180600000.0,220200000.0,198900000.0,
Operating Revenue,2677500000.0,2312700000.0,2644400000.0,3139100000.0,2860700000.0,
