,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,7468650.0,9831360.0,2883756.0,510532.0,1112342.274169,,
Tax Rate For Calcs,0.21,0.21,0.167,0.082,0.123938,,
Normalized EBITDA,-39957000.0,-22273000.0,-347591000.0,66540000.0,60194000.0,,
Total Unusual Items,35565000.0,46816000.0,17268000.0,6226000.0,8975000.0,,
Total Unusual Items Excluding Goodwill,35565000.0,46816000.0,17268000.0,6226000.0,8975000.0,,
Net Income From Continuing Operation Net Minority Interest,-38424000.0,-18508000.0,-192015000.0,17632000.0,13328000.0,,
Reconciled Depreciation,11424000.0,11402000.0,11384000.0,11366000.0,11337000.0,,
Reconciled Cost Of Revenue,191684000.0,214249000.0,168557000.0,133303000.0,79060000.0,,
EBITDA,-4392000.0,24543000.0,-330323000.0,72766000.0,69169000.0,,
EBIT,-15816000.0,13141000.0,-341707000.0,61400000.0,57832000.0,,
Net Interest Income,-2038000.0,27000.0,-449000.0,-496000.0,-933000.0,,
Interest Expense,4534000.0,3191000.0,3008000.0,3512000.0,2990000.0,,
Interest Income,2496000.0,3218000.0,2559000.0,3016000.0,2057000.0,,
Normalized Income,-66520350.0,-55492640.0,-206399244.0,11916532.0,5465342.274169,,
Net Income From Continuing And Discontinued Operation,-38424000.0,-18508000.0,-192015000.0,17632000.0,13328000.0,,
Total Expenses,423316000.0,383598000.0,698105000.0,220696000.0,139250000.0,,
Diluted Average Shares,77846710.0,75975770.0,73687289.0,69695315.0,68593761.0,,
Basic Average Shares,77846710.0,75975770.0,73687289.0,68772051.0,66187754.0,,
Diluted EPS,-0.49,-0.24,-2.61,0.26,0.2,,
Basic EPS,-0.49,-0.24,-2.61,0.26,0.2,,
Diluted NI Availto Com Stockholders,-38424000.0,-18508000.0,-192015000.0,17632000.0,13794000.0,,
Average Dilution Earnings,0.0,,,,466000.0,1381000.0,0.0
Net Income Common Stockholders,-38424000.0,-18508000.0,-192015000.0,17632000.0,13328000.0,,
Net Income,-38424000.0,-18508000.0,-192015000.0,17632000.0,13328000.0,,
Minority Interests,-26413000.0,-31661000.0,95148000.0,-35506000.0,-34717000.0,,
Net Income Including Noncontrolling Interests,-12011000.0,13153000.0,-287163000.0,53138000.0,48045000.0,,
Net Income Continuous Operations,-12011000.0,13153000.0,-287163000.0,53138000.0,48045000.0,,
Tax Provision,-8339000.0,-3203000.0,-57552000.0,4750000.0,6797000.0,,
Pretax Income,-20350000.0,9950000.0,-344715000.0,57888000.0,54842000.0,,
Other Income Expense,40717000.0,15792000.0,14816000.0,7403000.0,8624000.0,,
Other Non Operating Income Expenses,5152000.0,-31024000.0,-2452000.0,1177000.0,-351000.0,,
Gain On Sale Of Security,35565000.0,46816000.0,17268000.0,6226000.0,8975000.0,,
Net Non Operating Interest Income Expense,-2038000.0,27000.0,-449000.0,-496000.0,-933000.0,,
Interest Expense Non Operating,4534000.0,3191000.0,3008000.0,3512000.0,2990000.0,,
Interest Income Non Operating,2496000.0,3218000.0,2559000.0,3016000.0,2057000.0,,
Operating Income,-59029000.0,-5869000.0,-359082000.0,50981000.0,47151000.0,,
Operating Expense,231632000.0,169349000.0,529548000.0,87393000.0,60190000.0,,
Selling General And Administration,231632000.0,169349000.0,529548000.0,87393000.0,60190000.0,,
General And Administrative Expense,231632000.0,169349000.0,529548000.0,87393000.0,60190000.0,,
Other Gand A,42914000.0,43152000.0,43130000.0,50061000.0,41011000.0,,
Salaries And Wages,188718000.0,126197000.0,486418000.0,37332000.0,19179000.0,,
Gross Profit,172603000.0,163480000.0,170466000.0,138374000.0,107341000.0,,
Cost Of Revenue,191684000.0,214249000.0,168557000.0,133303000.0,79060000.0,,
Total Revenue,364287000.0,377729000.0,339023000.0,271677000.0,186401000.0,,
Operating Revenue,364287000.0,377729000.0,339023000.0,271677000.0,186401000.0,,
