,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-273020.0,-40545.0,391850.0,0.0,0.0,
Tax Rate For Calcs,0.085,0.085,0.085,0.085,0.085,
Normalized EBITDA,-9938000.0,-12491000.0,-21307000.0,-20047000.0,-14343000.0,
Total Unusual Items,-3212000.0,-477000.0,4610000.0,,,-2410000.0
Total Unusual Items Excluding Goodwill,-3212000.0,-477000.0,4610000.0,,,-2410000.0
Net Income From Continuing Operation Net Minority Interest,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Reconciled Depreciation,2213000.0,2037000.0,2059000.0,1981000.0,2201000.0,
Reconciled Cost Of Revenue,5199000.0,5032000.0,5374000.0,5149000.0,5030000.0,
EBITDA,-13150000.0,-12968000.0,-16697000.0,-20047000.0,-14343000.0,
EBIT,-15363000.0,-15005000.0,-18756000.0,-22028000.0,-16544000.0,
Net Interest Income,267000.0,450000.0,758000.0,2522000.0,3019000.0,
Interest Expense,,,,,,1276000.0
Interest Income,267000.0,450000.0,758000.0,,,1134000.0
Normalized Income,-15499020.0,-14756545.0,-17922150.0,-24061000.0,-13824000.0,
Net Income From Continuing And Discontinued Operation,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Total Expenses,31216000.0,30813000.0,34535000.0,35995000.0,32847000.0,
Total Operating Income As Reported,-15363000.0,-15005000.0,-18756000.0,-18947000.0,-16544000.0,
Diluted Average Shares,66383160.0,65916269.0,65308830.0,,65072600.0,64498686.0
Basic Average Shares,66383160.0,65916269.0,65308830.0,,65072600.0,64498686.0
Diluted EPS,-0.28,-0.23,-0.21,,-0.21,-0.33
Basic EPS,-0.28,-0.23,-0.21,,-0.21,-0.33
Diluted NI Availto Com Stockholders,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Net Income Common Stockholders,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Net Income,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Net Income Including Noncontrolling Interests,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Net Income Continuous Operations,-18438000.0,-15193000.0,-13704000.0,-24061000.0,-13824000.0,
Tax Provision,130000.0,161000.0,316000.0,8000.0,299000.0,
Pretax Income,-18308000.0,-15032000.0,-13388000.0,-24053000.0,-13525000.0,
Other Income Expense,-3212000.0,-477000.0,4610000.0,,,-2410000.0
Gain On Sale Of Security,-3212000.0,-477000.0,4610000.0,,,-2410000.0
Net Non Operating Interest Income Expense,267000.0,450000.0,758000.0,2522000.0,3019000.0,
Total Other Finance Cost,,,,,-3019000.0,
Interest Expense Non Operating,,,,,,1276000.0
Interest Income Non Operating,267000.0,450000.0,758000.0,,,1134000.0
Operating Income,-15363000.0,-15005000.0,-18756000.0,-18947000.0,-16544000.0,
Operating Expense,26017000.0,25781000.0,29161000.0,30846000.0,27817000.0,
Other Operating Expenses,-43000.0,-18000.0,-6000.0,-149000.0,-746000.0,
Research And Development,7874000.0,7958000.0,9391000.0,9760000.0,8984000.0,
Selling General And Administration,18186000.0,17841000.0,19776000.0,21235000.0,19579000.0,
Selling And Marketing Expense,7306000.0,7258000.0,6951000.0,7966000.0,6830000.0,
General And Administrative Expense,10880000.0,10583000.0,12825000.0,13269000.0,12749000.0,
Other Gand A,10880000.0,10583000.0,12825000.0,13269000.0,12749000.0,
Gross Profit,10654000.0,10776000.0,10405000.0,11899000.0,11273000.0,
Cost Of Revenue,5199000.0,5032000.0,5374000.0,5149000.0,5030000.0,
Total Revenue,15853000.0,15808000.0,15779000.0,17048000.0,16303000.0,
Operating Revenue,15853000.0,15808000.0,15779000.0,17048000.0,16303000.0,
