,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.236709,0.2367,0.249624,0.2402,0.240347,,
Total Unusual Items,,,,,,,-136000.0
Total Unusual Items Excluding Goodwill,,,,,,,-136000.0
Net Income From Continuing Operation Net Minority Interest,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Reconciled Depreciation,761000.0,808000.0,922000.0,941000.0,959000.0,,
Net Interest Income,36520000.0,30389000.0,30022000.0,28405000.0,28597000.0,,
Interest Expense,56573000.0,48761000.0,52679000.0,54946000.0,50302000.0,,
Interest Income,93093000.0,79150000.0,82701000.0,83351000.0,78899000.0,,
Normalized Income,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Net Income From Continuing And Discontinued Operation,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Diluted Average Shares,35218962.0,30448848.0,,,34309560.0,34309560.0,
Basic Average Shares,34574086.0,29871001.0,,,34309560.0,34309560.0,
Diluted EPS,0.51,0.49,,,0.331744,0.286742,
Basic EPS,0.52,0.5,,,0.331744,0.286742,
Diluted NI Availto Com Stockholders,18048000.0,15041000.0,8846000.0,17103000.0,11382000.0,,
Net Income Common Stockholders,18048000.0,15041000.0,8846000.0,17103000.0,11382000.0,,
Preferred Stock Dividends,2296000.0,2206000.0,2144000.0,1601000.0,1839000.0,,
Net Income,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Net Income Including Noncontrolling Interests,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Net Income Continuous Operations,20344000.0,17247000.0,10990000.0,18704000.0,13221000.0,,
Tax Provision,6309000.0,5348000.0,3656000.0,5913000.0,4183000.0,,
Pretax Income,26653000.0,22595000.0,14646000.0,24617000.0,17404000.0,,
Gain On Sale Of Security,,,,,,,58000.0
Selling General And Administration,22234000.0,20443000.0,18974000.0,20778000.0,20018000.0,,
General And Administrative Expense,22234000.0,20443000.0,18974000.0,20778000.0,20018000.0,,
Salaries And Wages,22234000.0,20443000.0,18974000.0,20778000.0,20018000.0,,
Total Revenue,58958000.0,53262000.0,43635000.0,54165000.0,45502000.0,,
Operating Revenue,58958000.0,53262000.0,43635000.0,54165000.0,45502000.0,,
Occupancy And Equipment,918000.0,972000.0,998000.0,1014000.0,1146000.0,,
Professional Expense And Contract Services Expense,1793000.0,1228000.0,798000.0,1140000.0,1082000.0,,
Other Non Interest Expense,6777000.0,6729000.0,8665000.0,6438000.0,5554000.0,,
