,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-93750.0,-6448400.0,-238400.0,-27825000.0,-149925.037481,
Tax Rate For Calcs,0.0625,0.329,0.149,0.21,0.093703,
Normalized EBITDA,236000000.0,243000000.0,314800000.0,313200000.0,253900000.0,
Total Unusual Items,-1500000.0,-19600000.0,-1600000.0,-132500000.0,-1600000.0,
Total Unusual Items Excluding Goodwill,-1500000.0,-19600000.0,-1600000.0,-132500000.0,-1600000.0,
Net Income From Continuing Operation Net Minority Interest,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Reconciled Depreciation,115900000.0,114200000.0,116000000.0,115400000.0,112300000.0,
Reconciled Cost Of Revenue,448300000.0,447600000.0,510800000.0,480000000.0,429300000.0,
EBITDA,234500000.0,223400000.0,313200000.0,180700000.0,252300000.0,
EBIT,118600000.0,109200000.0,197200000.0,65300000.0,140000000.0,
Net Interest Income,-6600000.0,-6800000.0,-6800000.0,-6900000.0,-6600000.0,
Interest Expense,6600000.0,6800000.0,6800000.0,6900000.0,6600000.0,
Normalized Income,106406250.0,81851600.0,163361600.0,165175000.0,122350074.962519,
Net Income From Continuing And Discontinued Operation,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Total Expenses,852900000.0,836300000.0,885800000.0,833100000.0,773500000.0,
Total Operating Income As Reported,110600000.0,97300000.0,181100000.0,59400000.0,130400000.0,
Diluted Average Shares,150300000.0,158800000.0,161400000.0,161400000.0,161400000.0,
Basic Average Shares,150000000.0,158500000.0,160400000.0,159800000.0,160400000.0,
Diluted EPS,0.7,0.43,1.0,0.37,0.75,
Basic EPS,0.7,0.43,1.01,0.38,0.75,
Diluted NI Availto Com Stockholders,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Net Income Common Stockholders,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Net Income,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Net Income Including Noncontrolling Interests,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Net Income Continuous Operations,105000000.0,68700000.0,162000000.0,60500000.0,120900000.0,
Tax Provision,7000000.0,33700000.0,28400000.0,-2100000.0,12500000.0,
Pretax Income,112000000.0,102400000.0,190400000.0,58400000.0,133400000.0,
Other Income Expense,6500000.0,-7700000.0,14500000.0,-126600000.0,8000000.0,
Other Non Operating Income Expenses,8000000.0,11900000.0,16100000.0,5900000.0,9600000.0,
Special Income Charges,-1500000.0,-19600000.0,-1600000.0,-132500000.0,-1600000.0,
Restructuring And Mergern Acquisition,,,1600000.0,,1600000.0,16200000.0
Net Non Operating Interest Income Expense,-6600000.0,-6800000.0,-6800000.0,-6900000.0,-6600000.0,
Interest Expense Non Operating,6600000.0,6800000.0,6800000.0,6900000.0,6600000.0,
Operating Income,112100000.0,116900000.0,182700000.0,191900000.0,132000000.0,
Operating Expense,288900000.0,274700000.0,259200000.0,237900000.0,232100000.0,
Depreciation Amortization Depletion Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Depreciation And Amortization In Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Amortization,200000.0,200000.0,200000.0,200000.0,200000.0,
Amortization Of Intangibles Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Research And Development,199400000.0,186500000.0,176400000.0,163600000.0,160700000.0,
Selling General And Administration,89300000.0,88000000.0,82600000.0,74100000.0,71200000.0,
Gross Profit,401000000.0,391600000.0,441900000.0,429800000.0,364100000.0,
Cost Of Revenue,564000000.0,561600000.0,626600000.0,595200000.0,541400000.0,
Total Revenue,965000000.0,953200000.0,1068500000.0,1025000000.0,905500000.0,
Operating Revenue,965000000.0,953200000.0,1068500000.0,1025000000.0,905500000.0,
