,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,-87020850.0,-12473580.0,-752852.0,-335720.0,-385350.0
Tax Rate For Calcs,0.21,0.21,0.214,0.22,0.21
Normalized EBITDA,21739000.0,75981000.0,92056000.0,50340000.0,46534000.0
Total Unusual Items,-414385000.0,-59398000.0,-3518000.0,-1526000.0,-1835000.0
Total Unusual Items Excluding Goodwill,-414385000.0,-59398000.0,-3518000.0,-1526000.0,-1835000.0
Net Income From Continuing Operation Net Minority Interest,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Reconciled Depreciation,14084000.0,14198000.0,13222000.0,13792000.0,13836000.0
Reconciled Cost Of Revenue,196644000.0,249962000.0,271378000.0,258151000.0,213768000.0
EBITDA,-392646000.0,16583000.0,88538000.0,48814000.0,44699000.0
EBIT,-406730000.0,2385000.0,75316000.0,35022000.0,30863000.0
Net Interest Income,-13808000.0,-13999000.0,-12164000.0,-13216000.0,-12543000.0
Interest Expense,13808000.0,13999000.0,12164000.0,13216000.0,12543000.0
Normalized Income,-123353850.0,97841420.0,52381148.0,18204280.0,7653650.0
Net Income From Continuing And Discontinued Operation,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Total Expenses,364308000.0,424478000.0,452070000.0,437843000.0,384249000.0
Total Operating Income As Reported,-407038000.0,2015000.0,75118000.0,34852000.0,30763000.0
Diluted Average Shares,22943000.0,,22882000.0,22839000.0,23633000.0
Basic Average Shares,22943000.0,,22853000.0,22814000.0,23524000.0
Diluted EPS,-19.65,,2.17,0.74,0.26
Basic EPS,-19.65,,2.17,0.75,0.26
Diluted NI Availto Com Stockholders,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Net Income Common Stockholders,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Net Income,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Net Income Including Noncontrolling Interests,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Net Income Continuous Operations,-450718000.0,50917000.0,49616000.0,17014000.0,6204000.0
Tax Provision,30180000.0,-62531000.0,13536000.0,4792000.0,12116000.0
Pretax Income,-420538000.0,-11614000.0,63152000.0,21806000.0,18320000.0
Other Income Expense,-414077000.0,-59028000.0,-3320000.0,-1356000.0,-1735000.0
Other Non Operating Income Expenses,308000.0,370000.0,198000.0,170000.0,100000.0
Special Income Charges,-414385000.0,-59398000.0,-3518000.0,-1526000.0,-1835000.0
Impairment Of Capital Assets,414385000.0,,,,0.0
Restructuring And Mergern Acquisition,0.0,7943000.0,3518000.0,1526000.0,1835000.0
Net Non Operating Interest Income Expense,-13808000.0,-13999000.0,-12164000.0,-13216000.0,-12543000.0
Interest Expense Non Operating,13808000.0,13999000.0,12164000.0,13216000.0,12543000.0
Operating Income,7347000.0,61413000.0,78636000.0,36378000.0,32598000.0
Operating Expense,167664000.0,174516000.0,180692000.0,179692000.0,170481000.0
Selling General And Administration,167664000.0,174516000.0,180692000.0,179692000.0,170481000.0
Gross Profit,175011000.0,235929000.0,259328000.0,216070000.0,203079000.0
Cost Of Revenue,196644000.0,249962000.0,271378000.0,258151000.0,213768000.0
Total Revenue,371655000.0,485891000.0,530706000.0,474221000.0,416847000.0
Operating Revenue,371655000.0,485891000.0,530706000.0,474221000.0,416847000.0
