,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2646000.0,-1113000.0,-546000.0,-2831000.0,-20701007.838746,
Tax Rate For Calcs,0.21,0.21,0.21,0.19,0.265398,
Normalized EBITDA,53300000.0,132100000.0,70900000.0,123200000.0,131700000.0,
Total Unusual Items,-12600000.0,-5300000.0,-2600000.0,-14900000.0,-78000000.0,
Total Unusual Items Excluding Goodwill,-12600000.0,-5300000.0,-2600000.0,-14900000.0,-78000000.0,
Net Income From Continuing Operation Net Minority Interest,-105900000.0,-17500000.0,-105000000.0,-45200000.0,-66700000.0,
Reconciled Depreciation,104700000.0,106000000.0,113300000.0,112700000.0,103400000.0,
Reconciled Cost Of Revenue,479400000.0,525400000.0,450900000.0,503400000.0,496500000.0,
EBITDA,40700000.0,126800000.0,68300000.0,108300000.0,53700000.0,
EBIT,-64000000.0,20800000.0,-45000000.0,-4400000.0,-49700000.0,
Net Interest Income,-35100000.0,-35900000.0,-38800000.0,-40600000.0,-39600000.0,
Interest Expense,35100000.0,35900000.0,38800000.0,40600000.0,39600000.0,
Normalized Income,-95946000.0,-13313000.0,-102946000.0,-33131000.0,-9401007.838746,
Net Income From Continuing And Discontinued Operation,-105900000.0,-17500000.0,-105000000.0,-45200000.0,-66700000.0,
Total Expenses,543600000.0,579000000.0,498900000.0,564700000.0,550600000.0,
Total Operating Income As Reported,-54300000.0,16000000.0,-46800000.0,-4300000.0,-49200000.0,
Diluted Average Shares,160200000.0,160200000.0,160200000.0,160100000.0,160000000.0,
Basic Average Shares,160200000.0,160200000.0,160200000.0,160100000.0,160000000.0,
Diluted EPS,-0.67,-0.12,-0.655431,-0.29,-0.42,
Basic EPS,-0.67,-0.12,-0.655431,-0.29,-0.42,
Diluted NI Availto Com Stockholders,-107200000.0,-18800000.0,-101400000.0,-46400000.0,-67900000.0,
Average Dilution Earnings,-1300000.0,-1300000.0,,-1200000.0,-1200000.0,-1200000.0
Net Income Common Stockholders,-105900000.0,-17500000.0,-105000000.0,-45200000.0,-66700000.0,
Otherunder Preferred Stock Dividend,,,,,1200000.0,
Net Income,-105900000.0,-17500000.0,-105000000.0,-45200000.0,-66700000.0,
Minority Interests,-2400000.0,-2100000.0,-3300000.0,-1700000.0,-1100000.0,
Net Income Including Noncontrolling Interests,-103500000.0,-15400000.0,-101700000.0,-43500000.0,-65600000.0,
Net Income Continuous Operations,-103500000.0,-15400000.0,-101700000.0,-43500000.0,-65600000.0,
Tax Provision,4400000.0,300000.0,17900000.0,-1500000.0,-23700000.0,
Pretax Income,-99100000.0,-15100000.0,-83800000.0,-45000000.0,-89300000.0,
Other Income Expense,-22300000.0,-500000.0,-800000.0,-15000000.0,-78500000.0,
Other Non Operating Income Expenses,-9700000.0,4800000.0,1800000.0,-100000.0,-500000.0,
Special Income Charges,-12600000.0,-5300000.0,-2600000.0,-14900000.0,-78000000.0,
Gain On Sale Of Ppe,-5200000.0,-3400000.0,-2800000.0,1400000.0,-300000.0,
Other Special Charges,3600000.0,1600000.0,-2900000.0,2900000.0,6000000.0,
Impairment Of Capital Assets,0.0,,0.0,6800000.0,67700000.0,
Restructuring And Mergern Acquisition,3800000.0,300000.0,2700000.0,6600000.0,4000000.0,
Net Non Operating Interest Income Expense,-35100000.0,-35900000.0,-38800000.0,-40600000.0,-39600000.0,
Interest Expense Non Operating,35100000.0,35900000.0,38800000.0,40600000.0,39600000.0,
Operating Income,-41700000.0,21300000.0,-44200000.0,10600000.0,28800000.0,
Operating Expense,64200000.0,53600000.0,48000000.0,61300000.0,54100000.0,
Other Operating Expenses,,,0.0,9400000.0,,200000.0
Provision For Doubtful Accounts,12800000.0,,0.0,0.0,0.0,0.0
Selling General And Administration,51400000.0,53600000.0,48000000.0,51900000.0,54100000.0,
General And Administrative Expense,51400000.0,53600000.0,48000000.0,51900000.0,54100000.0,
Other Gand A,49400000.0,52500000.0,46700000.0,50900000.0,51200000.0,
Salaries And Wages,2000000.0,1100000.0,1300000.0,1000000.0,2900000.0,
Gross Profit,22500000.0,74900000.0,3800000.0,71900000.0,82900000.0,
Cost Of Revenue,479400000.0,525400000.0,450900000.0,503400000.0,496500000.0,
Total Revenue,501900000.0,600300000.0,454700000.0,575300000.0,579400000.0,
Operating Revenue,565300000.0,657600000.0,492800000.0,621400000.0,631000000.0,
