,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-10002300.0,1851080.0,1762379.301987,-23108400.0,778060.895634,,
Tax Rate For Calcs,0.21,0.035,0.06762,0.21,0.233933,,
Normalized EBITDA,12553000.0,5228000.0,13617000.0,9420000.0,10609000.0,,
Total Unusual Items,-47630000.0,52888000.0,26063000.0,-110040000.0,3326000.0,,
Total Unusual Items Excluding Goodwill,-47630000.0,52888000.0,26063000.0,-110040000.0,3326000.0,,
Net Income From Continuing Operation Net Minority Interest,11679000.0,50448000.0,34623000.0,-107046000.0,8177000.0,,
Reconciled Depreciation,1550000.0,1496000.0,1511000.0,1442000.0,1414000.0,,
Reconciled Cost Of Revenue,100802000.0,81896000.0,116683000.0,97059000.0,128986000.0,,
EBITDA,-35077000.0,58116000.0,39680000.0,-100620000.0,13935000.0,,
EBIT,-36627000.0,56620000.0,38169000.0,-102062000.0,12521000.0,,
Net Interest Income,-4382000.0,-4336000.0,-1035000.0,-1577000.0,-1847000.0,,
Interest Expense,4382000.0,4336000.0,1035000.0,1577000.0,1847000.0,,
Normalized Income,49306700.0,-588920.0,10322379.301987,-20114400.0,5629060.895634,,
Net Income From Continuing And Discontinued Operation,11679000.0,50448000.0,34623000.0,-107046000.0,8177000.0,,
Total Expenses,110916000.0,92419000.0,126057000.0,104597000.0,137496000.0,,
Total Operating Income As Reported,7707000.0,3871000.0,11639000.0,8658000.0,13134000.0,,
Diluted Average Shares,33398330.0,33285446.0,33016397.0,31353997.0,32277506.0,,
Basic Average Shares,31793746.0,31649133.0,31380084.0,31353997.0,30641193.0,,
Diluted EPS,0.34,1.52,0.86,-3.57,0.11,,
Basic EPS,0.36,1.54,0.86,-3.57,0.12,,
Diluted NI Availto Com Stockholders,11313000.0,50448000.0,28213000.0,-111866000.0,3607000.0,,
Average Dilution Earnings,18000.0,1838000.0,,,0.0,0.0,
Net Income Common Stockholders,11295000.0,48610000.0,28213000.0,-111866000.0,3607000.0,,
Otherunder Preferred Stock Dividend,384000.0,1838000.0,1523000.0,144000.0,143000.0,,
Preferred Stock Dividends,,,4887000.0,4676000.0,4427000.0,4237000.0,
Net Income,11679000.0,50448000.0,34623000.0,-107046000.0,8177000.0,,
Net Income Including Noncontrolling Interests,11679000.0,50448000.0,34623000.0,-107046000.0,8177000.0,,
Net Income Continuous Operations,11679000.0,50448000.0,34623000.0,-107046000.0,8177000.0,,
Tax Provision,-52688000.0,1836000.0,2511000.0,3407000.0,2497000.0,,
Pretax Income,-41009000.0,52284000.0,37134000.0,-103639000.0,10674000.0,,
Other Income Expense,-44334000.0,52749000.0,26530000.0,-110720000.0,2601000.0,,
Other Non Operating Income Expenses,3296000.0,-139000.0,467000.0,-680000.0,-725000.0,,
Special Income Charges,0.0,,0.0,0.0,3214000.0,,-4091000.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0,,0.0
Other Special Charges,,,0.0,,-3214000.0,,0.0
Gain On Sale Of Security,-47630000.0,52888000.0,26063000.0,-110040000.0,112000.0,,
Net Non Operating Interest Income Expense,-4382000.0,-4336000.0,-1035000.0,-1577000.0,-1847000.0,,
Interest Expense Non Operating,4382000.0,4336000.0,1035000.0,1577000.0,1847000.0,,
Operating Income,7707000.0,3871000.0,11639000.0,8658000.0,9920000.0,,
Operating Expense,10114000.0,10523000.0,9374000.0,7538000.0,8510000.0,,
Selling General And Administration,10114000.0,10523000.0,9374000.0,7538000.0,8510000.0,,
Gross Profit,17821000.0,14394000.0,21013000.0,16196000.0,18430000.0,,
Cost Of Revenue,100802000.0,81896000.0,116683000.0,97059000.0,128986000.0,,
Total Revenue,118623000.0,96290000.0,137696000.0,113255000.0,147416000.0,,
Operating Revenue,118623000.0,96290000.0,137696000.0,113255000.0,147416000.0,,
