,2024-04-30,2024-01-31,2023-10-31,2023-07-31,2023-04-30,2023-01-31
Tax Effect Of Unusual Items,-57200.0,39775.656325,-71424.0,-38218.0,32364.0,
Tax Rate For Calcs,0.4,0.191229,0.256,0.194,0.174,
Normalized EBITDA,2283000.0,5030000.0,5624000.0,-47000.0,2511000.0,
Total Unusual Items,-143000.0,208000.0,-279000.0,-197000.0,186000.0,
Total Unusual Items Excluding Goodwill,-143000.0,208000.0,-279000.0,-197000.0,186000.0,
Net Income From Continuing Operation Net Minority Interest,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Reconciled Depreciation,911000.0,1108000.0,1014000.0,1089000.0,1055000.0,
Reconciled Cost Of Revenue,20989000.0,24847000.0,22770000.0,25814000.0,23034000.0,
EBITDA,2140000.0,5238000.0,5345000.0,-244000.0,2697000.0,
EBIT,1229000.0,4130000.0,4331000.0,-1333000.0,1642000.0,
Net Interest Income,-482000.0,-778000.0,-630000.0,-674000.0,-615000.0,
Interest Expense,482000.0,778000.0,630000.0,674000.0,615000.0,
Normalized Income,1266800.0,2542775.656325,2959576.0,-1458218.0,694364.0,
Net Income From Continuing And Discontinued Operation,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Total Expenses,31615000.0,35679000.0,32931000.0,36722000.0,33958000.0,
Total Operating Income As Reported,1346000.0,3914000.0,4618000.0,-1198000.0,1461000.0,
Diluted Average Shares,7628000.0,7550000.0,7484992.0,7420000.0,7450000.0,
Basic Average Shares,7459000.0,7438000.0,7428202.0,7420000.0,7370000.0,
Diluted EPS,0.15,0.36,0.37,-0.22,0.11,
Basic EPS,0.16,0.36,0.37,-0.22,0.12,
Diluted NI Availto Com Stockholders,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Net Income Common Stockholders,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Net Income,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Net Income Including Noncontrolling Interests,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Net Income Continuous Operations,1181000.0,2711000.0,2752000.0,-1617000.0,848000.0,
Tax Provision,-434000.0,641000.0,949000.0,-390000.0,179000.0,
Pretax Income,747000.0,3352000.0,3701000.0,-2007000.0,1027000.0,
Other Income Expense,-117000.0,216000.0,-287000.0,-135000.0,181000.0,
Other Non Operating Income Expenses,26000.0,8000.0,-8000.0,62000.0,-5000.0,
Special Income Charges,,,,,,0.0
Gain On Sale Of Ppe,,,,,,0.0
Gain On Sale Of Security,-143000.0,208000.0,-279000.0,-197000.0,186000.0,
Net Non Operating Interest Income Expense,-482000.0,-778000.0,-630000.0,-674000.0,-615000.0,
Interest Expense Non Operating,482000.0,778000.0,630000.0,674000.0,615000.0,
Operating Income,1346000.0,3914000.0,4618000.0,-1198000.0,1461000.0,
Operating Expense,10626000.0,10832000.0,10161000.0,10908000.0,10924000.0,
Research And Development,1603000.0,1878000.0,1683000.0,1557000.0,1788000.0,
Selling General And Administration,9023000.0,8954000.0,8478000.0,9351000.0,9136000.0,
Selling And Marketing Expense,5656000.0,5977000.0,5744000.0,6697000.0,6010000.0,
General And Administrative Expense,3367000.0,2977000.0,2734000.0,2654000.0,3126000.0,
Other Gand A,3367000.0,2977000.0,2734000.0,2654000.0,3126000.0,
Gross Profit,11972000.0,14746000.0,14779000.0,9710000.0,12385000.0,
Cost Of Revenue,20989000.0,24847000.0,22770000.0,25814000.0,23034000.0,
Total Revenue,32961000.0,39593000.0,37549000.0,35524000.0,35419000.0,
Operating Revenue,32961000.0,39593000.0,37549000.0,35524000.0,35419000.0,
