,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-3171000.0,0.0,-11151000.0,-9366000.0,-4443843.843844,,
Tax Rate For Calcs,0.21,0.0,0.21,0.21,0.147147,,
Normalized EBITDA,167100000.0,131500000.0,214100000.0,155700000.0,149800000.0,,
Total Unusual Items,-15100000.0,-33300000.0,-53100000.0,-44600000.0,-30200000.0,,
Total Unusual Items Excluding Goodwill,-15100000.0,-33300000.0,-53100000.0,-44600000.0,-30200000.0,,
Net Income From Continuing Operation Net Minority Interest,-2500000.0,-37700000.0,-108500000.0,-31700000.0,-15500000.0,,
Reconciled Depreciation,40300000.0,36300000.0,33900000.0,50200000.0,34800000.0,,
Reconciled Cost Of Revenue,630600000.0,614100000.0,630800000.0,592900000.0,582900000.0,,
EBITDA,152000000.0,98200000.0,161000000.0,111100000.0,119600000.0,,
EBIT,111700000.0,61900000.0,127100000.0,60900000.0,84800000.0,,
Net Interest Income,-67900000.0,-62200000.0,-52900000.0,-50000000.0,-51500000.0,,
Interest Expense,67900000.0,62200000.0,52900000.0,50000000.0,51500000.0,,
Normalized Income,9429000.0,-4400000.0,-66551000.0,3534000.0,10256156.156156,,
Net Income From Continuing And Discontinued Operation,-2500000.0,-37700000.0,-108500000.0,-31700000.0,-15500000.0,,
Total Expenses,704900000.0,686400000.0,711400000.0,670100000.0,651500000.0,,
Rent Expense Supplemental,22900000.0,20800000.0,22000000.0,23900000.0,22200000.0,,
Total Operating Income As Reported,111700000.0,61900000.0,127100000.0,60900000.0,84800000.0,,
Diluted Average Shares,126980000.0,126602000.0,126209000.0,126172000.0,126134000.0,,
Basic Average Shares,126980000.0,126602000.0,126209000.0,126172000.0,126134000.0,,
Diluted EPS,-0.02,-0.3,-0.86,-0.25,-0.12,,
Basic EPS,-0.02,-0.3,-0.86,-0.25,-0.12,,
Diluted NI Availto Com Stockholders,-2500000.0,-37700000.0,-108500000.0,-31700000.0,-15500000.0,,
Net Income Common Stockholders,-2500000.0,-37700000.0,-108500000.0,-31700000.0,-15500000.0,,
Net Income,-2500000.0,-37700000.0,-108500000.0,-31700000.0,-15500000.0,,
Minority Interests,-47400000.0,-37400000.0,-61900000.0,-38100000.0,-43900000.0,,
Net Income Including Noncontrolling Interests,44900000.0,-300000.0,-46600000.0,6400000.0,28400000.0,,
Net Income Continuous Operations,44900000.0,-300000.0,-46600000.0,6400000.0,28400000.0,,
Tax Provision,-1100000.0,0.0,120800000.0,4500000.0,4900000.0,,
Pretax Income,43800000.0,-300000.0,74200000.0,10900000.0,33300000.0,,
Other Income Expense,-9600000.0,-27700000.0,-25900000.0,-39400000.0,-25800000.0,,
Other Non Operating Income Expenses,,,,,6500000.0,,
Special Income Charges,-15100000.0,-33300000.0,-53100000.0,-44600000.0,-30200000.0,,
Gain On Sale Of Business,3000000.0,-6400000.0,-19100000.0,-14700000.0,-5300000.0,,
Other Special Charges,,2200000.0,0.0,500000.0,5600000.0,-1800000.0,
Restructuring And Mergern Acquisition,18100000.0,24700000.0,34000000.0,29400000.0,19300000.0,,
Earnings From Equity Interest,5500000.0,5600000.0,7200000.0,5200000.0,4400000.0,,
Net Non Operating Interest Income Expense,-67900000.0,-62200000.0,-52900000.0,-50000000.0,-51500000.0,,
Interest Expense Non Operating,67900000.0,62200000.0,52900000.0,50000000.0,51500000.0,,
Operating Income,121300000.0,89600000.0,153000000.0,100300000.0,110600000.0,,
Operating Expense,74300000.0,72300000.0,80600000.0,77200000.0,68600000.0,,
Other Operating Expenses,-2100000.0,,,-2200000.0,-6500000.0,-2000000.0,2100000.0
Depreciation Amortization Depletion Income Statement,40300000.0,36300000.0,33900000.0,50200000.0,34800000.0,,
Depreciation And Amortization In Income Statement,40300000.0,36300000.0,33900000.0,50200000.0,34800000.0,,
Selling General And Administration,36100000.0,36000000.0,36000000.0,29200000.0,40300000.0,,
General And Administrative Expense,36100000.0,36000000.0,36000000.0,29200000.0,40300000.0,,
Other Gand A,36100000.0,36000000.0,36000000.0,29200000.0,40300000.0,,
Gross Profit,195600000.0,161900000.0,233600000.0,177500000.0,179200000.0,,
Cost Of Revenue,630600000.0,614100000.0,630800000.0,592900000.0,582900000.0,,
Total Revenue,826200000.0,776000000.0,864400000.0,770400000.0,762100000.0,,
Operating Revenue,826200000.0,776000000.0,864400000.0,770400000.0,762100000.0,,
