,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.143617,0.127,0.21,0.155,0.148551
Net Income From Continuing Operation Net Minority Interest,166000000.0,156000000.0,97000000.0,114000000.0,205000000.0
EBIT,251000000.0,240000000.0,195000000.0,185000000.0,374000000.0
Net Interest Income,-63000000.0,-67000000.0,-75000000.0,-69000000.0,-98000000.0
Interest Expense,63000000.0,67000000.0,75000000.0,69000000.0,98000000.0
Normalized Income,166000000.0,156000000.0,97000000.0,114000000.0,205000000.0
Net Income From Continuing And Discontinued Operation,166000000.0,156000000.0,97000000.0,114000000.0,205000000.0
Total Expenses,1738000000.0,1764000000.0,1847000000.0,1814000000.0,1715000000.0
Diluted Average Shares,97700000.0,97800000.0,98936170.0,100000000.0,102551020.0
Basic Average Shares,96400000.0,95900000.0,95876289.0,98000000.0,100500000.0
Diluted EPS,1.66,1.42,0.94,0.98,1.96
Basic EPS,1.69,1.45,0.97,1.0,2.0
Diluted NI Availto Com Stockholders,162000000.0,139000000.0,93000000.0,98000000.0,201000000.0
Net Income Common Stockholders,162000000.0,139000000.0,93000000.0,98000000.0,201000000.0
Preferred Stock Dividends,4000000.0,17000000.0,4000000.0,16000000.0,4000000.0
Net Income,166000000.0,156000000.0,97000000.0,114000000.0,205000000.0
Minority Interests,5000000.0,5000000.0,-24000000.0,16000000.0,-30000000.0
Net Income Including Noncontrolling Interests,161000000.0,151000000.0,121000000.0,98000000.0,235000000.0
Net Income Continuous Operations,161000000.0,151000000.0,121000000.0,98000000.0,235000000.0
Tax Provision,27000000.0,22000000.0,-1000000.0,18000000.0,41000000.0
Pretax Income,188000000.0,173000000.0,120000000.0,116000000.0,276000000.0
Other Income Expense,100000000.0,104000000.0,134000000.0,103000000.0,98000000.0
Net Non Operating Interest Income Expense,-63000000.0,-67000000.0,-75000000.0,-69000000.0,-98000000.0
Interest Expense Non Operating,63000000.0,67000000.0,75000000.0,69000000.0,98000000.0
Other Operating Expenses,871000000.0,832000000.0,772000000.0,778000000.0,760000000.0
Total Revenue,1926000000.0,1937000000.0,1967000000.0,1930000000.0,1991000000.0
Operating Revenue,1926000000.0,1937000000.0,1967000000.0,1930000000.0,1991000000.0
Loss Adjustment Expense,541000000.0,579000000.0,743000000.0,681000000.0,598000000.0
Net Policyholder Benefits And Claims,541000000.0,579000000.0,743000000.0,681000000.0,598000000.0
Policyholder Benefits Gross,541000000.0,579000000.0,743000000.0,681000000.0,598000000.0
