,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-80690.524194,0.0,-571449.910873,-832666.527807,-4864085.549133
Tax Rate For Calcs,0.035282,0.299611,0.320499,0.24606,0.237481
Normalized EBITDA,9188000.0,12675000.0,63344000.0,37736000.0,8697000.0
Total Unusual Items,-2287000.0,0.0,-1783000.0,-3384000.0,-20482000.0
Total Unusual Items Excluding Goodwill,-2287000.0,0.0,-1783000.0,-3384000.0,-20482000.0
Net Income From Continuing Operation Net Minority Interest,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Reconciled Depreciation,2672000.0,2720000.0,2968000.0,2860000.0,3226000.0
Reconciled Cost Of Revenue,64234000.0,54561000.0,97515000.0,91024000.0,65283000.0
EBITDA,6901000.0,12675000.0,61561000.0,34352000.0,-11785000.0
EBIT,4229000.0,9955000.0,58593000.0,31492000.0,-15011000.0
Net Interest Income,-1253000.0,-1474000.0,-2493000.0,-2686000.0,-1424000.0
Interest Expense,1253000.0,1474000.0,2493000.0,2686000.0,1424000.0
Normalized Income,5077309.475806,5940000.0,39331550.089127,24269333.472193,3085914.450867
Net Income From Continuing And Discontinued Operation,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Total Expenses,131870000.0,123008000.0,167515000.0,156948000.0,133888000.0
Total Operating Income As Reported,3870000.0,10127000.0,52868000.0,35424000.0,-15630000.0
Diluted Average Shares,113493000.0,117021000.0,117699000.0,117358000.0,115030000.0
Basic Average Shares,113392000.0,116319000.0,116619000.0,116403000.0,115030000.0
Diluted EPS,0.03,0.05,0.32,0.19,-0.11
Basic EPS,0.03,0.05,0.33,0.19,-0.11
Diluted NI Availto Com Stockholders,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Net Income Common Stockholders,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Net Income,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Net Income Including Noncontrolling Interests,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Net Income Continuous Operations,2871000.0,5940000.0,38120000.0,21718000.0,-12532000.0
Tax Provision,105000.0,2541000.0,17980000.0,7088000.0,-3903000.0
Pretax Income,2976000.0,8481000.0,56100000.0,28806000.0,-16435000.0
Other Income Expense,-1928000.0,-172000.0,3942000.0,-7316000.0,-19863000.0
Other Non Operating Income Expenses,359000.0,-172000.0,5725000.0,-3932000.0,619000.0
Special Income Charges,-2287000.0,0.0,-1783000.0,-3384000.0,-20482000.0
Impairment Of Capital Assets,1637000.0,,610000.0,3103000.0,9000000.0
Restructuring And Mergern Acquisition,650000.0,0.0,1173000.0,281000.0,11482000.0
Net Non Operating Interest Income Expense,-1253000.0,-1474000.0,-2493000.0,-2686000.0,-1424000.0
Interest Expense Non Operating,1253000.0,1474000.0,2493000.0,2686000.0,1424000.0
Operating Income,6157000.0,10127000.0,54651000.0,38808000.0,4852000.0
Operating Expense,67636000.0,68447000.0,70000000.0,65924000.0,68605000.0
Research And Development,29442000.0,31349000.0,31413000.0,30073000.0,28784000.0
Selling General And Administration,38194000.0,37098000.0,38587000.0,35851000.0,39821000.0
Gross Profit,73793000.0,78574000.0,124651000.0,104732000.0,73457000.0
Cost Of Revenue,64234000.0,54561000.0,97515000.0,91024000.0,65283000.0
Total Revenue,138027000.0,133135000.0,222166000.0,195756000.0,138740000.0
Operating Revenue,138027000.0,133135000.0,222166000.0,195756000.0,138740000.0
