,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,1594059.405941,0.0,0.0,,
Tax Rate For Calcs,0.268966,0.27,0.227723,0.24,0.27,,
Normalized EBITDA,231000000.0,239000000.0,182000000.0,212000000.0,214000000.0,,
Total Unusual Items,,,7000000.0,0.0,0.0,6000000.0,-7000000.0
Total Unusual Items Excluding Goodwill,,,7000000.0,0.0,0.0,6000000.0,-7000000.0
Net Income From Continuing Operation Net Minority Interest,121000000.0,116000000.0,76000000.0,100000000.0,106000000.0,,
Reconciled Depreciation,45000000.0,41000000.0,44000000.0,41000000.0,35000000.0,,
Reconciled Cost Of Revenue,1662000000.0,1757000000.0,1829000000.0,1656000000.0,1584000000.0,,
EBITDA,231000000.0,239000000.0,189000000.0,212000000.0,214000000.0,,
EBIT,186000000.0,198000000.0,145000000.0,171000000.0,179000000.0,,
Net Interest Income,-41000000.0,-41000000.0,-44000000.0,-37000000.0,-32000000.0,,
Interest Expense,41000000.0,41000000.0,44000000.0,37000000.0,32000000.0,,
Normalized Income,121000000.0,116000000.0,70594059.405941,100000000.0,106000000.0,,
Net Income From Continuing And Discontinued Operation,73000000.0,116000000.0,76000000.0,100000000.0,106000000.0,,
Total Expenses,1809000000.0,1902000000.0,1997000000.0,1801000000.0,1714000000.0,,
Total Operating Income As Reported,194000000.0,195000000.0,142000000.0,173000000.0,181000000.0,,
Diluted Average Shares,,132000000.0,133000000.0,133231050.0,134000000.0,135000000.0,
Basic Average Shares,,129735945.0,132435609.0,133231050.0,133162928.0,134651351.0,
Diluted EPS,,0.88,0.57,0.75,0.79,0.69,
Basic EPS,,0.894129,0.570391,0.750576,0.796017,0.690673,
Diluted NI Availto Com Stockholders,72000000.0,116000000.0,77000000.0,100000000.0,106000000.0,,
Average Dilution Earnings,,,,,,0.0,
Net Income Common Stockholders,72000000.0,116000000.0,77000000.0,100000000.0,106000000.0,,
Otherunder Preferred Stock Dividend,1000000.0,,,0.0,0.0,0.0,
Net Income,73000000.0,116000000.0,76000000.0,100000000.0,106000000.0,,
Minority Interests,15000000.0,1000000.0,-2000000.0,-2000000.0,-1000000.0,,
Net Income Including Noncontrolling Interests,58000000.0,115000000.0,78000000.0,102000000.0,107000000.0,,
Net Income Discontinuous Operations,-48000000.0,,,,,,
Net Income Continuous Operations,106000000.0,115000000.0,78000000.0,102000000.0,107000000.0,,
Tax Provision,39000000.0,42000000.0,23000000.0,32000000.0,40000000.0,,
Pretax Income,145000000.0,157000000.0,101000000.0,134000000.0,147000000.0,,
Other Income Expense,43000000.0,45000000.0,20000000.0,25000000.0,38000000.0,,
Other Non Operating Income Expenses,-8000000.0,3000000.0,3000000.0,-2000000.0,-2000000.0,,
Special Income Charges,,,7000000.0,0.0,0.0,6000000.0,-7000000.0
Gain On Sale Of Ppe,,,,,0.0,6000000.0,-7000000.0
Other Special Charges,,,,,,,0.0
Earnings From Equity Interest,51000000.0,42000000.0,10000000.0,27000000.0,40000000.0,,
Net Non Operating Interest Income Expense,-41000000.0,-41000000.0,-44000000.0,-37000000.0,-32000000.0,,
Interest Expense Non Operating,41000000.0,41000000.0,44000000.0,37000000.0,32000000.0,,
Operating Income,143000000.0,153000000.0,125000000.0,146000000.0,141000000.0,,
Operating Expense,147000000.0,145000000.0,168000000.0,145000000.0,130000000.0,,
Other Operating Expenses,1000000.0,,14000000.0,5000000.0,1000000.0,-9000000.0,
Selling General And Administration,146000000.0,145000000.0,154000000.0,140000000.0,129000000.0,,
Gross Profit,290000000.0,298000000.0,293000000.0,291000000.0,271000000.0,,
Cost Of Revenue,1662000000.0,1757000000.0,1829000000.0,1656000000.0,1584000000.0,,
Total Revenue,1952000000.0,2055000000.0,2122000000.0,1947000000.0,1855000000.0,,
Operating Revenue,1952000000.0,2055000000.0,2122000000.0,1947000000.0,1855000000.0,,
