,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,31228000.0,3940000.0,-615360.0,-11423442.0,-8514000.0,,
Total Unusual Items,25777000.0,-3062000.0,-9753000.0,0.0,,,-16503045.0
Total Unusual Items Excluding Goodwill,25777000.0,-3062000.0,-9753000.0,0.0,,,-16503045.0
Net Income From Continuing Operation Net Minority Interest,35683000.0,-2617000.0,-11936649.0,-11424153.0,-8514000.0,,
Reconciled Depreciation,12198000.0,2117000.0,426289.0,711.0,0.0,,
Reconciled Cost Of Revenue,32197000.0,5993000.0,3146289.0,711.0,0.0,,
EBITDA,57005000.0,878000.0,-10368360.0,-11423442.0,-8514000.0,,
EBIT,44807000.0,-1239000.0,-10794649.0,-11424153.0,-8514000.0,,
Net Interest Income,-9030000.0,-1308000.0,-1100833.0,431593.0,55000.0,,
Interest Expense,9124000.0,1378000.0,1142000.0,0.0,0.0,,
Interest Income,94000.0,70000.0,41167.0,431593.0,55000.0,,
Normalized Income,9906000.0,445000.0,-2183649.0,-11424153.0,-8514000.0,,
Net Income From Continuing And Discontinued Operation,35683000.0,-2617000.0,-11936904.0,-11424153.0,-8514000.0,,
Total Expenses,49164000.0,11837000.0,9022163.0,8816399.0,8569000.0,,
Total Operating Income As Reported,18936000.0,1753000.0,-1083163.0,-8816399.0,-8569000.0,,
Diluted Average Shares,198365207.0,26796704.0,,16770372.0,12000568.0,10041111.0,
Basic Average Shares,44063281.0,26796704.0,,16770372.0,12000568.0,10041111.0,
Diluted EPS,0.18,-3.49,,-0.68,-3.49,-0.9,
Basic EPS,1.04,-3.49,,-0.68,-3.49,-0.9,
Diluted NI Availto Com Stockholders,35683000.0,-93474000.0,-11936904.0,-11424153.0,-8514000.0,,
Average Dilution Earnings,-10199000.0,,,,0.0,,
Net Income Common Stockholders,45882000.0,-93474000.0,-11936904.0,-11424153.0,-8514000.0,,
Otherunder Preferred Stock Dividend,-14890000.0,,,,0.0,,
Preferred Stock Dividends,4691000.0,90857000.0,,,,,
Net Income,35683000.0,-2617000.0,-11936904.0,-11424153.0,-8514000.0,,
Net Income Including Noncontrolling Interests,35683000.0,-2617000.0,-11936904.0,-11424153.0,-8514000.0,,
Net Income Discontinuous Operations,0.0,0.0,-255.0,0.0,0.0,,
Net Income Continuous Operations,35683000.0,-2617000.0,-11936649.0,-11424153.0,-8514000.0,,
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,35683000.0,-2617000.0,-11936649.0,-11424153.0,-8514000.0,,
Other Income Expense,25777000.0,-3062000.0,-9752653.0,-3039347.0,,,-16503045.0
Other Non Operating Income Expenses,,,347.0,-3039347.0,,,
Special Income Charges,,,0.0,0.0,,,-651708.0
Other Special Charges,,,,,,,374381.0
Impairment Of Capital Assets,,,,,,,277327.0
Gain On Sale Of Security,25777000.0,-3062000.0,,,,,-15851337.0
Net Non Operating Interest Income Expense,-9030000.0,-1308000.0,-1100833.0,431593.0,55000.0,,
Interest Expense Non Operating,9124000.0,1378000.0,1142000.0,0.0,0.0,,
Interest Income Non Operating,94000.0,70000.0,41167.0,431593.0,55000.0,,
Operating Income,18936000.0,1753000.0,-1083163.0,-8816399.0,-8569000.0,,
Operating Expense,16967000.0,5844000.0,5875874.0,8815688.0,8569000.0,,
Other Operating Expenses,524000.0,293000.0,216215.0,25320.0,57000.0,,
Depreciation Amortization Depletion Income Statement,,,,,,,425469.0
Depreciation And Amortization In Income Statement,,,,,,,425469.0
Selling General And Administration,16443000.0,5551000.0,5659659.0,8790368.0,8512000.0,,
General And Administrative Expense,16443000.0,5551000.0,5659659.0,8790368.0,8512000.0,,
Other Gand A,16443000.0,5551000.0,5659659.0,8790368.0,8512000.0,,
Gross Profit,35903000.0,7597000.0,4792711.0,-711.0,0.0,,
Cost Of Revenue,32197000.0,5993000.0,3146289.0,711.0,0.0,,
Total Revenue,68100000.0,13590000.0,7939000.0,0.0,0.0,,
Operating Revenue,68100000.0,13590000.0,7939000.0,0.0,0.0,,
