,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21,
Normalized EBITDA,-165768.0,-8238.0,-12949.0,-18463.0,1028472.0,
Net Income From Continuing Operation Net Minority Interest,-162783.0,0.0,0.0,0.0,1065685.0,
EBITDA,-165768.0,-8238.0,-12949.0,-18463.0,1028472.0,
EBIT,-165768.0,-8238.0,-12949.0,-18463.0,1028472.0,
Net Interest Income,2985.0,8238.0,12949.0,18463.0,37213.0,
Interest Income,2985.0,8238.0,12949.0,18463.0,37213.0,
Normalized Income,-162783.0,0.0,0.0,0.0,1065685.0,
Net Income From Continuing And Discontinued Operation,-162783.0,0.0,0.0,0.0,1065685.0,
Total Expenses,165768.0,8238.0,12949.0,18463.0,826442.0,
Diluted Average Shares,46608796.0,46608796.0,,46608796.0,46608796.0,46608796.0
Basic Average Shares,46608796.0,46608796.0,,46608796.0,46608796.0,46608796.0
Diluted EPS,-0.003493,0.0,,0.0,0.022864,0.087806
Basic EPS,-0.003493,0.0,,0.0,0.022864,0.087806
Diluted NI Availto Com Stockholders,-162783.0,0.0,0.0,0.0,1065685.0,
Net Income Common Stockholders,-162783.0,0.0,0.0,0.0,1065685.0,
Net Income,-162783.0,0.0,0.0,0.0,1065685.0,
Net Income Including Noncontrolling Interests,-162783.0,0.0,0.0,0.0,1065685.0,
Net Income Continuous Operations,-162783.0,0.0,0.0,0.0,1065685.0,
Pretax Income,-162783.0,0.0,0.0,0.0,1065685.0,
Net Non Operating Interest Income Expense,2985.0,8238.0,12949.0,18463.0,37213.0,
Interest Income Non Operating,2985.0,8238.0,12949.0,18463.0,37213.0,
Operating Income,-165768.0,-8238.0,-12949.0,-18463.0,1028472.0,
Operating Expense,165768.0,8238.0,12949.0,18463.0,826442.0,
Other Operating Expenses,-225562.0,-502398.0,61221.0,-368044.0,67743.0,
Selling General And Administration,391330.0,510636.0,-48272.0,386507.0,758699.0,
General And Administrative Expense,391330.0,510636.0,-48272.0,386507.0,758699.0,
Other Gand A,391330.0,510636.0,-48272.0,386507.0,758699.0,
Total Revenue,0.0,0.0,0.0,0.0,1854914.0,
Operating Revenue,0.0,0.0,0.0,0.0,1854914.0,
