,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.22,0.211308,0.245,0.238,0.238,
Normalized EBITDA,23131000.0,31137000.0,16661000.0,14993000.0,18261000.0,
Net Income From Continuing Operation Net Minority Interest,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Reconciled Depreciation,3700000.0,3789000.0,3689000.0,3636000.0,3658000.0,
Reconciled Cost Of Revenue,55409000.0,65302000.0,54790000.0,51229000.0,52565000.0,
EBITDA,23131000.0,31137000.0,16661000.0,14993000.0,18261000.0,
EBIT,19431000.0,27348000.0,12972000.0,11357000.0,14603000.0,
Net Interest Income,200000.0,138000.0,109000.0,188000.0,426000.0,
Interest Income,200000.0,,,,426000.0,
Normalized Income,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Net Income From Continuing And Discontinued Operation,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Total Expenses,108964000.0,123098000.0,106458000.0,100441000.0,100127000.0,
Diluted Average Shares,13144243.0,,13461983.0,13685801.0,14006400.0,14224767.0
Basic Average Shares,13080301.0,,13425332.0,13665958.0,13925957.0,14146883.0
Diluted EPS,1.17,,0.73,0.64,0.82,1.57
Basic EPS,1.17,,0.74,0.64,0.82,1.57
Diluted NI Availto Com Stockholders,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Net Income Common Stockholders,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Net Income,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Net Income Including Noncontrolling Interests,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Net Income Continuous Operations,15319000.0,21678000.0,9870000.0,8778000.0,11459000.0,
Tax Provision,4312000.0,5808000.0,3211000.0,2767000.0,3570000.0,
Pretax Income,19631000.0,27486000.0,13081000.0,11545000.0,15029000.0,
Net Non Operating Interest Income Expense,200000.0,138000.0,109000.0,188000.0,426000.0,
Total Other Finance Cost,,-138000.0,-109000.0,-188000.0,,-405000.0
Interest Income Non Operating,200000.0,,,,426000.0,
Operating Income,19431000.0,27348000.0,12972000.0,11357000.0,14603000.0,
Operating Expense,53555000.0,57796000.0,51668000.0,49212000.0,47562000.0,
Selling General And Administration,53555000.0,57796000.0,51668000.0,49212000.0,47562000.0,
Gross Profit,72986000.0,85144000.0,64640000.0,60569000.0,62165000.0,
Cost Of Revenue,55409000.0,65302000.0,54790000.0,51229000.0,52565000.0,
Total Revenue,128395000.0,150446000.0,119430000.0,111798000.0,114730000.0,
Operating Revenue,128395000.0,150446000.0,119430000.0,111798000.0,114730000.0,
