,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-63989000.0,-76795000.0,-89363000.0,-84101000.0,-68015000.0,
Net Income From Continuing Operation Net Minority Interest,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Reconciled Depreciation,0.0,0.0,0.0,2000.0,3000.0,
Reconciled Cost Of Revenue,1279000.0,885000.0,,,0.0,0.0
EBITDA,-63989000.0,-76795000.0,-89363000.0,-84101000.0,-68015000.0,
EBIT,-63989000.0,-76795000.0,-89363000.0,-84103000.0,-68018000.0,
Net Interest Income,-1908000.0,-868000.0,2302000.0,5419000.0,6239000.0,
Interest Expense,7858000.0,8051000.0,4806000.0,23000.0,45000.0,
Interest Income,5950000.0,7183000.0,7108000.0,5442000.0,6284000.0,
Normalized Income,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Net Income From Continuing And Discontinued Operation,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Total Expenses,107311000.0,103799000.0,104045000.0,102077000.0,77716000.0,
Total Operating Income As Reported,-69353000.0,-83757000.0,-96365000.0,-89577000.0,-74216000.0,
Diluted Average Shares,86337237.0,86171889.0,85791198.0,85433569.0,85274829.0,
Basic Average Shares,86337237.0,86171889.0,85791198.0,85433569.0,85274829.0,
Diluted EPS,-0.83,-0.98,-1.1,-0.98,-0.8,
Basic EPS,-0.83,-0.98,-1.1,-0.98,-0.8,
Diluted NI Availto Com Stockholders,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Net Income Common Stockholders,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Net Income,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Net Income Including Noncontrolling Interests,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Net Income Continuous Operations,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Pretax Income,-71847000.0,-84846000.0,-94169000.0,-84126000.0,-68063000.0,
Other Income Expense,-586000.0,-221000.0,-106000.0,32000.0,-86000.0,
Other Non Operating Income Expenses,-586000.0,-221000.0,-106000.0,32000.0,-86000.0,
Net Non Operating Interest Income Expense,-1908000.0,-868000.0,2302000.0,5419000.0,6239000.0,
Interest Expense Non Operating,7858000.0,8051000.0,4806000.0,23000.0,45000.0,
Interest Income Non Operating,5950000.0,7183000.0,7108000.0,5442000.0,6284000.0,
Operating Income,-69353000.0,-83757000.0,-96365000.0,-89577000.0,-74216000.0,
Operating Expense,106032000.0,102914000.0,103219000.0,102077000.0,77716000.0,
Other Operating Expenses,,247000.0,,,,
Research And Development,62227000.0,61636000.0,65529000.0,70971000.0,48655000.0,
Selling General And Administration,43805000.0,41031000.0,37690000.0,31106000.0,29061000.0,
General And Administrative Expense,43805000.0,41031000.0,37690000.0,31106000.0,29061000.0,
Other Gand A,14908000.0,15237000.0,17771000.0,11474000.0,11713000.0,
Salaries And Wages,28897000.0,25794000.0,19919000.0,19632000.0,17348000.0,
Gross Profit,36679000.0,19157000.0,,,3500000.0,0.0
Cost Of Revenue,1279000.0,885000.0,,,0.0,0.0
Total Revenue,37958000.0,20042000.0,7680000.0,12500000.0,3500000.0,
Operating Revenue,37958000.0,20042000.0,7680000.0,12500000.0,3500000.0,
