,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-778239.0,-844891.0,-855593.0,-669369.0,-1420620.0
Total Unusual Items,0.0,-29940.0,348.0,8934.0,6952.0
Total Unusual Items Excluding Goodwill,0.0,-29940.0,348.0,8934.0,6952.0
Net Income From Continuing Operation Net Minority Interest,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Reconciled Depreciation,2536.0,3038.0,8373.0,11100.0,10679.0
Reconciled Cost Of Revenue,293426.0,356017.0,357958.0,327928.0,426975.0
EBITDA,-778239.0,-874831.0,-855245.0,-660435.0,-1413668.0
EBIT,-780775.0,-877869.0,-863618.0,-671535.0,-1424347.0
Net Interest Income,-46567.0,-23086.0,-93.0,-210.0,-147.0
Interest Expense,58.0,74.0,93.0,210.0,147.0
Normalized Income,-780833.0,-848003.0,-864059.0,-680679.0,-1431446.0
Net Income From Continuing And Discontinued Operation,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Total Expenses,1382008.0,1509629.0,1513386.0,1597697.0,2168697.0
Total Operating Income As Reported,-734166.0,-854857.0,-863966.0,-869229.0,-1431299.0
Diluted Average Shares,3517838.0,3226251.0,3223015.0,3196230.0,3158593.0
Basic Average Shares,3517838.0,3226251.0,3223015.0,3196230.0,3158593.0
Diluted EPS,-0.22,-0.27,-0.27,-0.21,-0.45
Basic EPS,-0.22,-0.27,-0.27,-0.21,-0.45
Diluted NI Availto Com Stockholders,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Net Income Common Stockholders,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Net Income,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Net Income Including Noncontrolling Interests,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Net Income Continuous Operations,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-780833.0,-877943.0,-863711.0,-671745.0,-1424494.0
Other Income Expense,,-29940.0,348.0,197694.0,6952.0
Other Non Operating Income Expenses,,,,188760.0,
Special Income Charges,0.0,-29940.0,,0.0,0.0
Gain On Sale Of Ppe,0.0,-29940.0,,0.0,0.0
Gain On Sale Of Security,,,348.0,8934.0,6952.0
Net Non Operating Interest Income Expense,-46567.0,-23086.0,-93.0,-210.0,-147.0
Total Other Finance Cost,46509.0,23012.0,,,
Interest Expense Non Operating,58.0,74.0,93.0,210.0,147.0
Operating Income,-734166.0,-824917.0,-863966.0,-869229.0,-1431299.0
Operating Expense,1088582.0,1153612.0,1155428.0,1269769.0,1741722.0
Depreciation Amortization Depletion Income Statement,2536.0,3038.0,8373.0,11100.0,10679.0
Depreciation And Amortization In Income Statement,2536.0,3038.0,8373.0,11100.0,10679.0
Research And Development,101873.0,100642.0,108403.0,173665.0,227250.0
Selling General And Administration,984173.0,1049932.0,1038652.0,1085004.0,1503793.0
Selling And Marketing Expense,92891.0,111663.0,132723.0,127632.0,153415.0
General And Administrative Expense,891282.0,938269.0,905929.0,957372.0,1350378.0
Other Gand A,891282.0,938269.0,905929.0,957372.0,1350378.0
Gross Profit,354416.0,328695.0,291462.0,400540.0,310423.0
Cost Of Revenue,293426.0,356017.0,357958.0,327928.0,426975.0
Total Revenue,647842.0,684712.0,649420.0,728468.0,737398.0
Operating Revenue,646792.0,683952.0,648770.0,727218.0,734648.0
