,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,-14101382.488479,-56812053.925456,-10010000.0,-5400000.0,-22208201.892744,
Tax Rate For Calcs,0.195853,0.157811,0.154,0.18,0.173502,
Normalized EBITDA,2298000000.0,2635000000.0,2468000000.0,2473000000.0,2225000000.0,
Total Unusual Items,-72000000.0,-360000000.0,-65000000.0,-30000000.0,-128000000.0,
Total Unusual Items Excluding Goodwill,-72000000.0,-360000000.0,-65000000.0,-30000000.0,-128000000.0,
Net Income From Continuing Operation Net Minority Interest,1040000000.0,1056000000.0,1294000000.0,1270000000.0,1042000000.0,
Reconciled Depreciation,748000000.0,840000000.0,684000000.0,675000000.0,662000000.0,
Reconciled Cost Of Revenue,2712000000.0,2871000000.0,2511000000.0,2684000000.0,2513000000.0,
EBITDA,2226000000.0,2275000000.0,2403000000.0,2443000000.0,2097000000.0,
EBIT,1478000000.0,1435000000.0,1719000000.0,1768000000.0,1435000000.0,
Net Interest Income,-176000000.0,-174000000.0,-179000000.0,-209000000.0,-167000000.0,
Interest Expense,176000000.0,174000000.0,179000000.0,209000000.0,167000000.0,
Normalized Income,1097898617.511521,1359187946.074544,1348990000.0,1294600000.0,1147791798.107256,
Net Income From Continuing And Discontinued Operation,1040000000.0,1056000000.0,1294000000.0,1270000000.0,1042000000.0,
Total Expenses,7062000000.0,7130000000.0,6582000000.0,6779000000.0,6507000000.0,
Total Operating Income As Reported,1445000000.0,1436000000.0,1646000000.0,1595000000.0,1278000000.0,
Diluted Average Shares,1287100000.0,1287700000.0,1286200000.0,1286900000.0,1296500000.0,
Basic Average Shares,1281600000.0,1282300000.0,1282400000.0,1282400000.0,1293300000.0,
Diluted EPS,0.81,0.82,1.01,0.99,0.8,
Basic EPS,0.81,0.82,1.01,0.99,0.81,
Diluted NI Availto Com Stockholders,1040000000.0,1056000000.0,1294000000.0,1270000000.0,1042000000.0,
Net Income Common Stockholders,1040000000.0,1056000000.0,1294000000.0,1270000000.0,1042000000.0,
Net Income,1040000000.0,1056000000.0,1294000000.0,1270000000.0,1042000000.0,
Minority Interests,-7000000.0,-5000000.0,-9000000.0,-9000000.0,-6000000.0,
Net Income Including Noncontrolling Interests,1047000000.0,1061000000.0,1303000000.0,1278000000.0,1049000000.0,
Net Income Continuous Operations,1047000000.0,1061000000.0,1303000000.0,1278000000.0,1049000000.0,
Tax Provision,255000000.0,199000000.0,237000000.0,281000000.0,220000000.0,
Pretax Income,1302000000.0,1261000000.0,1540000000.0,1559000000.0,1268000000.0,
Other Income Expense,-39000000.0,-361000000.0,7000000.0,143000000.0,29000000.0,
Other Non Operating Income Expenses,33000000.0,-1000000.0,72000000.0,173000000.0,157000000.0,
Special Income Charges,-72000000.0,-360000000.0,-65000000.0,-30000000.0,-128000000.0,
Other Special Charges,27000000.0,213000000.0,22000000.0,,81000000.0,44000000.0
Restructuring And Mergern Acquisition,45000000.0,147000000.0,43000000.0,30000000.0,47000000.0,
Net Non Operating Interest Income Expense,-176000000.0,-174000000.0,-179000000.0,-209000000.0,-167000000.0,
Interest Expense Non Operating,176000000.0,174000000.0,179000000.0,209000000.0,167000000.0,
Operating Income,1516000000.0,1797000000.0,1710000000.0,1624000000.0,1408000000.0,
Operating Expense,4061000000.0,3983000000.0,3803000000.0,3833000000.0,3746000000.0,
Other Operating Expenses,70000000.0,15000000.0,-5000000.0,-34000000.0,1000000.0,
Depreciation Amortization Depletion Income Statement,459000000.0,564000000.0,416000000.0,413000000.0,414000000.0,
Depreciation And Amortization In Income Statement,459000000.0,564000000.0,416000000.0,413000000.0,414000000.0,
Amortization,459000000.0,564000000.0,416000000.0,413000000.0,414000000.0,
Amortization Of Intangibles Income Statement,459000000.0,564000000.0,416000000.0,413000000.0,414000000.0,
Research And Development,726000000.0,684000000.0,675000000.0,697000000.0,676000000.0,
Selling General And Administration,2806000000.0,2720000000.0,2717000000.0,2757000000.0,2655000000.0,
Gross Profit,5577000000.0,5780000000.0,5513000000.0,5457000000.0,5154000000.0,
Cost Of Revenue,3001000000.0,3147000000.0,2779000000.0,2946000000.0,2761000000.0,
Total Revenue,8578000000.0,8927000000.0,8292000000.0,8403000000.0,7915000000.0,
Operating Revenue,8578000000.0,8927000000.0,8292000000.0,8403000000.0,7915000000.0,
