,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1431750.0,8095750.0,-20833250.0,-1470962.459686,-6775000.0,,
Tax Rate For Calcs,0.25,0.25,0.25,0.195399,0.25,,
Normalized EBITDA,87254000.0,51159000.0,119504000.0,115327000.0,161482000.0,,
Total Unusual Items,-5727000.0,32383000.0,-83333000.0,-7528000.0,-27100000.0,,
Total Unusual Items Excluding Goodwill,-5727000.0,32383000.0,-83333000.0,-7528000.0,-27100000.0,,
Net Income From Continuing Operation Net Minority Interest,-17558000.0,18078000.0,16417000.0,18711000.0,9526000.0,,
Reconciled Depreciation,74602000.0,46597000.0,69283000.0,81509000.0,96187000.0,,
Reconciled Cost Of Revenue,307478000.0,216546000.0,285110000.0,353275000.0,294432000.0,,
EBITDA,81527000.0,83542000.0,36171000.0,107799000.0,134382000.0,,
EBIT,6925000.0,36945000.0,-33112000.0,26290000.0,38195000.0,,
Net Interest Income,-15717000.0,-22443000.0,30403000.0,1104000.0,-85772000.0,,
Interest Expense,22674000.0,21471000.0,-32255000.0,3035000.0,85772000.0,,
Interest Income,6957000.0,337000.0,6884000.0,4139000.0,,2798000.0,
Normalized Income,-13262750.0,-6209250.0,78916750.0,24768037.540314,29851000.0,,
Net Income From Continuing And Discontinued Operation,-17558000.0,18078000.0,16417000.0,18711000.0,9526000.0,,
Total Expenses,376385000.0,319972000.0,322147000.0,441816000.0,346122000.0,,
Rent Expense Supplemental,,1235000.0,,,,869000.0,418000.0
Total Operating Income As Reported,5695000.0,3638000.0,47546000.0,29679000.0,65295000.0,,
Diluted Average Shares,99761364.0,100433333.0,,100836801.0,102430108.0,105304444.0,
Basic Average Shares,99761364.0,99878453.0,,100836801.0,101340426.0,104838496.0,
Diluted EPS,-0.176,0.18,,0.185557,0.093,0.45,
Basic EPS,-0.176,0.181,,0.185557,0.094,0.452,
Diluted NI Availto Com Stockholders,-17558000.0,18078000.0,16417000.0,18711000.0,9526000.0,,
Net Income Common Stockholders,-17558000.0,18078000.0,16417000.0,18711000.0,9526000.0,,
Net Income,-17558000.0,18078000.0,16417000.0,18711000.0,9526000.0,,
Minority Interests,-515000.0,-629000.0,,,-342000.0,43000.0,335000.0
Net Income Including Noncontrolling Interests,-17043000.0,18707000.0,16178000.0,18711000.0,9868000.0,,
Net Income Continuous Operations,-17043000.0,18707000.0,16178000.0,18711000.0,9868000.0,,
Tax Provision,1294000.0,-3233000.0,-17035000.0,4544000.0,-57445000.0,,
Pretax Income,-15749000.0,15474000.0,-857000.0,23255000.0,-47577000.0,,
Other Income Expense,-5727000.0,32383000.0,-83333000.0,-7528000.0,-27100000.0,,
Special Income Charges,-5727000.0,-50000.0,5015000.0,-7528000.0,-27100000.0,,
Gain On Sale Of Ppe,,-50000.0,,,,718000.0,-273000.0
Other Special Charges,5727000.0,,-15632000.0,7528000.0,27100000.0,,
Restructuring And Mergern Acquisition,,,,,,,0.0
Gain On Sale Of Security,,32433000.0,,,,-18056000.0,96009000.0
Net Non Operating Interest Income Expense,-15717000.0,-22443000.0,30403000.0,1104000.0,-85772000.0,,
Total Other Finance Cost,,1309000.0,,,,-30377000.0,-10156000.0
Interest Expense Non Operating,22674000.0,21471000.0,-32255000.0,3035000.0,85772000.0,,
Interest Income Non Operating,6957000.0,337000.0,6884000.0,4139000.0,,2798000.0,
Operating Income,5695000.0,5534000.0,52073000.0,29679000.0,65295000.0,,
Operating Expense,68907000.0,68521000.0,37037000.0,88541000.0,51690000.0,,
Other Operating Expenses,-9385000.0,4513000.0,-26303000.0,17640000.0,-21609000.0,,
Other Taxes,,5891000.0,,,,8150000.0,5817000.0
Depreciation Amortization Depletion Income Statement,,11692000.0,,,,7704000.0,-2167000.0
Depreciation And Amortization In Income Statement,,11692000.0,,,,7704000.0,-2167000.0
Depreciation Income Statement,,11692000.0,,,,7704000.0,-2167000.0
Selling General And Administration,78292000.0,46425000.0,-22368000.0,70901000.0,73299000.0,,
Selling And Marketing Expense,39606000.0,22697000.0,-14423000.0,46790000.0,40136000.0,,
General And Administrative Expense,38686000.0,23728000.0,-7945000.0,24111000.0,33163000.0,,
Other Gand A,38686000.0,8822000.0,-57187000.0,24111000.0,33163000.0,,
Rent And Landing Fees,,637000.0,,,,529000.0,455000.0
Salaries And Wages,,14269000.0,,,,11892000.0,4728000.0
Gross Profit,74602000.0,74055000.0,89110000.0,118220000.0,116985000.0,,
Cost Of Revenue,307478000.0,251451000.0,285110000.0,353275000.0,294432000.0,,
Total Revenue,382080000.0,325506000.0,374220000.0,471495000.0,411417000.0,,
Operating Revenue,382080000.0,314825000.0,325428000.0,471495000.0,411417000.0,,
