,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-45187000.0,-56484000.0,-56182000.0,-52258000.0,-57725000.0
Total Unusual Items,-2382000.0,,0.0,-10728000.0,-4989000.0
Total Unusual Items Excluding Goodwill,-2382000.0,,0.0,-10728000.0,-4989000.0
Net Income From Continuing Operation Net Minority Interest,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Reconciled Depreciation,3106000.0,3099000.0,3233000.0,3207000.0,3644000.0
EBITDA,-47569000.0,-56484000.0,-56182000.0,-62986000.0,-62714000.0
EBIT,-50675000.0,-59583000.0,-59415000.0,-66193000.0,-66358000.0
Net Interest Income,5919000.0,5366000.0,2946000.0,6605000.0,4988000.0
Interest Expense,268000.0,150000.0,81000.0,100000.0,0.0
Interest Income,6187000.0,5516000.0,3027000.0,6705000.0,4988000.0
Normalized Income,-48561000.0,-59733000.0,-59939000.0,-55565000.0,-61369000.0
Net Income From Continuing And Discontinued Operation,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Total Expenses,54437000.0,65191000.0,60490000.0,61046000.0,66442000.0
Total Operating Income As Reported,-56819000.0,-65191000.0,-60490000.0,-71774000.0,-71431000.0
Diluted Average Shares,218929548.0,215358619.0,210572295.0,209188551.0,190026638.0
Basic Average Shares,218929548.0,215358619.0,210572295.0,209188551.0,190026638.0
Diluted EPS,-0.23,-0.28,-0.28,-0.32,-0.35
Basic EPS,-0.23,-0.28,-0.28,-0.32,-0.35
Diluted NI Availto Com Stockholders,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Net Income Common Stockholders,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Net Income,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Net Income Including Noncontrolling Interests,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Net Income Continuous Operations,-50943000.0,-59733000.0,-59939000.0,-66293000.0,-66358000.0
Pretax Income,-50943000.0,-59733000.0,-59496000.0,-66293000.0,-66358000.0
Other Income Expense,-2425000.0,92000.0,-1952000.0,-11852000.0,-4904000.0
Other Non Operating Income Expenses,-43000.0,92000.0,-1952000.0,-1124000.0,85000.0
Special Income Charges,-2382000.0,,0.0,-10728000.0,-4989000.0
Impairment Of Capital Assets,2382000.0,,0.0,10728000.0,4989000.0
Net Non Operating Interest Income Expense,5919000.0,5366000.0,2946000.0,6605000.0,4988000.0
Interest Expense Non Operating,268000.0,150000.0,81000.0,100000.0,0.0
Interest Income Non Operating,6187000.0,5516000.0,3027000.0,6705000.0,4988000.0
Operating Income,-54437000.0,-65191000.0,-60490000.0,-61046000.0,-66442000.0
Operating Expense,54437000.0,65191000.0,60490000.0,61046000.0,66442000.0
Research And Development,40156000.0,50200000.0,44972000.0,44713000.0,50355000.0
Selling General And Administration,14281000.0,14991000.0,15518000.0,16333000.0,16087000.0
General And Administrative Expense,14281000.0,14991000.0,15518000.0,16333000.0,16087000.0
Other Gand A,14281000.0,14991000.0,15518000.0,16333000.0,16087000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
