,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.266,0.20453,0.220571,0.198,0.086
Normalized EBITDA,-4731551.0,-2100468.0,2837473.0,-4467009.0,3634111.0
Net Income From Continuing Operation Net Minority Interest,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Reconciled Depreciation,4692556.0,4766681.0,4753650.0,4673479.0,4620087.0
Reconciled Cost Of Revenue,19853541.0,29680669.0,23743594.0,24782443.0,18953991.0
EBITDA,-4731551.0,-2100468.0,2837473.0,-4467009.0,3634111.0
EBIT,-9424107.0,-6867149.0,-1916177.0,-9140488.0,-985976.0
Net Interest Income,-196522.0,163088.0,-193046.0,-212314.0,-204201.0
Interest Expense,196522.0,-163088.0,193046.0,212314.0,204201.0
Normalized Income,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Net Income From Continuing And Discontinued Operation,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Total Expenses,40629889.0,46579517.0,37927217.0,43191533.0,35933502.0
Total Operating Income As Reported,-9676339.0,-6158370.0,-1920753.0,-8819147.0,-1678927.0
Diluted Average Shares,119105502.0,,118447154.0,118167228.0,117713805.0
Basic Average Shares,119105502.0,,118447154.0,118167228.0,117713805.0
Diluted EPS,-0.07,,-0.02,-0.07,-0.02
Basic EPS,-0.07,,-0.02,-0.07,-0.02
Diluted NI Availto Com Stockholders,-7835419.0,-6115520.0,-2426628.0,-8277936.0,-1867165.0
Net Income Common Stockholders,-7835419.0,-6115520.0,-2426628.0,-8277936.0,-1867165.0
Preferred Stock Dividends,774132.0,782639.0,782639.0,782639.0,774132.0
Net Income,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Net Income Including Noncontrolling Interests,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Net Income Continuous Operations,-7061287.0,-5332881.0,-1643989.0,-7495297.0,-1093033.0
Tax Provision,-2559342.0,-1371180.0,-465234.0,-1857505.0,-97144.0
Pretax Income,-9620629.0,-6704061.0,-2109223.0,-9352802.0,-1190177.0
Other Income Expense,252232.0,-708779.0,4576.0,-321341.0,692951.0
Other Non Operating Income Expenses,252232.0,-708779.0,4576.0,-321341.0,692951.0
Net Non Operating Interest Income Expense,-196522.0,163088.0,-193046.0,-212314.0,-204201.0
Interest Expense Non Operating,196522.0,-163088.0,193046.0,212314.0,204201.0
Operating Income,-9676339.0,-6158370.0,-1920753.0,-8819147.0,-1678927.0
Operating Expense,19465461.0,15557957.0,12831129.0,17107413.0,15703467.0
Depreciation Amortization Depletion Income Statement,3381669.0,3425790.0,3401156.0,3371802.0,3344043.0
Depreciation And Amortization In Income Statement,3381669.0,3425790.0,3401156.0,3371802.0,3344043.0
Selling General And Administration,16083792.0,12132167.0,9429973.0,13735611.0,12359424.0
Selling And Marketing Expense,298613.0,547981.0,236565.0,289952.0,295581.0
General And Administrative Expense,15785179.0,11584186.0,9193408.0,13445659.0,12063843.0
Other Gand A,11323078.0,7976832.0,5803255.0,7855624.0,7947563.0
Salaries And Wages,4462101.0,3607354.0,3390153.0,5590035.0,4116280.0
Gross Profit,9789122.0,9399587.0,10910376.0,8288266.0,14024540.0
Cost Of Revenue,21164428.0,31021560.0,25096088.0,26084120.0,20230035.0
Total Revenue,30953550.0,40421147.0,36006464.0,34372386.0,34254575.0
Operating Revenue,30953550.0,40421147.0,36006464.0,34372386.0,34254575.0
