,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,74198429.4421,24933431.228585,-408973722.895994,42525000.0,82777879.341865,
Tax Rate For Calcs,0.355016,0.328071,0.339397,0.315,0.347806,
Normalized EBITDA,10424000000.0,9975000000.0,11219000000.0,10628000000.0,10350000000.0,
Total Unusual Items,209000000.0,76000000.0,-1205000000.0,135000000.0,238000000.0,
Total Unusual Items Excluding Goodwill,209000000.0,76000000.0,-1205000000.0,135000000.0,238000000.0,
Net Income From Continuing Operation Net Minority Interest,5312000000.0,5139000000.0,7284000000.0,5858000000.0,5608000000.0,
Reconciled Cost Of Revenue,39875000000.0,38324000000.0,40070000000.0,37507000000.0,37495000000.0,
EBITDA,10633000000.0,10051000000.0,10014000000.0,10763000000.0,10588000000.0,
EBIT,10633000000.0,10051000000.0,10014000000.0,10763000000.0,10588000000.0,
Net Interest Income,-1475000000.0,-1289000000.0,1070000000.0,-1059000000.0,-1158000000.0,
Interest Expense,2101000000.0,1879000000.0,-870000000.0,1909000000.0,1836000000.0,
Interest Income,626000000.0,590000000.0,875000000.0,850000000.0,678000000.0,
Normalized Income,5177198429.4421,5087933431.228585,8080026277.104006,5765525000.0,5452777879.341865,
Net Income From Continuing And Discontinued Operation,5312000000.0,5139000000.0,7284000000.0,5858000000.0,5608000000.0,
Total Expenses,63263000000.0,60986000000.0,65211000000.0,60008000000.0,59788000000.0,
Total Operating Income As Reported,9767000000.0,9248000000.0,,9638000000.0,9746000000.0,8617000000.0
Diluted Average Shares,1680665810.0,210083226.0,210083226.0,210083750.0,210083226.0,
Basic Average Shares,1680665810.0,210083226.0,210083226.0,210083750.0,210083226.0,
Diluted EPS,3.2,24.461734,34.7,27.9,26.694183,
Basic EPS,3.2,24.461734,34.7,27.9,26.694183,
Diluted NI Availto Com Stockholders,5312000000.0,5139000000.0,7284000000.0,5858000000.0,5608000000.0,
Net Income Common Stockholders,5312000000.0,5139000000.0,7284000000.0,5858000000.0,5608000000.0,
Net Income,5312000000.0,5139000000.0,7284000000.0,5858000000.0,5608000000.0,
Minority Interests,-191000000.0,-352000000.0,-213000000.0,-265000000.0,-101000000.0,
Net Income Including Noncontrolling Interests,5503000000.0,5492000000.0,7497000000.0,6123000000.0,5709000000.0,
Net Income Discontinuous Operations,0.0,0.0,,0.0,0.0,0.0
Net Income Continuous Operations,5503000000.0,5491000000.0,7496000000.0,6123000000.0,5708000000.0,
Tax Provision,3029000000.0,2681000000.0,3694000000.0,2731000000.0,3044000000.0,
Pretax Income,8532000000.0,8172000000.0,10884000000.0,8854000000.0,8752000000.0,
Other Income Expense,353000000.0,291000000.0,-894000000.0,319000000.0,242000000.0,
Other Non Operating Income Expenses,-22000000.0,61000000.0,552000000.0,6000000.0,-29000000.0,
Special Income Charges,,87000000.0,1667000000.0,100000000.0,34000000.0,7000000.0
Other Special Charges,,-87000000.0,-1774000000.0,-100000000.0,-34000000.0,-7000000.0
Earnings From Equity Interest,166000000.0,154000000.0,,178000000.0,33000000.0,31000000.0
Gain On Sale Of Security,209000000.0,76000000.0,-3019000000.0,135000000.0,238000000.0,
Net Non Operating Interest Income Expense,-1475000000.0,-1289000000.0,1070000000.0,-1059000000.0,-1158000000.0,
Interest Expense Non Operating,2101000000.0,1879000000.0,-870000000.0,1909000000.0,1836000000.0,
Interest Income Non Operating,626000000.0,590000000.0,875000000.0,850000000.0,678000000.0,
Operating Income,9654000000.0,9170000000.0,10709000000.0,9593000000.0,9668000000.0,
Operating Expense,23388000000.0,22662000000.0,25141000000.0,22501000000.0,22293000000.0,
Other Operating Expenses,23388000000.0,22662000000.0,-64358000000.0,22501000000.0,22293000000.0,
Gross Profit,33042000000.0,31832000000.0,35850000000.0,32094000000.0,31961000000.0,
Cost Of Revenue,39875000000.0,38324000000.0,40070000000.0,37507000000.0,37495000000.0,
Total Revenue,72917000000.0,70157000000.0,75919000000.0,69602000000.0,69456000000.0,
Operating Revenue,72852000000.0,70073000000.0,75688000000.0,69399000000.0,69297000000.0,
