,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1118406.295627,-1318460.0,-2112299.254059,-2775358.0,-2104146.0,,
Tax Rate For Calcs,0.218268,0.22,0.198636,0.218,0.198,,
Normalized EBITDA,147006000.0,130187000.0,129637000.0,136931000.0,140339000.0,,
Total Unusual Items,-5124000.0,-5993000.0,-10634000.0,-12731000.0,-10627000.0,,
Total Unusual Items Excluding Goodwill,-5124000.0,-5993000.0,-10634000.0,-12731000.0,-10627000.0,,
Net Income From Continuing Operation Net Minority Interest,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Reconciled Depreciation,59988000.0,59965000.0,59783000.0,57883000.0,58384000.0,,
Reconciled Cost Of Revenue,681462000.0,652572000.0,626095000.0,632056000.0,642105000.0,,
EBITDA,141882000.0,124194000.0,119003000.0,124200000.0,129712000.0,,
EBIT,81894000.0,64229000.0,59220000.0,66317000.0,71328000.0,,
Net Interest Income,-1076000.0,-1548000.0,34000.0,-189000.0,-663000.0,,
Interest Expense,1076000.0,1548000.0,-34000.0,189000.0,663000.0,,
Normalized Income,67183593.704373,53552540.0,56005700.745941,61645642.0,65188854.0,,
Net Income From Continuing And Discontinued Operation,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Total Expenses,1127132000.0,1090518000.0,1037562000.0,1038878000.0,1051184000.0,,
Total Operating Income As Reported,81894000.0,64229000.0,59220000.0,66317000.0,71328000.0,,
Diluted Average Shares,,108442000.0,108431000.0,108292000.0,108274000.0,108255000.0,
Basic Average Shares,,107455000.0,107300000.0,107185000.0,107046000.0,106770000.0,
Diluted EPS,,0.45,0.44,0.48,0.52,0.46,
Basic EPS,,0.45,0.44,0.48,0.53,0.47,
Diluted NI Availto Com Stockholders,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Net Income Common Stockholders,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Net Income,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Net Income Including Noncontrolling Interests,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Net Income Continuous Operations,63178000.0,48878000.0,47484000.0,51690000.0,56666000.0,,
Tax Provision,17640000.0,13803000.0,11770000.0,14438000.0,13999000.0,,
Pretax Income,80818000.0,62681000.0,59254000.0,66128000.0,70665000.0,,
Other Income Expense,-5124000.0,-5993000.0,-10634000.0,-12731000.0,-10627000.0,,
Special Income Charges,-5124000.0,-5993000.0,-10634000.0,-12731000.0,-10627000.0,,
Other Special Charges,5124000.0,5993000.0,10634000.0,12731000.0,10627000.0,,
Net Non Operating Interest Income Expense,-1076000.0,-1548000.0,34000.0,-189000.0,-663000.0,,
Interest Expense Non Operating,1076000.0,1548000.0,-34000.0,189000.0,663000.0,,
Operating Income,87018000.0,70222000.0,69854000.0,79048000.0,81955000.0,,
Operating Expense,445670000.0,437946000.0,411467000.0,406822000.0,409079000.0,,
Other Operating Expenses,,,,,,9593000.0,12756000.0
Selling General And Administration,445670000.0,437946000.0,411467000.0,406822000.0,409079000.0,,
Selling And Marketing Expense,376240000.0,368805000.0,347437000.0,339135000.0,341408000.0,,
General And Administrative Expense,69430000.0,69141000.0,64030000.0,67687000.0,67671000.0,,
Other Gand A,69430000.0,69141000.0,64030000.0,67687000.0,67671000.0,,
Gross Profit,532688000.0,508168000.0,481321000.0,485870000.0,491034000.0,,
Cost Of Revenue,681462000.0,652572000.0,626095000.0,632056000.0,642105000.0,,
Total Revenue,1214150000.0,1160740000.0,1107416000.0,1117926000.0,1133139000.0,,
Operating Revenue,1214150000.0,1160740000.0,1107416000.0,1117926000.0,1133139000.0,,
