,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-294000.0,-2922627.737226,-1533000.0,-4636734.693878,-3654000.0,
Tax Rate For Calcs,0.21,0.20438,0.21,0.326531,0.21,
Normalized EBITDA,45200000.0,26200000.0,17600000.0,17600000.0,57100000.0,
Total Unusual Items,-1400000.0,-14300000.0,-7300000.0,-14200000.0,-17400000.0,
Total Unusual Items Excluding Goodwill,-1400000.0,-14300000.0,-7300000.0,-14200000.0,-17400000.0,
Net Income From Continuing Operation Net Minority Interest,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Reconciled Depreciation,41100000.0,38200000.0,32000000.0,31800000.0,28500000.0,
Reconciled Cost Of Revenue,124800000.0,117100000.0,116800000.0,108800000.0,109400000.0,
EBITDA,43800000.0,11900000.0,10300000.0,3400000.0,39700000.0,
EBIT,2700000.0,-26300000.0,-21700000.0,-28400000.0,11200000.0,
Net Interest Income,-1600000.0,-1100000.0,-4300000.0,-5900000.0,-5600000.0,
Interest Expense,28500000.0,1100000.0,4300000.0,5900000.0,47900000.0,
Normalized Income,-3594000.0,-10422627.737226,7567000.0,-13536734.693878,222046000.0,
Net Income From Continuing And Discontinued Operation,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Total Expenses,305600000.0,278600000.0,281600000.0,271900000.0,261100000.0,
Total Operating Income As Reported,-24200000.0,-26300000.0,-15200000.0,-28400000.0,-31100000.0,
Diluted Average Shares,,39000000.0,39800000.0,39800000.0,39900000.0,39300000.0
Basic Average Shares,,39000000.0,39700000.0,39800000.0,39500000.0,39300000.0
Diluted EPS,,-0.56,0.05,-0.58,5.22,-0.46
Basic EPS,,-0.56,0.05,-0.58,5.27,-0.46
Diluted NI Availto Com Stockholders,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Net Income Common Stockholders,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Net Income,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Net Income Including Noncontrolling Interests,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Net Income Continuous Operations,-4700000.0,-21800000.0,1800000.0,-23100000.0,208300000.0,
Tax Provision,-21100000.0,-5600000.0,-27800000.0,-11200000.0,-245000000.0,
Pretax Income,-25800000.0,-27400000.0,-26000000.0,-34300000.0,-36700000.0,
Other Income Expense,-1400000.0,-14300000.0,-7300000.0,-14200000.0,-17400000.0,
Special Income Charges,-1400000.0,-14300000.0,-7300000.0,-14200000.0,-17400000.0,
Other Special Charges,0.0,,6500000.0,,,
Impairment Of Capital Assets,0.0,13800000.0,,,,0.0
Restructuring And Mergern Acquisition,1400000.0,500000.0,800000.0,14200000.0,1400000.0,
Net Non Operating Interest Income Expense,-1600000.0,-1100000.0,-4300000.0,-5900000.0,-5600000.0,
Interest Expense Non Operating,28500000.0,1100000.0,4300000.0,5900000.0,47900000.0,
Operating Income,-22800000.0,-12000000.0,-14400000.0,-14200000.0,-13700000.0,
Operating Expense,144300000.0,127800000.0,136600000.0,135100000.0,127100000.0,
Depreciation Amortization Depletion Income Statement,4600000.0,4500000.0,3800000.0,3800000.0,3900000.0,
Depreciation And Amortization In Income Statement,4600000.0,4500000.0,3800000.0,3800000.0,3900000.0,
Amortization,4600000.0,4500000.0,3800000.0,3800000.0,3900000.0,
Amortization Of Intangibles Income Statement,4600000.0,4500000.0,3800000.0,3800000.0,3900000.0,
Research And Development,93600000.0,88600000.0,83300000.0,81300000.0,84400000.0,
Selling General And Administration,46100000.0,34700000.0,49500000.0,50000000.0,38800000.0,
Gross Profit,121500000.0,115800000.0,122200000.0,120900000.0,113400000.0,
Cost Of Revenue,161300000.0,150800000.0,145000000.0,136800000.0,134000000.0,
Total Revenue,282800000.0,266600000.0,267200000.0,257700000.0,247400000.0,
Operating Revenue,282800000.0,266600000.0,267200000.0,257700000.0,247400000.0,
