,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-10374000.0,54960000.0
Tax Rate For Calcs,0.239,0.219,0.318482,0.266,0.229
Total Unusual Items,0.0,,0.0,-39000000.0,240000000.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,-39000000.0,240000000.0
Net Income From Continuing Operation Net Minority Interest,1743000000.0,2183000000.0,418000000.0,1016000000.0,2300000000.0
Reconciled Depreciation,380000000.0,373000000.0,398000000.0,329000000.0,335000000.0
EBIT,2633000000.0,3141000000.0,946000000.0,1673000000.0,3266000000.0
Net Interest Income,-341000000.0,-344000000.0,-340000000.0,-300000000.0,-280000000.0
Interest Expense,341000000.0,344000000.0,340000000.0,300000000.0,280000000.0
Normalized Income,1743000000.0,2183000000.0,418000000.0,1044626000.0,2114960000.0
Net Income From Continuing And Discontinued Operation,1743000000.0,2183000000.0,418000000.0,1016000000.0,2300000000.0
Total Expenses,47484000000.0,46094000000.0,44836000000.0,43772000000.0,40660000000.0
Diluted Average Shares,225800000.0,227200000.0,231100000.0,233100000.0,233400000.0
Basic Average Shares,225200000.0,226400000.0,227479695.0,231900000.0,232200000.0
Diluted EPS,7.72,9.61,1.81,4.36,9.85
Basic EPS,7.74,9.64,1.837527,4.38,9.91
Diluted NI Availto Com Stockholders,1743000000.0,2183000000.0,418000000.0,1016000000.0,2300000000.0
Net Income Common Stockholders,1743000000.0,2183000000.0,418000000.0,1016000000.0,2300000000.0
Net Income,1743000000.0,2183000000.0,418000000.0,1016000000.0,2300000000.0
Minority Interests,-1000000.0,-1000000.0,5000000.0,8000000.0,-1000000.0
Net Income Including Noncontrolling Interests,1744000000.0,2184000000.0,413000000.0,1008000000.0,2301000000.0
Net Income Continuous Operations,1744000000.0,2184000000.0,413000000.0,1008000000.0,2301000000.0
Tax Provision,548000000.0,613000000.0,193000000.0,365000000.0,685000000.0
Pretax Income,2292000000.0,2797000000.0,606000000.0,1373000000.0,2986000000.0
Other Income Expense,6042000000.0,5809000000.0,6714000000.0,5887000000.0,5530000000.0
Special Income Charges,0.0,,0.0,-39000000.0,240000000.0
Other Special Charges,,,0.0,39000000.0,-240000000.0
Net Non Operating Interest Income Expense,-341000000.0,-344000000.0,-340000000.0,-300000000.0,-280000000.0
Interest Expense Non Operating,341000000.0,344000000.0,340000000.0,300000000.0,280000000.0
Other Operating Expenses,10290000000.0,10283000000.0,10816000000.0,10362000000.0,9886000000.0
Depreciation And Amortization In Income Statement,147000000.0,155000000.0,180000000.0,122000000.0,162000000.0
Amortization,147000000.0,155000000.0,180000000.0,122000000.0,162000000.0
Total Revenue,49776000000.0,48891000000.0,45442000000.0,45145000000.0,43646000000.0
Operating Revenue,49776000000.0,48891000000.0,45442000000.0,45145000000.0,43646000000.0
Loss Adjustment Expense,36706000000.0,35312000000.0,33500000000.0,32949000000.0,30572000000.0
Net Policyholder Benefits And Claims,36706000000.0,35312000000.0,33500000000.0,32949000000.0,30572000000.0
