,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,219518.033448,615602.403058,329361.459159,135949.445354,186440.979955,,
Tax Rate For Calcs,0.345154,0.259967,0.298335,0.289871,0.342094,,
Normalized EBITDA,10714000.0,8086000.0,11714000.0,11663000.0,8835000.0,,
Total Unusual Items,636000.0,2368000.0,1104000.0,469000.0,545000.0,,
Total Unusual Items Excluding Goodwill,636000.0,2368000.0,1104000.0,469000.0,545000.0,,
Net Income From Continuing Operation Net Minority Interest,3157000.0,2625000.0,4316000.0,3878000.0,1468000.0,,
Reconciled Depreciation,6891000.0,6613000.0,6366000.0,6408000.0,6309000.0,,
Reconciled Cost Of Revenue,19787000.0,19585000.0,18534000.0,17573000.0,16141000.0,,
EBITDA,11350000.0,10454000.0,12818000.0,12132000.0,9380000.0,,
EBIT,4459000.0,3841000.0,6452000.0,5724000.0,3071000.0,,
Net Interest Income,-132000.0,-179000.0,-147000.0,-225000.0,-254000.0,,
Interest Expense,,179000.0,147000.0,225000.0,,150000.0,256000.0
Normalized Income,2740518.033448,872602.403058,3541361.459159,3544949.445354,1109440.979955,,
Net Income From Continuing And Discontinued Operation,3157000.0,2625000.0,4316000.0,3878000.0,1468000.0,,
Total Expenses,58597000.0,57656000.0,55347000.0,52845000.0,51894000.0,,
Total Operating Income As Reported,5095000.0,3841000.0,6452000.0,5628000.0,3616000.0,,
Diluted Average Shares,41083760.0,41627876.0,41522457.0,40779414.0,40553449.0,,
Basic Average Shares,39515247.0,39426753.0,39027522.0,38870823.0,38822980.0,,
Diluted EPS,0.08,0.06,0.1,0.1,0.04,,
Basic EPS,0.08,0.07,0.11,0.1,0.04,,
Diluted NI Availto Com Stockholders,3157000.0,2625000.0,4316000.0,3878000.0,1468000.0,,
Net Income Common Stockholders,3157000.0,2625000.0,4316000.0,3878000.0,1468000.0,,
Net Income,3157000.0,2625000.0,4316000.0,3878000.0,1468000.0,,
Minority Interests,-93000.0,-85000.0,-108000.0,-27000.0,-9000.0,,
Net Income Including Noncontrolling Interests,3250000.0,2710000.0,4424000.0,3905000.0,1477000.0,,
Net Income Continuous Operations,3250000.0,2710000.0,4424000.0,3905000.0,1477000.0,,
Tax Provision,1713000.0,952000.0,1881000.0,1594000.0,768000.0,,
Pretax Income,4963000.0,3662000.0,6305000.0,5499000.0,2245000.0,,
Other Income Expense,636000.0,2368000.0,1104000.0,565000.0,-572000.0,,
Special Income Charges,636000.0,2368000.0,1104000.0,469000.0,545000.0,,
Gain On Sale Of Ppe,636000.0,2368000.0,1104000.0,469000.0,545000.0,,
Earnings From Equity Interest,0.0,,0.0,96000.0,-1117000.0,67000.0,
Gain On Sale Of Security,,,,,,67000.0,
Net Non Operating Interest Income Expense,-132000.0,-179000.0,-147000.0,-225000.0,-254000.0,,
Total Other Finance Cost,132000.0,,,,254000.0,,
Interest Expense Non Operating,,179000.0,147000.0,225000.0,,150000.0,256000.0
Operating Income,4459000.0,1473000.0,5348000.0,5159000.0,3071000.0,,
Operating Expense,32272000.0,31806000.0,30790000.0,29212000.0,29821000.0,,
Other Operating Expenses,-72000.0,-75000.0,-88000.0,-276000.0,563000.0,,
Depreciation Amortization Depletion Income Statement,353000.0,348000.0,343000.0,348000.0,377000.0,,
Depreciation And Amortization In Income Statement,353000.0,348000.0,343000.0,348000.0,377000.0,,
Depreciation Income Statement,,,,,377000.0,415000.0,
Research And Development,847000.0,797000.0,803000.0,757000.0,758000.0,,
Selling General And Administration,31144000.0,30736000.0,29732000.0,28383000.0,28123000.0,,
General And Administrative Expense,31144000.0,30736000.0,29732000.0,28383000.0,28123000.0,,
Other Gand A,28803000.0,28425000.0,28211000.0,26671000.0,26503000.0,,
Salaries And Wages,2341000.0,2311000.0,1521000.0,1712000.0,1620000.0,,
Gross Profit,36731000.0,33279000.0,36138000.0,34371000.0,32892000.0,,
Cost Of Revenue,26325000.0,25850000.0,24557000.0,23633000.0,22073000.0,,
Total Revenue,63056000.0,59129000.0,60695000.0,58004000.0,54965000.0,,
Operating Revenue,63056000.0,59129000.0,60695000.0,58004000.0,54965000.0,,
