,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-885266.950279,-875700.0,-658441.457237,-173715.0,-440389.425094
Tax Rate For Calcs,0.34326,0.21,0.338009,0.185,0.251364
Normalized EBITDA,15848000.0,13914000.0,21365000.0,18208000.0,15918000.0
Total Unusual Items,-2579000.0,-4170000.0,-1948000.0,-939000.0,-1752000.0
Total Unusual Items Excluding Goodwill,-2579000.0,-4170000.0,-1948000.0,-939000.0,-1752000.0
Net Income From Continuing Operation Net Minority Interest,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Reconciled Depreciation,4378000.0,4107000.0,3919000.0,3622000.0,3735000.0
Reconciled Cost Of Revenue,81562000.0,78379000.0,77653000.0,75819000.0,81006000.0
EBITDA,13269000.0,9744000.0,19417000.0,17269000.0,14166000.0
EBIT,8891000.0,5637000.0,15498000.0,13647000.0,10431000.0
Net Interest Income,-4495000.0,-4169000.0,-4152000.0,-4378000.0,-4406000.0
Interest Expense,5130000.0,5017000.0,5232000.0,5653000.0,5665000.0
Interest Income,896000.0,1119000.0,1348000.0,1633000.0,1597000.0
Normalized Income,4163733.049721,3620300.0,8085558.542763,7281285.0,4879610.574906
Net Income From Continuing And Discontinued Operation,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Total Expenses,107385000.0,102516000.0,100230000.0,99272000.0,105227000.0
Rent Expense Supplemental,10053000.0,9992000.0,24981000.0,4443000.0,9765000.0
Total Operating Income As Reported,8572000.0,5210000.0,14454000.0,11741000.0,9115000.0
Diluted Average Shares,52131000.0,52443000.0,52258000.0,52207000.0,52787000.0
Basic Average Shares,52059000.0,52324000.0,52103000.0,52148000.0,52689000.0
Diluted EPS,0.05,0.01,0.13,0.12,0.07
Basic EPS,0.05,0.01,0.13,0.12,0.07
Diluted NI Availto Com Stockholders,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Net Income Common Stockholders,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Net Income,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Net Income Including Noncontrolling Interests,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Net Income Continuous Operations,2470000.0,326000.0,6796000.0,6516000.0,3568000.0
Tax Provision,1291000.0,294000.0,3470000.0,1478000.0,1198000.0
Pretax Income,3761000.0,620000.0,10266000.0,7994000.0,4766000.0
Other Income Expense,-2016000.0,-4332000.0,-26000.0,-115000.0,-1528000.0
Other Non Operating Income Expenses,563000.0,-162000.0,1922000.0,824000.0,224000.0
Special Income Charges,-1700000.0,-3911000.0,10000.0,-746000.0,-1585000.0
Gain On Sale Of Ppe,-425000.0,1742000.0,49000.0,-6000.0,-526000.0
Impairment Of Capital Assets,49000.0,3216000.0,0.0,78000.0,639000.0
Restructuring And Mergern Acquisition,1226000.0,2437000.0,39000.0,662000.0,420000.0
Gain On Sale Of Security,-879000.0,-259000.0,-1958000.0,-193000.0,-167000.0
Net Non Operating Interest Income Expense,-4495000.0,-4169000.0,-4152000.0,-4378000.0,-4406000.0
Total Other Finance Cost,261000.0,271000.0,268000.0,358000.0,338000.0
Interest Expense Non Operating,5130000.0,5017000.0,5232000.0,5653000.0,5665000.0
Interest Income Non Operating,896000.0,1119000.0,1348000.0,1633000.0,1597000.0
Operating Income,10272000.0,9121000.0,14444000.0,12487000.0,10700000.0
Operating Expense,25823000.0,24137000.0,22577000.0,23453000.0,24221000.0
Depreciation Amortization Depletion Income Statement,4378000.0,4107000.0,3919000.0,3622000.0,3735000.0
Depreciation And Amortization In Income Statement,4378000.0,4107000.0,3919000.0,3622000.0,3735000.0
Amortization,534000.0,529000.0,559000.0,551000.0,564000.0
Amortization Of Intangibles Income Statement,534000.0,529000.0,559000.0,551000.0,564000.0
Depreciation Income Statement,3844000.0,3578000.0,3360000.0,3071000.0,3171000.0
Selling General And Administration,21445000.0,20030000.0,18658000.0,19831000.0,20486000.0
General And Administrative Expense,21445000.0,20030000.0,18658000.0,19831000.0,20486000.0
Other Gand A,18463000.0,17245000.0,16386000.0,16825000.0,17862000.0
Salaries And Wages,2982000.0,2785000.0,2272000.0,3006000.0,2624000.0
Gross Profit,36095000.0,33258000.0,37021000.0,35940000.0,34921000.0
Cost Of Revenue,81562000.0,78379000.0,77653000.0,75819000.0,81006000.0
Total Revenue,117657000.0,111637000.0,114674000.0,111759000.0,115927000.0
Operating Revenue,117657000.0,111637000.0,114674000.0,111759000.0,115927000.0
