,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.19877,0.2,0.195103,0.206,0.19
Net Income From Continuing Operation Net Minority Interest,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
EBIT,277700000.0,325500000.0,148000000.0,448200000.0,135500000.0
Net Interest Income,-17600000.0,-17800000.0,-17300000.0,-21300000.0,-22200000.0
Interest Expense,17600000.0,17800000.0,17300000.0,21300000.0,22200000.0
Normalized Income,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
Net Income From Continuing And Discontinued Operation,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
Total Expenses,1948300000.0,1806300000.0,1871300000.0,1914800000.0,1758300000.0
Diluted Average Shares,252345679.0,250000000.0,250238095.0,256742424.0,262285714.0
Basic Average Shares,246265060.0,242574257.0,244418605.0,251037037.0,262285714.0
Diluted EPS,0.81,0.98,0.42,1.32,0.35
Basic EPS,0.83,1.01,0.43,1.35,0.35
Diluted NI Availto Com Stockholders,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
Net Income Common Stockholders,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
Net Income,204400000.0,245000000.0,105100000.0,338900000.0,91800000.0
Minority Interests,-3900000.0,-1100000.0,,,
Net Income Including Noncontrolling Interests,208400000.0,246100000.0,105200000.0,338900000.0,91900000.0
Net Income Continuous Operations,208400000.0,246100000.0,105200000.0,338900000.0,91900000.0
Tax Provision,51700000.0,61600000.0,25500000.0,88000000.0,21400000.0
Pretax Income,260100000.0,307700000.0,130700000.0,426900000.0,113300000.0
Other Income Expense,49600000.0,47200000.0,44600000.0,43700000.0,47300000.0
Net Non Operating Interest Income Expense,-17600000.0,-17800000.0,-17300000.0,-21300000.0,-22200000.0
Interest Expense Non Operating,17600000.0,17800000.0,17300000.0,21300000.0,22200000.0
Other Operating Expenses,200000.0,200000.0,-100000.0,200000.0,100000.0
Total Revenue,2208200000.0,2113900000.0,2002500000.0,2341400000.0,1871600000.0
Operating Revenue,2208200000.0,2113900000.0,2002500000.0,2341400000.0,1871600000.0
Loss Adjustment Expense,826500000.0,772100000.0,788800000.0,809400000.0,731500000.0
Net Policyholder Benefits And Claims,826500000.0,772100000.0,788800000.0,809400000.0,731500000.0
Policyholder Benefits Gross,826500000.0,772100000.0,788800000.0,809400000.0,731500000.0
