,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,835443.037975,-10880000.0,82657193.605684,-254160000.0,-3570000.0,
Tax Rate For Calcs,0.06962,0.16,0.149201,0.18,0.21,
Normalized EBITDA,543000000.0,464000000.0,-61000000.0,1097000000.0,946000000.0,
Total Unusual Items,12000000.0,-68000000.0,554000000.0,-1412000000.0,-17000000.0,
Total Unusual Items Excluding Goodwill,12000000.0,-68000000.0,554000000.0,-1412000000.0,-17000000.0,
Net Income From Continuing Operation Net Minority Interest,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Reconciled Depreciation,487000000.0,654000000.0,796000000.0,1059000000.0,1165000000.0,
Reconciled Cost Of Revenue,1876000000.0,1780000000.0,2670000000.0,2344000000.0,2334000000.0,
EBITDA,555000000.0,396000000.0,493000000.0,-315000000.0,929000000.0,
EBIT,68000000.0,-258000000.0,-303000000.0,-1374000000.0,-236000000.0,
Net Interest Income,-384000000.0,-267000000.0,-260000000.0,-246000000.0,-237000000.0,
Interest Expense,384000000.0,267000000.0,260000000.0,246000000.0,237000000.0,
Normalized Income,-305164556.962025,-385880000.0,-950342806.394316,-174160000.0,-851570000.0,
Net Income From Continuing And Discontinued Operation,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Total Expenses,2122000000.0,1999000000.0,2895000000.0,2533000000.0,2577000000.0,
Rent Expense Supplemental,22000000.0,10000000.0,,13000000.0,9000000.0,9000000.0
Diluted Average Shares,309000000.0,307000000.0,307000000.0,307000000.0,306000000.0,
Basic Average Shares,309000000.0,307000000.0,307000000.0,307000000.0,306000000.0,
Diluted EPS,-0.95,-1.44,-1.56,-4.34,-2.82,
Basic EPS,-0.95,-1.44,-1.56,-4.34,-2.82,
Diluted NI Availto Com Stockholders,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Average Dilution Earnings,,,,0.0,,0.0
Net Income Common Stockholders,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Net Income,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Net Income Including Noncontrolling Interests,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Net Income Continuous Operations,-294000000.0,-443000000.0,-479000000.0,-1332000000.0,-865000000.0,
Tax Provision,-22000000.0,-82000000.0,-84000000.0,-288000000.0,392000000.0,
Pretax Income,-316000000.0,-525000000.0,-563000000.0,-1620000000.0,-473000000.0,
Other Income Expense,5000000.0,-72000000.0,552000000.0,-1417000000.0,-12000000.0,
Other Non Operating Income Expenses,-7000000.0,-4000000.0,-2000000.0,-5000000.0,5000000.0,
Special Income Charges,127000000.0,-59000000.0,551000000.0,-1433000000.0,-182000000.0,
Gain On Sale Of Ppe,127000000.0,-59000000.0,555000000.0,-97000000.0,-182000000.0,
Other Special Charges,,,4000000.0,288000000.0,,
Impairment Of Capital Assets,,,0.0,1048000000.0,,
Gain On Sale Of Security,-115000000.0,-9000000.0,3000000.0,21000000.0,165000000.0,
Net Non Operating Interest Income Expense,-384000000.0,-267000000.0,-260000000.0,-246000000.0,-237000000.0,
Interest Expense Non Operating,384000000.0,267000000.0,260000000.0,246000000.0,237000000.0,
Operating Income,63000000.0,-186000000.0,-855000000.0,43000000.0,-224000000.0,
Operating Expense,246000000.0,219000000.0,225000000.0,189000000.0,243000000.0,
Selling General And Administration,246000000.0,219000000.0,225000000.0,189000000.0,243000000.0,
Gross Profit,309000000.0,33000000.0,-630000000.0,232000000.0,19000000.0,
Cost Of Revenue,1876000000.0,1780000000.0,2670000000.0,2344000000.0,2334000000.0,
Total Revenue,2185000000.0,1813000000.0,2040000000.0,2576000000.0,2353000000.0,
Operating Revenue,2185000000.0,1813000000.0,2040000000.0,2576000000.0,2353000000.0,
