,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-6483563.0,-6004696.0,-22887498.0,-19347461.0,-26093119.0,,
Total Unusual Items,501598.0,-340000.0,10211243.0,6088355.0,12455431.0,,
Total Unusual Items Excluding Goodwill,501598.0,-340000.0,10211243.0,6088355.0,12455431.0,,
Net Income From Continuing Operation Net Minority Interest,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Reconciled Depreciation,55564.0,56295.0,68571.0,68571.0,66021.0,,
EBITDA,-5981965.0,-6344696.0,-12676255.0,-13259106.0,-13637688.0,,
EBIT,-6037529.0,-6400991.0,-12744826.0,-13327677.0,-13703709.0,,
Net Interest Income,88020.0,136962.0,244210.0,317887.0,328907.0,,
Interest Income,88020.0,136962.0,244210.0,317887.0,328907.0,,
Normalized Income,-5949509.0,-6264029.0,-12566616.0,-20753074.0,-13374802.0,,
Net Income From Continuing And Discontinued Operation,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Total Expenses,6037529.0,6400991.0,12744826.0,13327677.0,13703709.0,,
Total Operating Income As Reported,-6037529.0,-6400991.0,-12744826.0,-13327677.0,-13703709.0,,
Diluted Average Shares,1608799.0,1535995.0,,1326473.0,1248210.0,978222.0,
Basic Average Shares,1608799.0,1535995.0,,1311197.0,1193981.0,978222.0,
Diluted EPS,-3.39,-4.2,,-12.0,-5.43,-27.3,
Basic EPS,-3.39,-4.2,,-11.1,-0.77,-27.3,
Diluted NI Availto Com Stockholders,-5447911.0,-6604029.0,4928413.0,-16093074.0,-6774802.0,,
Average Dilution Earnings,,,,-1428355.0,-5855431.0,,
Net Income Common Stockholders,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Net Income,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Net Income Including Noncontrolling Interests,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Net Income Continuous Operations,-5447911.0,-6604029.0,-2355373.0,-14664719.0,-919371.0,,
Pretax Income,-5447911.0,-6604029.0,-2289373.0,-14664719.0,-919371.0,,
Other Income Expense,501598.0,-340000.0,10211243.0,-1654929.0,12455431.0,,
Other Non Operating Income Expenses,,,0.0,-7743284.0,,,0.0
Gain On Sale Of Security,501598.0,-340000.0,10211243.0,6088355.0,12455431.0,,
Net Non Operating Interest Income Expense,88020.0,136962.0,244210.0,317887.0,328907.0,,
Interest Income Non Operating,88020.0,136962.0,244210.0,317887.0,328907.0,,
Operating Income,-6037529.0,-6400991.0,-12744826.0,-13327677.0,-13703709.0,,
Operating Expense,6037529.0,6400991.0,12744826.0,13327677.0,13703709.0,,
Research And Development,2389801.0,3427095.0,6209227.0,5493496.0,7345480.0,,
Selling General And Administration,3647728.0,2973896.0,6535599.0,7834181.0,6358229.0,,
General And Administrative Expense,3647728.0,2973896.0,6535599.0,7834181.0,6358229.0,,
Other Gand A,3647728.0,2973896.0,6535599.0,7834181.0,6358229.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
