,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.251,
Normalized EBITDA,-10341000.0,-6586000.0,-2593000.0,10034000.0,-3264000.0,
Total Unusual Items,,,,,,-5429000.0
Total Unusual Items Excluding Goodwill,,,,,,-5429000.0
Net Income From Continuing Operation Net Minority Interest,-18260000.0,-46973000.0,-12800000.0,5706000.0,-7604000.0,
Reconciled Depreciation,7516000.0,7901000.0,7881000.0,7162000.0,7353000.0,
Reconciled Cost Of Revenue,28885000.0,55004000.0,36969000.0,54461000.0,33908000.0,
EBITDA,-10341000.0,-6586000.0,-2593000.0,10034000.0,-3264000.0,
EBIT,-17857000.0,-14487000.0,-10474000.0,2872000.0,-10617000.0,
Net Interest Income,4000.0,59000.0,113000.0,343000.0,470000.0,
Interest Income,4000.0,,113000.0,,470000.0,
Normalized Income,-18260000.0,-46973000.0,-12800000.0,5706000.0,-7604000.0,
Net Income From Continuing And Discontinued Operation,-33460000.0,-46973000.0,-12800000.0,5706000.0,-8121000.0,
Total Expenses,69509000.0,114451000.0,91052000.0,107950000.0,78565000.0,
Total Operating Income As Reported,-17853000.0,-23324000.0,-10474000.0,2872000.0,-10147000.0,
Diluted Average Shares,27773000.0,27723000.0,28074000.0,29817000.0,30660000.0,
Basic Average Shares,27773000.0,27723000.0,28074000.0,29290000.0,30660000.0,
Diluted EPS,-1.2,-1.69,-0.46,0.19,-0.26,
Basic EPS,-1.2,-1.69,-0.46,0.19,-0.26,
Diluted NI Availto Com Stockholders,-33460000.0,-46973000.0,-12800000.0,5706000.0,-8121000.0,
Net Income Common Stockholders,-33460000.0,-46973000.0,-12800000.0,5706000.0,-8121000.0,
Net Income,-33460000.0,-46973000.0,-12800000.0,5706000.0,-8121000.0,
Minority Interests,,,,,,0.0
Net Income Including Noncontrolling Interests,-33460000.0,-46973000.0,-12800000.0,5706000.0,-8121000.0,
Net Income Discontinuous Operations,-15200000.0,,,,-517000.0,
Net Income Continuous Operations,-18260000.0,-46973000.0,-12800000.0,5706000.0,-7604000.0,
Tax Provision,407000.0,23708000.0,2439000.0,-2491000.0,-2543000.0,
Pretax Income,-17853000.0,-23265000.0,-10361000.0,3215000.0,-10147000.0,
Special Income Charges,,,,,,-5429000.0
Impairment Of Capital Assets,,,,,,5429000.0
Net Non Operating Interest Income Expense,4000.0,59000.0,113000.0,343000.0,470000.0,
Total Other Finance Cost,,,,-343000.0,,-649000.0
Interest Income Non Operating,4000.0,,113000.0,,470000.0,
Operating Income,-17857000.0,-14487000.0,-10474000.0,2872000.0,-10617000.0,
Operating Expense,40624000.0,59447000.0,54083000.0,53489000.0,44657000.0,
Other Operating Expenses,-180000.0,-133000.0,-137000.0,-138000.0,-438000.0,
Selling General And Administration,40804000.0,59580000.0,54220000.0,53627000.0,45095000.0,
Gross Profit,22767000.0,44960000.0,43609000.0,56361000.0,34040000.0,
Cost Of Revenue,28885000.0,55004000.0,36969000.0,54461000.0,33908000.0,
Total Revenue,51652000.0,99964000.0,80578000.0,110822000.0,67948000.0,
Operating Revenue,51652000.0,96538000.0,78471000.0,110822000.0,67948000.0,
