,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-848.137947,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.003855,0.0,0.0,,
Normalized EBITDA,-256334000.0,-239483000.0,-212703000.0,-171566000.0,-155753000.0,,
Total Unusual Items,-4578000.0,2439000.0,-220000.0,-1269000.0,1907000.0,,
Total Unusual Items Excluding Goodwill,-4578000.0,2439000.0,-220000.0,-1269000.0,1907000.0,,
Net Income From Continuing Operation Net Minority Interest,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Reconciled Depreciation,3802000.0,3716000.0,3387000.0,2877000.0,2797000.0,,
EBITDA,-260912000.0,-237044000.0,-212923000.0,-172835000.0,-153846000.0,,
EBIT,-264714000.0,-240760000.0,-216310000.0,-175712000.0,-156643000.0,,
Net Interest Income,22404000.0,24915000.0,21225000.0,20411000.0,21487000.0,,
Interest Income,22404000.0,24915000.0,21225000.0,20411000.0,21487000.0,,
Normalized Income,-243209000.0,-215855000.0,-194349848.137947,-155019000.0,-135140000.0,,
Net Income From Continuing And Discontinued Operation,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Total Expenses,264714000.0,240760000.0,216310000.0,175712000.0,156643000.0,,
Total Operating Income As Reported,-264714000.0,-240760000.0,-216310000.0,-175712000.0,-156643000.0,,
Diluted Average Shares,188583288.0,188145904.0,173758250.0,166843984.0,165141936.0,,
Basic Average Shares,188583288.0,188145904.0,173758250.0,166843984.0,165141936.0,,
Diluted EPS,-1.31,-1.13,-1.12,-0.94,-0.81,,
Basic EPS,-1.31,-1.13,-1.12,-0.94,-0.81,,
Diluted NI Availto Com Stockholders,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Net Income Common Stockholders,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Net Income,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Net Income Including Noncontrolling Interests,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Net Income Continuous Operations,-247787000.0,-213416000.0,-194569000.0,-156288000.0,-133233000.0,,
Tax Provision,,,-753000.0,0.0,0.0,0.0,343000.0
Pretax Income,-247787000.0,-213416000.0,-195322000.0,-156288000.0,-133233000.0,,
Other Income Expense,-5477000.0,2429000.0,-237000.0,-987000.0,1923000.0,,
Other Non Operating Income Expenses,-899000.0,-10000.0,-17000.0,282000.0,16000.0,,
Gain On Sale Of Security,-4578000.0,2439000.0,-220000.0,-1269000.0,1907000.0,,
Net Non Operating Interest Income Expense,22404000.0,24915000.0,21225000.0,20411000.0,21487000.0,,
Interest Income Non Operating,22404000.0,24915000.0,21225000.0,20411000.0,21487000.0,,
Operating Income,-264714000.0,-240760000.0,-216310000.0,-175712000.0,-156643000.0,,
Operating Expense,264714000.0,240760000.0,216310000.0,175712000.0,156643000.0,,
Research And Development,224134000.0,205749000.0,188096000.0,151752000.0,134932000.0,,
Selling General And Administration,40580000.0,35011000.0,28214000.0,23960000.0,21711000.0,,
General And Administrative Expense,40580000.0,35011000.0,28214000.0,23960000.0,21711000.0,,
Other Gand A,40580000.0,35011000.0,28214000.0,23960000.0,21711000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
