,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,13441750.0,11612750.0,19452000.0,765982.661579,2298437.721629,
Tax Rate For Calcs,0.25,0.25,0.25,0.012465,0.024198,
Normalized EBITDA,61597000.0,118162000.0,87289000.0,138113000.0,166136000.0,
Total Unusual Items,53767000.0,46451000.0,77808000.0,61450000.0,94985000.0,
Total Unusual Items Excluding Goodwill,53767000.0,46451000.0,77808000.0,61450000.0,94985000.0,
Net Income From Continuing Operation Net Minority Interest,7768000.0,43998000.0,93130000.0,98079000.0,184371000.0,
Reconciled Depreciation,,55671000.0,43911000.0,40241000.0,41639000.0,40238000.0
Reconciled Cost Of Revenue,307306000.0,163026000.0,140999000.0,133371000.0,141600000.0,
EBITDA,115364000.0,164613000.0,165097000.0,199563000.0,261121000.0,
EBIT,115364000.0,108942000.0,121186000.0,159322000.0,219482000.0,
Net Interest Income,-118225000.0,-64215000.0,-55637000.0,-37668000.0,-30540000.0,
Interest Expense,118225000.0,70452000.0,31765000.0,60005000.0,30540000.0,
Interest Income,,6237000.0,-14623000.0,17226000.0,-2034000.0,15326000.0
Normalized Income,-32557250.0,9159750.0,34774000.0,37394982.661579,91684437.721629,
Net Income From Continuing And Discontinued Operation,7768000.0,43998000.0,93130000.0,98079000.0,184371000.0,
Total Expenses,327833000.0,178739000.0,157361000.0,146073000.0,129532000.0,
Rent Expense Supplemental,1307000.0,313000.0,3000.0,118000.0,-1000.0,
Total Operating Income As Reported,,102756000.0,137935000.0,137123000.0,217453000.0,509941000.0
Diluted Average Shares,194216835.0,194216835.0,,,194250949.0,201521800.0
Basic Average Shares,194216835.0,194216835.0,,,194250949.0,201521800.0
Diluted EPS,0.039997,0.226541,,,0.95,2.46
Basic EPS,0.039997,0.226541,,,0.95,2.46
Diluted NI Availto Com Stockholders,7768000.0,43998000.0,93130000.0,98079000.0,184371000.0,
Net Income Common Stockholders,7768000.0,43998000.0,93130000.0,98079000.0,184371000.0,
Net Income,7768000.0,43998000.0,93130000.0,98079000.0,184371000.0,
Minority Interests,15352000.0,3625000.0,,,0.0,0.0
Net Income Including Noncontrolling Interests,-7584000.0,40373000.0,93130000.0,98079000.0,184370000.0,
Net Income Continuous Operations,-7584000.0,40373000.0,93130000.0,98079000.0,184370000.0,
Tax Provision,4723000.0,-1883000.0,-3709000.0,1238000.0,4572000.0,
Pretax Income,-2861000.0,38490000.0,89421000.0,99317000.0,188942000.0,
Other Income Expense,55389000.0,46400000.0,76390000.0,61218000.0,97014000.0,
Special Income Charges,53767000.0,46451000.0,69267000.0,61356000.0,94985000.0,
Gain On Sale Of Ppe,57340000.0,46451000.0,71114000.0,61356000.0,94985000.0,
Write Off,3573000.0,,,,0.0,
Earnings From Equity Interest,1622000.0,-51000.0,-1418000.0,-232000.0,2029000.0,
Net Non Operating Interest Income Expense,-118225000.0,-64215000.0,-55637000.0,-37668000.0,-30540000.0,
Interest Expense Non Operating,118225000.0,70452000.0,31765000.0,60005000.0,30540000.0,
Interest Income Non Operating,,6237000.0,-14623000.0,17226000.0,-2034000.0,15326000.0
Operating Income,59975000.0,56305000.0,68668000.0,75767000.0,122468000.0,
Operating Expense,20527000.0,15713000.0,16362000.0,12702000.0,-12068000.0,
Other Operating Expenses,-13021000.0,-7134000.0,-8578000.0,-3998000.0,-30649000.0,
Selling General And Administration,33548000.0,22847000.0,22735000.0,17566000.0,18581000.0,
General And Administrative Expense,33548000.0,22847000.0,22735000.0,17566000.0,18581000.0,
Other Gand A,33548000.0,22847000.0,-2401000.0,26893000.0,18581000.0,
Gross Profit,80502000.0,72018000.0,85030000.0,88469000.0,110400000.0,
Cost Of Revenue,307306000.0,163026000.0,140999000.0,133371000.0,141600000.0,
Total Revenue,387808000.0,235044000.0,226029000.0,221840000.0,252000000.0,
Operating Revenue,387808000.0,235044000.0,226029000.0,221840000.0,252000000.0,
