,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,-232260.0,10787.057293,-1192.046461,0.0,,
Tax Rate For Calcs,0.0,0.21,0.021574,0.001148,0.0,,
Normalized EBITDA,44495000.0,30026000.0,380973000.0,75022000.0,41227000.0,,
Total Unusual Items,,-1106000.0,500000.0,-1038000.0,-1863000.0,10000.0,
Total Unusual Items Excluding Goodwill,,-1106000.0,500000.0,-1038000.0,-1863000.0,10000.0,
Net Income From Continuing Operation Net Minority Interest,4870000.0,-5931000.0,327129000.0,28758000.0,-5028000.0,,
Reconciled Depreciation,28184000.0,27827000.0,33586000.0,33486000.0,36094000.0,,
Reconciled Cost Of Revenue,74906000.0,64952000.0,365780000.0,147202000.0,74300000.0,,
EBITDA,44495000.0,28920000.0,381473000.0,73984000.0,41227000.0,,
EBIT,16311000.0,1093000.0,347887000.0,40498000.0,5133000.0,,
Net Interest Income,-4215000.0,-3518000.0,-5662000.0,2871000.0,-7270000.0,,
Interest Expense,6542000.0,6394000.0,7340000.0,10021000.0,9029000.0,,
Interest Income,2327000.0,2876000.0,1678000.0,12892000.0,1759000.0,,
Normalized Income,4870000.0,-5057260.0,326639787.057293,29794807.953539,-5028000.0,,
Net Income From Continuing And Discontinued Operation,408708000.0,-3424000.0,327129000.0,28758000.0,1903000.0,,
Total Expenses,91993000.0,81757000.0,381418000.0,166349000.0,95092000.0,,
Total Operating Income As Reported,14545000.0,59000.0,346209000.0,27606000.0,4547000.0,,
Diluted Average Shares,157727916.0,153677854.0,154425650.0,151292994.0,148910214.0,,
Basic Average Shares,155536320.0,153677854.0,148895111.0,148984534.0,148910214.0,,
Diluted EPS,2.63,-0.02,2.15,0.19,0.01,,
Basic EPS,2.63,-0.02,2.2,0.19,0.01,,
Diluted NI Availto Com Stockholders,408708000.0,-3424000.0,331526000.0,29149000.0,1903000.0,,
Average Dilution Earnings,,,4397000.0,391000.0,,,2094000.0
Net Income Common Stockholders,408708000.0,-3424000.0,327129000.0,28758000.0,1903000.0,,
Net Income,408708000.0,-3424000.0,327129000.0,28758000.0,1903000.0,,
Minority Interests,-4899000.0,-339000.0,-6071000.0,-1684000.0,-1132000.0,,
Net Income Including Noncontrolling Interests,413607000.0,-3085000.0,333200000.0,30442000.0,3035000.0,,
Net Income Discontinuous Operations,403838000.0,2507000.0,,,6931000.0,6816000.0,
Net Income Continuous Operations,9769000.0,-5592000.0,333200000.0,30442000.0,-3896000.0,,
Tax Provision,0.0,291000.0,7347000.0,35000.0,0.0,,
Pretax Income,9769000.0,-5301000.0,340547000.0,30477000.0,-3896000.0,,
Other Income Expense,-561000.0,-2948000.0,1330000.0,-1038000.0,-1173000.0,,
Other Non Operating Income Expenses,-561000.0,-1842000.0,,,-1173000.0,-7080000.0,
Special Income Charges,,-1106000.0,-2736000.0,0.0,-693000.0,10000.0,
Gain On Sale Of Ppe,,4000.0,-1597000.0,0.0,-693000.0,10000.0,
Restructuring And Mergern Acquisition,,1110000.0,,,,0.0,
Earnings From Equity Interest,,,,,,,0.0
Gain On Sale Of Security,,,3236000.0,-1038000.0,-1170000.0,242000.0,-2745000.0
Net Non Operating Interest Income Expense,-4215000.0,-3518000.0,-5662000.0,2871000.0,-7270000.0,,
Interest Expense Non Operating,6542000.0,6394000.0,7340000.0,10021000.0,9029000.0,,
Interest Income Non Operating,2327000.0,2876000.0,1678000.0,12892000.0,1759000.0,,
Operating Income,14545000.0,1165000.0,344879000.0,28644000.0,4547000.0,,
Operating Expense,17087000.0,16805000.0,15638000.0,19147000.0,20792000.0,,
Other Operating Expenses,165000.0,113000.0,622000.0,19000.0,183000.0,,
Selling General And Administration,16922000.0,16692000.0,15016000.0,19128000.0,20609000.0,,
General And Administrative Expense,,,,19128000.0,,,
Other Gand A,,,,19128000.0,,,
Gross Profit,31632000.0,17970000.0,360517000.0,47791000.0,25339000.0,,
Cost Of Revenue,74906000.0,64952000.0,365780000.0,147202000.0,74300000.0,,
Total Revenue,106538000.0,82922000.0,726297000.0,194993000.0,99639000.0,,
Operating Revenue,106538000.0,82922000.0,726297000.0,194993000.0,99639000.0,,
