,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,-10290.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0,
Normalized EBITDA,-4682000.0,-4466000.0,14643000.0,-1703000.0,-915000.0,
Total Unusual Items,-3000.0,-17000.0,-49000.0,6000.0,-24000.0,
Total Unusual Items Excluding Goodwill,-3000.0,-17000.0,-49000.0,6000.0,-24000.0,
Net Income From Continuing Operation Net Minority Interest,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Reconciled Depreciation,25000.0,26000.0,723000.0,70000.0,0.0,
Reconciled Cost Of Revenue,1353000.0,608000.0,550000.0,685000.0,403000.0,
EBITDA,-4685000.0,-4483000.0,14594000.0,-1697000.0,-939000.0,
EBIT,-4710000.0,-4509000.0,13871000.0,-1767000.0,-1011000.0,
Net Interest Income,-509000.0,-497000.0,-837000.0,-800000.0,-754000.0,
Interest Expense,1025000.0,1044000.0,1034000.0,915000.0,856000.0,
Interest Income,516000.0,570000.0,197000.0,115000.0,102000.0,
Normalized Income,-5732000.0,-5536000.0,12875710.0,-2688000.0,-1843000.0,
Net Income From Continuing And Discontinued Operation,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Total Expenses,12197000.0,12301000.0,11654000.0,11623000.0,7604000.0,
Total Operating Income As Reported,-5202000.0,-5039000.0,13743000.0,-1818000.0,-1017000.0,
Diluted Average Shares,27371000.0,27297000.0,31091000.0,26833000.0,26458000.0,
Basic Average Shares,27371000.0,27297000.0,27045000.0,26833000.0,26458000.0,
Diluted EPS,-0.21,-0.2,0.41,-0.1,-0.07,
Basic EPS,-0.21,-0.2,0.47,-0.1,-0.07,
Diluted NI Availto Com Stockholders,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Net Income Common Stockholders,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Net Income,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Net Income Including Noncontrolling Interests,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Net Income Continuous Operations,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Pretax Income,-5735000.0,-5553000.0,12837000.0,-2682000.0,-1867000.0,
Other Income Expense,-3000.0,-17000.0,-49000.0,6000.0,-24000.0,
Gain On Sale Of Security,-3000.0,-17000.0,-49000.0,6000.0,-24000.0,
Net Non Operating Interest Income Expense,-509000.0,-497000.0,-837000.0,-800000.0,-754000.0,
Total Other Finance Cost,,23000.0,,,,73000.0
Interest Expense Non Operating,1025000.0,1044000.0,1034000.0,915000.0,856000.0,
Interest Income Non Operating,516000.0,570000.0,197000.0,115000.0,102000.0,
Operating Income,-5223000.0,-5039000.0,13723000.0,-1888000.0,-1089000.0,
Operating Expense,10840000.0,11693000.0,11104000.0,10938000.0,7273000.0,
Depreciation Amortization Depletion Income Statement,21000.0,,20000.0,70000.0,72000.0,
Depreciation And Amortization In Income Statement,21000.0,,20000.0,70000.0,72000.0,
Amortization,21000.0,,20000.0,70000.0,72000.0,
Amortization Of Intangibles Income Statement,21000.0,,20000.0,70000.0,72000.0,
Research And Development,97000.0,157000.0,3000.0,32000.0,12000.0,
Selling General And Administration,10722000.0,11536000.0,11081000.0,10836000.0,7189000.0,
Selling And Marketing Expense,4601000.0,4672000.0,5209000.0,3868000.0,3384000.0,
General And Administrative Expense,6121000.0,6864000.0,5872000.0,6968000.0,3805000.0,
Other Gand A,6121000.0,6864000.0,5872000.0,6968000.0,3805000.0,
Gross Profit,5617000.0,6654000.0,24827000.0,9050000.0,6184000.0,
Cost Of Revenue,1357000.0,608000.0,550000.0,685000.0,331000.0,
Total Revenue,6974000.0,7262000.0,25377000.0,9735000.0,6515000.0,
Operating Revenue,7986000.0,9466000.0,25377000.0,9735000.0,6919000.0,
